"Stock","Last","Change","%Change","Open","Low","High","Close","Volume","Value","Net-Foreign","52 Week High","52 Week Low","Support 1","Support 2","Resistance 1","Resistance 2","MA 20","MA 50","MA 100","MA 200","EMA 20","EMA 50","EMA 100","EMA 200","Trend-Short","Trend-Medium","Trend-Long","RSI(14)_VALUE","RSI(14)","MACD(12,26,9)","ATR(14)","Volatility","CCI(20)","STS(14,3,3)","%R(14)","VolumeSMA(10)","VolumeSMA(15)","VolumeSMA(20)","ValueSMA(10)","ValueSMA(15)","ValueSMA(20)","CandleStick(1)","CandleStick(2)","CandleStick(3)","YTD%","MTD%","WTD%","NFB(5)","NFB(15)","NFB(30)","NFB(60)","NFB(360)","EPS","EPS%","P/E","DPS%","P/BV","ROE"
"KPHB","5.40","0.01","0.19%","5.41","5.40","5.41","5.39","2,000.00","10,815.00","0.00","7.46","5.02","5.38","5.18","5.98","6.76","5.4840","5.5834","5.6488","5.5579","5.4974880964","5.5405740184","5.5389686366","5.2010622633","UPTREND","SIDEWAYS","SIDEWAYS","46.1615376823","NEUTRAL","-0.0120539824","2.56%","LOW","-32.9497716895","6.3492063492","-92.0634920635","2,340","1,913","1,630","7,864.10","7,181.4666666667","6,435.00","Black Marubozu","None","None","-5.26%","0.19%","0.19%","0.00","37,752.00","37,752.00","-216,190.00","446,986.00","0.00","0.00%","0.00","0","0.00","0"
"LAND","1.03","0.00","0.00%","1.03","1.02","1.03","1.03","6,000.00","6,170.00","0.00","1.45","0.9810","1.00","0.9334","1.08","1.12","1.0420","1.0738","1.1019","1.168007","1.0398359509","1.0690397212","1.1022244118","1.1194952553","DOWNTREND","DOWNTREND","SIDEWAYS","43.8213974391","NEUTRAL","-0.0180898191","1.93%","LOW","-41.1877394636","36.1111111111","-62.50","35,900","44,067","47,050","36,679.00","45,791.3333333333","49,438.00","Dragonfly Doji","Bullish Harami","None","-6.36%","0.98%","3.00%","0.00","8,000.00","11,300.00","15,700.00","524,746.9995","0.10","233.33%","10.30","0","0.6821192053","0"
"LBC","15.00","-0.28","-1.83%","15.24","14.98","15.24","15.28","20,700.00","311,882.00","150,000.00","19.90","14.00","14.32","13.76","15.28","15.91","14.7410","14.8364","15.1056","15.4188","14.7729885364","14.8886544839","15.0621943765","15.1154056366","SIDEWAYS","SIDEWAYS","SIDEWAYS","52.1539050359","NEUTRAL","-0.0754747637","3.96%","NEUTRAL","98.0420455092","65.5149222362","-31.1475409836","10,150","7,520","6,545","149,723.00","110,682.5333333333","96,495.00","Black Long Day","None","None","-11.76%","4.90%","2.74%","150,000.00","150,000.00","101,446.00","2,704,024.00","34,315,280.00","0.49","-24.62%","30.612244898","0","9.0361445783","0"
"LC","0.1390","0.0010","0.72%","0.1380","0.1380","0.1390","0.1380","3,830,000.00","530,090.00","0.00","0.2140","0.1370","0.1370","0.1370","0.14","0.1480","0.1413","0.1454","0.14889","0.162605","0.1408827757","0.144597583","0.1498309431","0.1599043099","DOWNTREND","SIDEWAYS","SIDEWAYS","40.3125449973","NEUTRAL","-0.0023239018","1.77%","LOW","-68.4872128305","0.00","-66.6666666667","1,988,000","2,028,667","3,188,000","276,056.00","283,496.00","452,425.50","White Marubozu","None","None","-7.95%","0.00%","0.72%","0.00","0.00","0.00","0.00","0.00","-0.02","-100.00%","-6.95","0","1.39","0"
"LCB","0.1440","0.0030","2.13%","0.1440","0.1440","0.1440","0.1410","10,000.00","1,440.00","0.00","0.22","0.14","0.14","0.14","0.1450","0.1555","0.1477","0.1516","0.15384","0.1715","0.1465832623","0.1508087104","0.1567105288","0.1683244516","DOWNTREND","SIDEWAYS","SIDEWAYS","38.6747701745","NEUTRAL","-0.0026404236","1.24%","LOW","-64.9627263046","0.00","-69.2307692308","1,385,000","1,572,000","1,422,500","200,825.00","232,142.6666666667","211,608.00","White Marubozu","None","Three White Soldiers","-5.88%","-0.69%","2.86%","82,550.00","549,340.00","430,850.00","887,570.00","16,351,649.9998","0.00","0.00%","0.00","0","0.00","0"
"LFM","54.95","-0.05","-0.09%","54.95","54.95","54.95","55.00","10.00","549.50","0.00","73.00","44.05","50.00","45.62","58.50","61.62","53.7925","53.9840","56.9420","61.9125","54.3043012464","54.7767122018","56.7672869047","58.5183265617","UPTREND","SIDEWAYS","DOWNTREND","50.9495128368","NEUTRAL","0.2183556669","6.92%","HIGH","25.3122508637","55.0793650794","-48.0952380952","4,618","7,200","5,800","232,134.60","361,178.70","293,042.80","White Marubozu","None","None","-6.15%","-1.70%","-0.09%","0.00","0.00","0.00","36,833.00","61,683.00","0.68","-21.84%","80.8088235294","0","3.0225522552","0"
"LIHC","0.63","0.01","1.61%","0.64","0.62","0.64","0.62","11,000.00","6,910.00","0.00","1.19","0.59","0.60","0.60","0.64","0.68","0.6470","0.6630","0.6817","0.7686","0.6444586024","0.6605587031","0.6901867715","0.7555496456","DOWNTREND","SIDEWAYS","SIDEWAYS","39.1949101668","NEUTRAL","-0.0079352193","5.14%","HIGH","-64.8967551622","55.5555555556","-33.3333333333","140,700","117,667","147,100","85,471.00","71,653.3333333333","90,847.00","None","None","None","-8.70%","-3.08%","-3.08%","0.00","0.00","0.00","-3,350.00","-4,961,001.0001","0.00","0.00%","0.00","0","7.8750","0"
"LMG","5.14","-0.01","-0.19%","5.12","5.06","5.14","5.15","10,100.00","51,464.00","-10,280.00","6.09","3.40","4.98","4.81","5.17","5.52","5.0655","4.9284","4.5539","4.40025","5.0423225849","4.8875081946","4.6917409859","4.4744704152","SIDEWAYS","SIDEWAYS","UPTREND","56.5487629884","NEUTRAL","0.0525136443","3.41%","NEUTRAL","34.2741935484","82.0512820513","-15.3846153846","60,690","99,333","253,965","306,579.80","495,593.9333333333","1,319,123.00","Hammer","None","None","25.37%","5.33%","0.78%","99,720.00","357,212.00","536,075.00","652,706.0001","3,574,026.9996","-0.29","0.00%","-17.724137931","0","5.5268817204","0"
"LOTO","11.68","0.58","5.23%","11.02","11.02","11.68","11.10","4,100.00","45,248.00","0.00","15.40","10.00","11.06","10.68","11.90","13.66","11.5520","11.2480","11.0104","11.1369","11.543321736","11.322126963","11.1730992882","11.1707267942","UPTREND","SIDEWAYS","SIDEWAYS","54.2148387447","NEUTRAL","0.1236484165","2.52%","LOW","-28.5946182181","0.00","-25.00","29,080","21,167","42,765","342,602.80","248,520.80","500,032.40","White Marubozu","None","None","5.23%","-0.68%","-1.02%","12,560.00","-252,400.00","-17,328,358.00","76,349,160.00","76,798,328.00","0.38","11.76%","30.7368421053","0","2.393442623","0"
"LPZ","4.75","0.13","2.81%","4.75","4.70","4.78","4.62","5,561,000.00","26,415,550.00","689,900.00","7.70","4.32","4.38","4.32","4.82","4.99","4.6175","4.9324","5.2524","5.8061","4.6482858437","4.8831708456","5.2004465071","5.7189522654","DOWNTREND","DOWNTREND","DOWNTREND","51.6507394192","NEUTRAL","-0.1374621001","4.34%","NEUTRAL","60.5584642234","60.4114452799","-23.2142857143","1,924,700","1,421,133","1,158,550","8,921,915.00","6,580,041.3333333333","5,379,014.50","Doji","None","None","-15.18%","9.95%","4.63%","-188,100.00","-4,031,030.00","-5,358,826.00","52,777,820.9995","-21,851,891.0010","0.91","-35.92%","5.2197802198","0","0.3434562545","0"
"LR","4.61","-0.01","-0.22%","4.63","4.54","4.63","4.62","653,000.00","2,995,150.00","-68,249.9999","7.49","3.57","4.55","4.34","4.76","5.13","4.7075","5.3774","4.7034","4.49245","4.8364523892","5.0029019356","4.8344129131","4.6702341392","DOWNTREND","DOWNTREND","UPTREND","40.613751587","NEUTRAL","-0.2513654401","5.92%","HIGH","-53.7177063642","28.2051282051","-71.7948717949","1,923,600","2,813,547","4,403,365","8,809,591.00","13,374,153.4666666667","21,101,491.30","Hanging Man","None","None","15.83%","0.88%","2.44%","228,920.0001","4,929,259.0002","45,896,177.9999","110,930,989.0003","-37,105,139.9992","0.50","-54.96%","9.22","0","0.7594728171","0"
"LRP","1.07","0.02","1.90%","1.06","1.05","1.07","1.05","1,029,000.00","1,090,690.00","-22,260.00","1.14","1.01","1.05","1.01","1.10","1.14","1.0555","1.0546","1.0574","1.0591","1.0558413532","1.0551861187","1.0559658529","1.057544955","SIDEWAYS","SIDEWAYS","SIDEWAYS","56.9888308064","NEUTRAL","0.0000225525","1.02%","LOW","124.4131455399","83.3333333333","0.00","140,300","112,867","91,100","148,415.00","119,236.6666666667","96,223.50","None","None","None","2.88%","0.94%","1.90%","-26,500.00","-23,320.00","-23,320.00","-24,120.00","-1,841,670.00","0.00","0.00%","0.00","0","0.00","0"
"LRW","2.76","-0.01","-0.36%","2.73","2.73","2.83","2.77","93,000.00","257,020.00","0.00","5.15","2.14","2.73","2.26","2.86","3.20","2.8690","3.5048","2.9785","2.75995","2.9643554601","3.1410871807","3.0367047659","2.8434807666","DOWNTREND","DOWNTREND","UPTREND","37.4301800946","NEUTRAL","-0.2154820758","7.85%","HIGH","-67.9442508711","23.0786567501","-78.431372549","327,700","350,400","784,450","903,499.00","987,418.00","2,294,484.00","Inverted Hammer","None","None","11.74%","-1.43%","0.36%","0.00","0.00","2,619,280.00","2,977,570.00","1,710,650.00","0.00","0.00%","0.00","0","0.00","0"
"LSC","1.03","0.00","0.00%","1.05","1.01","1.05","1.03","47,000.00","47,630.00","0.00","2.64","0.90","1.02","0.99","1.04","1.10","1.0325","1.0356","1.0827","1.2673","1.0333340234","1.0475719766","1.0934574537","1.1569898015","SIDEWAYS","SIDEWAYS","DOWNTREND","47.9032022339","NEUTRAL","-0.0044861611","3.59%","NEUTRAL","-6.6225165563","53.3333333333","-40.00","200,300","207,933","442,600","205,535.00","212,370.00","455,995.50","None","Tweezer Tops","None","-14.88%","0.00%","0.00%","0.00","0.00","-584,470.00","-395,730.00","1,841,360.00","-0.31","53.03%","-3.3225806452","0","0.8512396694","0"
"LTG","21.55","0.00","0.00%","21.65","21.40","21.85","21.55","9,180,200.00","197,403,490.00","1,133,110.00","25.30","14.42","21.00","18.03","21.78","23.20","19.9415","19.9694","20.7191","19.29825","20.4553650026","20.2605104953","20.1090300665","19.2505530653","UPTREND","SIDEWAYS","SIDEWAYS","63.3623220472","NEUTRAL","0.2726588819","3.11%","NEUTRAL","113.084302919","91.5112665113","-11.3636363636","3,211,040","2,674,853","2,743,890","67,671,988.30","55,292,133.5333333333","55,240,302.95","None","None","None","14.99%","6.68%","-1.60%","-34,938,695.00","-23,650,500.0007","-299,911,084.0007","-538,684,155.0006","-1,416,607,828.0007","1.00","14.94%","21.55","0","1.5718453683","0"
"MA","0.0087","0.00","0.00%","0.0087","0.0087","0.0087","0.0087","1,000,000.00","8,700.00","0.00","0.0120","0.0084","0.0086","0.0086","0.0090","0.0096","0.00908","0.009178","0.009484","0.010162","0.0090035266","0.0091923427","0.0094997027","0.0100297179","DOWNTREND","SIDEWAYS","SIDEWAYS","36.8693047907","NEUTRAL","-0.0000895373","1.69%","LOW","-132.2033898305","0.00","-66.6666666667","20,300,000","17,266,667","19,550,000","179,630.00","153,620.00","176,100.00","White Marubozu","Bullish Harami","None","-7.45%","-2.25%","-1.14%","0.00","0.00","0.00","0.00","0.00","0.00","0.00%","0.00","0","0.87","0"
"MAB","0.0093","-0.0001","-1.06%","0.0093","0.0093","0.0093","0.0094","2,000,000.00","18,600.00","0.00","0.0130","0.0091","0.0092","0.0092","0.0095","0.0098","0.009485","0.00982","0.01059","0.011215","0.0094778615","0.009851755","0.0103655212","0.011031337","DOWNTREND","DOWNTREND","DOWNTREND","42.8557009953","NEUTRAL","-0.0001514418","1.91%","LOW","-88.6850152905","0.00","-100.00","3,600,000","52,533,333","39,800,000","33,840.00","493,940.00","374,300.00","White Marubozu","None","Three White Soldiers","-7.00%","-1.06%","-1.06%","0.00","39,000.00","-37,420.00","-301,580.00","-759,380.0001","0.00","0.00%","0.00","0","0.00","0"
"MAC","26.20","0.90","3.56%","25.95","25.60","26.20","25.30","2,347,000.00","60,935,625.00","14,129,050.00","30.00","3.88","22.60","21.15","26.42","29.10","26.5025","27.1350","25.4060","20.51285","25.9734011894","26.2860997637","24.8131807566","20.7747904955","DOWNTREND","SIDEWAYS","UPTREND","49.8965834844","NEUTRAL","-0.5509488975","4.18%","NEUTRAL","-26.5214302628","46.0260501355","-34.9593495935","3,480,730","3,118,200","2,657,470","85,593,063.50","78,383,468.00","67,810,016.75","None","None","None","14.66%","1.75%","3.76%","-137,017,055.00","-270,881,345.00","-92,690,865.00","-57,050,505.00","595,756,046.9995","0.83","159.38%","31.5662650602","0","6.9312169312","0"
"MACAY","17.10","-0.10","-0.58%","17.10","17.10","17.10","17.20","10,000.00","171,000.00","0.00","27.35","16.44","16.77","16.77","17.84","21.50","18.2330","19.4830","20.9680","23.9460","18.2085454786","19.3759945483","21.0434400596","24.5540373496","DOWNTREND","DOWNTREND","DOWNTREND","30.1892534636","NEUTRAL","-0.6190354644","3.86%","NEUTRAL","-123.0055120395","0.00","-100.00","2,680","5,700","7,030","46,330.40","103,052.1333333333","133,252.45","White Marubozu","None","None","-18.57%","-4.15%","-4.15%","0.00","0.00","-19,339.00","36,096.00","5,483,926.00","1.35","-15.09%","12.6666666667","0","2.4533715925","0"
"MARC","1.42","-0.03","-2.07%","1.45","1.42","1.45","1.45","59,000.00","84,560.00","0.00","2.28","1.39","1.40","1.32","1.50","1.65","1.4630","1.4720","1.5598","1.73865","1.4651143598","1.4892636679","1.5613197726","1.6716544611","UPTREND","SIDEWAYS","DOWNTREND","42.6558145393","NEUTRAL","-0.0016487591","3.75%","NEUTRAL","-90.8874613371","33.3333333333","-82.3529411765","255,700","251,400","304,850","378,046.00","369,560.6666666667","442,600.50","Black Marubozu","Bearish Engulfing","None","-20.22%","-5.33%","-5.96%","0.00","-1,500.00","9,910.00","49,560.00","102,327,190.0008","0.02","0.00%","71.00","0","0.6484018265","0"
"MAXS","13.42","-0.08","-0.59%","13.60","13.36","13.82","13.50","378,900.00","5,109,864.00","-358,244.00","22.60","13.36","13.39","13.39","14.37","15.55","14.5010","15.6076","16.8088","17.9925","14.5101900547","15.4552780444","16.4779959801","18.0366020379","DOWNTREND","DOWNTREND","DOWNTREND","10.9554638251","OVERSOLD","-0.5111133626","2.21%","LOW","-185.0292397661","3.0765484027","-96.3414634146","236,520","190,933","186,050","3,307,384.20","2,695,602.6666666667","2,674,852.90","None","None","None","-27.85%","-7.32%","-5.76%","-1,743,044.00","-2,026,010.00","-4,227,616.0002","34,388,134.0008","-402,872,023.9975","0.81","2.53%","16.5679012346","0","1.9449275362","0"
"MB","0.48","0.00","0.00%","0.48","0.48","0.48","0.48","30,000.00","14,400.00","0.00","0.82","0.45","0.4675","0.45","0.53","0.56","0.50","0.5062","0.5215","0.5522","0.4992549208","0.5075475841","0.5215947148","0.5422085833","DOWNTREND","SIDEWAYS","SIDEWAYS","44.4591881341","NEUTRAL","-0.0029295147","4.96%","NEUTRAL","-76.6731643925","43.3333333333","-70.00","45,200","43,467","52,200","22,666.00","21,856.00","26,361.25","White Marubozu","Tweezer Bottoms","None","-15.79%","-9.43%","-5.88%","0.00","0.00","0.00","0.00","0.00","0.01","0.00%","48.00","0","0.48","0"
"MBC","17.98","0.00","0.00%","17.98","17.98","17.98","17.98","500.00","8,990.00","0.00","26.45","14.00","17.20","16.34","18.80","20.45","18.1540","18.0796","17.4668","17.60595","18.1745526096","17.9961789278","17.8894995286","18.4609907761","UPTREND","SIDEWAYS","SIDEWAYS","49.0823579069","NEUTRAL","0.1091401893","8.33%","HIGH","13.5608048994","48.5507246377","-54.8913043478","2,940","2,193","3,205","51,218.00","38,186.5333333333","57,130.30","White Marubozu","Bullish Harami","Three White Soldiers","8.97%","-2.07%","-2.07%","0.00","0.00","0.00","0.00","0.00","0.32","-30.43%","56.1875","0","7.8515283843","0"
"MBT","86.00","2.40","2.87%","83.70","83.70","86.00","83.60","5,150,240.00","441,817,961.00","217,395,749.00","109.80","80.00","81.45","77.72","86.25","96.65","83.4975","87.33","93.9225","91.8180","83.9769772144","86.9863966993","89.9262198133","90.4241147573","SIDEWAYS","DOWNTREND","DOWNTREND","54.71052783","NEUTRAL","-1.2411110082","2.16%","LOW","151.1164274322","51.6161616162","-9.0909090909","3,521,525","3,171,736","3,126,667","295,236,716.95","265,489,703.5666666667","261,017,290.65","White Marubozu","None","None","-15.19%","1.18%","3.55%","51,975,015.00","210,865,983.00","27,372,266.00","-118,375,616.50","889,101,820.9996","5.82","0.52%","14.7766323024","0","1.2759643917","0"
"MED","0.61","-0.02","-3.17%","0.63","0.60","0.65","0.63","5,325,000.00","3,299,410.00","0.00","0.83","0.52","0.60","0.54","0.66","0.68","0.5795","0.5652","0.5647","0.61705","0.5870473949","0.5726995767","0.5784352898","0.6043090427","UPTREND","SIDEWAYS","SIDEWAYS","56.4580504049","NEUTRAL","0.0105803196","5.98%","HIGH","120.4111600587","63.8888888889","-41.6666666667","5,768,800","4,125,067","3,676,650","3,597,321.00","2,552,652.6666666667","2,255,642.50","None","None","None","1.67%","8.93%","3.39%","-424,140.00","-154,140.00","-243,200.00","-90,351.00","-67,500,930.00","0.00","0.00%","0.00","0","-5.0833333333","0"
"MEG","4.32","0.05","1.17%","4.36","4.32","4.50","4.27","21,740,000.00","96,386,280.00","-2,437,830.00","5.85","4.08","4.23","4.10","4.41","4.68","4.3710","4.5842","4.8045","4.9926","4.382664604","4.5499849608","4.7196541532","4.7701571276","DOWNTREND","DOWNTREND","DOWNTREND","44.1228020169","NEUTRAL","-0.0902610468","3.50%","NEUTRAL","-8.4957521239","24.5098039216","-67.6470588235","12,201,100","12,701,200","15,191,500","53,583,061.00","55,439,810.6666666667","66,547,875.50","Shooting Star","None","None","-16.28%","-4.00%","0.23%","-50,343,750.00","722,390.00","-178,335,439.9997","-3,699,769.9993","1,663,271,822.4988","0.41","13.89%","10.5365853659","0","0.9707865169","0"
"MER","328.00","0.00","0.00%","328.00","328.00","329.60","328.00","109,940.00","36,148,322.00","13,631,134.00","338.60","254.00","324.60","293.60","329.60","346.70","322.02","325.5760","326.61","306.8520","323.9133801908","324.107573122","321.0192217881","311.9205994892","UPTREND","SIDEWAYS","SIDEWAYS","53.6348468268","NEUTRAL","-0.3674160206","2.14%","LOW","87.2262311685","94.6574312715","-5.6701030928","320,772","296,794","303,394","103,642,373.40","94,667,835.7333333333","97,112,546.00","Gravestone Doji","None","None","-0.18%","1.86%","0.31%","102,976,788.00","191,604,009.9996","254,657,689.9996","358,219,107.9997","5,233,770,630.40","18.09","6.35%","18.1315644002","0","4.9666868565","0"
"MFC","880.00","20.00","2.33%","880.00","880.00","880.00","860.00","150.00","132,000.00","0.00","1,050.00","775.00","850.00","820.00","890.00","940.00","865.0250","908.41","930.4250","894.1525","872.7902618321","894.9472568726","905.5099166215","881.3519286553","UPTREND","DOWNTREND","SIDEWAYS","50.3916675616","NEUTRAL","-11.5928970198","2.31%","LOW","64.1711229947","51.5151515151","-18.1818181818","152","157","143","131,265.50","134,677.00","122,976.50","White Marubozu","None","None","-6.88%","0.00%","3.53%","0.00","162,500.00","412,750.00","-957,325.00","2,405,510.00","1.00","-35.90%","880.00","0","44.6247464503","0"
"MFIN","3.04","0.09","3.05%","3.04","3.04","3.04","2.95","1,000.00","3,040.00","0.00","4.50","2.70","2.95","2.80","3.06","3.16","2.9505","2.9108","2.9424","3.08485","2.9570681916","2.934425198","2.9609719525","3.1031253727","UPTREND","SIDEWAYS","SIDEWAYS","55.820333629","NEUTRAL","0.0238043581","2.59%","LOW","85.0340136054","49.0028490028","-30.7692307692","4,100","5,333","7,500","12,181.00","15,854.6666666667","22,322.50","White Marubozu","None","Three White Soldiers","6.67%","4.11%","3.05%","0.00","0.00","15,120.00","51,950.00","94,340.00","0.24","14.29%","12.6666666667","0","1.3451327434","0"
"MG","0.1880","-0.0020","-1.05%","0.1880","0.1880","0.1880","0.19","280,000.00","52,640.00","0.00","0.33","0.1880","0.1880","0.1880","0.19","0.2375","0.1907","0.19344","0.19671","0.211035","0.1909775869","0.1931734943","0.1980302043","0.2100220695","SIDEWAYS","SIDEWAYS","SIDEWAYS","43.7919668471","NEUTRAL","-0.0009627521","2.05%","LOW","-146.9534050179","19.0476190476","-100.00","521,000","744,000","654,000","98,772.00","141,827.3333333333","124,673.00","White Marubozu","None","None","-7.84%","-3.09%","-1.05%","0.00","106,890.00","323,060.00","1,667,340.00","-58,323,939.9999","0.00","0.00%","0.00","0","1.3428571429","0"
"MHC","0.61","0.00","0.00%","0.61","0.61","0.63","0.61","2,328,000.00","1,441,230.00","0.00","0.84","0.26","0.58","0.55","0.62","0.71","0.5960","0.5775","0.45895","0.448075","0.6055293188","0.5691742564","0.5136573667","0.484765356","UPTREND","UPTREND","UPTREND","51.2208475297","NEUTRAL","0.0028028116","7.60%","HIGH","45.6560283688","38.4615384615","-53.8461538462","3,254,900","3,031,267","4,771,100","2,012,316.00","1,845,784.6666666667","2,922,856.00","Gravestone Doji","None","None","100.00%","3.39%","-4.69%","66,619.9998","922,039.9998","19,121,050.0002","39,700,650.0002","67,944,949.9999","0.02","-50.00%","30.50","0","0.6354166667","0"
"MINI","10,194.17","118.79","1.18%","10,109.19","10,109.19","10,295.42","10,075.38","82,492,375.00","106,744,163.46","-10,521,779.00","14,541.50","10,000.99","10,007.68","9,803.10","10,300.78","11,210.92","10,461.2990","10,968.5208","11,359.2225","12,177.9606","10,430.5854579035","10,816.2403089845","11,232.4632062445","11,667.9570082452","DOWNTREND","DOWNTREND","SIDEWAYS","40.3799785661","NEUTRAL","-232.3440744607","2.15%","LOW","-73.8903561156","15.597043783","-73.8783568164","327,155,179","429,484,300","552,661,134","120,527,046.1420","124,903,167.7020","156,800,900.8225","None","None","None","-11.37%","-3.48%","-1.14%","-72,604,574.0002","-320,777,288.0003","-254,999,891.9995","-1,118,952,848.00","-1,941,090,959.9902","0.00","0.00%","0.00","0","0.00","0"
"MJC","4.31","0.09","2.13%","4.31","4.22","4.32","4.22","22,000.00","94,590.00","0.00","6.82","2.00","4.16","3.88","4.32","5.29","4.4425","5.0374","4.8542","3.8655","4.471276525","4.7436676351","4.6169867939","4.0875793274","DOWNTREND","DOWNTREND","SIDEWAYS","38.538257146","NEUTRAL","-0.2550502982","3.98%","NEUTRAL","-50.2793296089","23.994761888","-52.9411764706","86,600","105,867","319,495","366,952.00","454,488.00","1,472,404.60","Doji","None","None","-13.80%","-2.05%","2.38%","-92,610.00","-210,040.00","-15,290,418.9998","-26,772,976.9999","-57,196,533.9998","-0.12","-71.43%","-35.9166666667","0","1.0802005013","0"
"MJIC","3.36","0.00","0.00%","3.36","3.36","3.36","3.36","5,000.00","16,800.00","0.00","4.22","2.99","3.31","3.20","3.67","3.90","3.4175","3.4526","3.4113","3.35935","3.4290709261","3.4175372626","3.4071100323","3.4964622287","UPTREND","SIDEWAYS","SIDEWAYS","47.337324815","NEUTRAL","0.0130642048","3.36%","NEUTRAL","-44.0348182284","25.8659469186","-86.8421052632","7,700","7,867","10,050","27,105.00","27,381.3333333333","34,756.50","White Marubozu","Tweezer Bottoms","None","-1.18%","1.51%","0.00%","0.00","3,540.00","38,990.00","76,390.00","131,900.00","-0.25","-78.57%","-13.44","0","6.1090909091","0"
"MPI","5.41","0.03","0.56%","5.41","5.26","5.45","5.38","29,202,500.00","157,291,034.00","39,704,919.00","7.08","4.20","5.14","4.31","5.48","5.87","4.8920","5.2292","5.8489","6.28465","5.0882894041","5.2783080381","5.6497292332","6.0199032342","UPTREND","DOWNTREND","DOWNTREND","61.9203630738","NEUTRAL","-0.058128738","3.48%","NEUTRAL","109.1676256233","89.3034825871","-9.7014925373","34,318,080","33,393,187","39,558,625","176,343,454.00","165,056,438.6666666667","192,523,676.45","Doji","None","None","-21.02%","6.08%","6.08%","97,688,208.00","47,940,525.00","-630,026,870.00","-2,007,875,518.9998","-5,645,555,706.9994","0.42","10.53%","12.880952381","0","1.0587084149","0"
"MRC","0.64","-0.02","-3.03%","0.66","0.63","0.67","0.66","107,594,000.00","69,800,150.00","-643,060.00","0.94","0.26","0.60","0.52","0.67","0.90","0.5875","0.6466","0.49865","0.417275","0.6062305436","0.5851708601","0.5283039144","0.4499006279","UPTREND","DOWNTREND","UPTREND","56.4310243294","NEUTRAL","-0.0017432086","6.67%","HIGH","126.526082131","85.119047619","-25.00","88,578,900","75,450,733","86,269,600","55,088,086.00","45,678,617.3333333333","51,762,295.50","None","Bearish Engulfing","None","91.04%","8.47%","8.47%","-2,165,710.00","-7,379,230.00","-16,157,460.0007","-11,925,690.0007","-70,388,341.0005","0.00","0.00%","0.00","0","10.6666666667","0"
"MRP","6.44","0.00","0.00%","6.55","6.43","6.80","6.44","2,419,200.00","15,985,519.00","-2,882,640.00","10.26","5.85","6.18","5.88","6.62","7.82","6.7795","7.3874","7.78","7.85415","6.7764056861","7.2484881149","7.5209472948","7.5101629681","DOWNTREND","DOWNTREND","DOWNTREND","34.9680313541","NEUTRAL","-0.3186764792","4.13%","NEUTRAL","-56.5489494859","24.729710455","-65.8536585366","2,730,450","2,882,667","2,750,785","17,932,916.30","19,146,403.3333333333","18,638,656.60","Shooting Star","None","None","-13.32%","-5.85%","0.63%","-1,634,664.00","14,503,496.00","89,102,889.0002","133,629,238.9998","1,011,853,537.9982","0.13","360.00%","49.5384615385","0","6.1923076923","0"
"MRSGI","3.26","-0.03","-0.91%","3.22","3.22","3.26","3.29","126,000.00","407,260.00","12,910.00","5.30","3.11","3.22","3.12","3.32","3.50","3.2380","3.2926","3.4745","3.7844","3.2564631727","3.3245811768","3.4663255952","3.6612174154","SIDEWAYS","SIDEWAYS","DOWNTREND","49.1263703245","NEUTRAL","-0.0321967734","2.77%","LOW","-1.1037527594","58.6666666667","-40.00","581,800","675,600","709,200","1,882,024.00","2,176,808.6666666667","2,299,737.00","White Marubozu","Bullish Harami","None","-16.41%","3.82%","-0.91%","5,421,530.00","3,738,770.00","19,280,000.0003","33,965,940.0003","-817,378,434.9994","0.28","16.67%","11.6428571429","0","1.4298245614","0"
"MVC","3.13","-0.03","-0.95%","3.16","3.13","3.18","3.16","30,000.00","94,310.00","18,780.00","4.00","2.93","3.04","2.78","3.28","3.46","3.2240","3.1828","3.2241","3.3101","3.1975238696","3.2009983474","3.2284775469","3.3189969751","DOWNTREND","SIDEWAYS","SIDEWAYS","46.7163666098","NEUTRAL","-0.0028728408","3.58%","NEUTRAL","-72.9905437352","44.1176470588","-73.5294117647","8,100","10,933","9,600","25,574.00","35,141.3333333333","30,928.00","None","None","None","-2.19%","2.96%","-4.28%","-9,780.00","-108,380.00","-3,000.00","132,350.00","428,789.9999","0.19","0.00%","16.4736842105","0","1.2570281124","0"
"MWC","27.00","0.55","2.08%","26.50","26.50","27.40","26.45","1,490,100.00","40,314,900.00","22,845,840.00","33.50","25.00","25.75","25.02","27.20","28.32","26.1975","26.6140","27.3575","29.08775","26.3872339188","26.7193755573","27.416447648","28.3875370166","UPTREND","SIDEWAYS","SIDEWAYS","54.8370598128","NEUTRAL","-0.158228816","2.91%","LOW","89.8765432099","52.9761904762","-28.5714285714","621,830","807,693","784,305","16,400,166.00","20,929,316.3333333333","20,347,552.25","None","None","None","-3.74%","-2.88%","3.65%","17,099,660.00","46,081,870.00","76,905,005.00","-173,778,425.00","-686,403,144.9987","0.67","17.54%","40.2985074627","0","1.1528608027","0"
