"Stock","Last","Change","%Change","Open","Low","High","Close","Volume","Value","Net-Foreign","52 Week High","52 Week Low","Support 1","Support 2","Resistance 1","Resistance 2","MA 20","MA 50","MA 100","MA 200","EMA 20","EMA 50","EMA 100","EMA 200","Trend-Short","Trend-Medium","Trend-Long","RSI(14)_VALUE","RSI(14)","MACD(12,26,9)","ATR(14)","Volatility","CCI(20)","STS(14,3,3)","%R(14)","VolumeSMA(10)","VolumeSMA(15)","VolumeSMA(20)","ValueSMA(10)","ValueSMA(15)","ValueSMA(20)","CandleStick(1)","CandleStick(2)","CandleStick(3)","YTD%","MTD%","WTD%","NFB(5)","NFB(15)","NFB(30)","NFB(60)","NFB(360)","EPS","EPS%","P/E","DPS%","P/BV","ROE"
"DELM","10.00","-0.28","-2.72%","10.02","10.00","10.02","10.28","10,000.00","100,006.00","0.00","12.50","9.86","9.94","9.93","10.45","11.49","10.2530","10.4460","10.7304","11.1292","10.2937647527","10.436692903","10.6806092141","11.0171054199","UPTREND","SIDEWAYS","SIDEWAYS","38.3198389928","NEUTRAL","-0.036808433","3.91%","NEUTRAL","-91.1764705882","11.9592875318","-95.4198473282","41,850","58,520","61,575","435,993.00","609,923.7333333333","634,545.95","Black Marubozu","Bearish Harami","None","-8.42%","-0.79%","-4.21%","0.00","-6,046,012.0001","-7,819,805.0002","-8,713,854.9999","-6,213,500.9999","1.89","-35.71%","5.291005291","0","0.5443658138","0"
"DFNN","7.54","0.04","0.53%","7.60","7.54","7.60","7.50","2,100.00","15,840.00","0.00","11.74","6.50","7.25","6.69","7.65","8.04","7.4655","8.0370","7.7376","8.0709","7.574668413","7.7844950023","7.8568156445","7.9138514114","SIDEWAYS","DOWNTREND","SIDEWAYS","46.5714456574","NEUTRAL","-0.182014522","4.83%","NEUTRAL","86.6813833701","58.441890166","-40.00","79,300","85,187","85,170","590,350.80","637,261.40","637,454.00","Black Marubozu","None","None","7.56%","0.53%","1.89%","1,198,797.00","828,797.00","1,995,436.9999","2,852,378.0001","-129,865,395.9986","0.52","33.33%","14.50","0","2.60","0"
"DIZ","7.37","-0.09","-1.21%","7.63","7.33","7.63","7.46","7,300.00","53,764.00","0.00","10.76","7.01","7.35","7.13","7.99","8.66","7.86","7.5162","7.4580","7.99835","7.7511129083","7.6212153155","7.6675117175","8.0058709046","SIDEWAYS","UPTREND","SIDEWAYS","41.0223766934","NEUTRAL","0.1365288603","6.46%","HIGH","-90.8212560386","12.3559938517","-97.2789115646","19,750","40,133","38,650","152,138.60","324,632.00","307,624.80","Black Long Day","None","None","3.80%","-4.16%","-7.99%","0.00","-65,758.9998","-35,241.9998","-20,096.9998","-3,701,781.9998","-0.05","16.67%","-147.40","0","-184.25","0"
"DMC","12.10","0.10","0.83%","12.00","12.00","12.18","12.00","3,676,000.00","44,493,384.00","487,532.00","16.70","11.48","11.74","11.33","12.31","13.30","12.4290","13.1424","13.8186","14.6580","12.4849735656","13.0552965214","13.6296869106","13.9623137495","DOWNTREND","DOWNTREND","DOWNTREND","41.0513036938","NEUTRAL","-0.3095559327","3.11%","NEUTRAL","-108.038585209","38.1895881896","-53.0303030303","5,009,490","4,710,113","4,735,045","61,073,457.60","57,780,505.20","58,465,136.90","None","None","None","-15.97%","-0.49%","-2.10%","-66,772,732.00","-170,340,918.00","-359,831,134.00","-990,884,562.0004","688,767,893.7995","1.11","15.63%","10.9009009009","0","2.1043478261","0"
"DMPA1","10.30","0.00","0.00%","10.30","10.30","10.30","10.30","10,000.00","103,000.00","0.00","11.10","10.00","10.10","10.00","10.50","10.90","10.31","10.2020","10.4182","0.00","10.2938781013","10.3025911938","10.3938857858","0.00","SIDEWAYS","SIDEWAYS","SIDEWAYS","50.3850957086","NEUTRAL","0.0194692878","1.10%","LOW","-5.3887605851","50.00","-50.00","5,881","5,303","4,768","60,926.10","54,854.76","47,464.23","White Marubozu","Bullish Harami","Three White Soldiers","1.98%","0.98%","0.00%","0.00","0.00","20,200.00","-140,303.9996","0.00","-2.54","-206.72%","-4.0551181102","0","0.3380374138","0"
"DMPA2","10.24","0.04","0.39%","10.24","10.24","10.24","10.20","2,000.00","20,480.00","0.00","10.60","10.00","10.20","10.00","10.26","10.40","10.2610","0.00","0.00","0.00","10.2423128303","0.00","0.00","0.00","SIDEWAYS","NONE","NONE","49.1704846238","NEUTRAL","0.0026005141","0.48%","LOW","-28.2935455349","23.2323232323","-66.6666666667","3,752","2,995","3,296","38,398.02","30,689.3466666667","33,847.01","White Marubozu","None","Three White Soldiers","0.39%","-0.19%","0.39%","43,757.9998","109,625.9997","109,625.9997","0.00","0.00","0.00","0.00%","0.00","0","0.00","0"
"DNA","3.28","0.08","2.50%","3.20","3.11","3.29","3.20","31,000.00","98,540.00","0.00","7.52","2.82","3.00","2.91","3.34","3.56","3.3405","3.6490","3.6567","4.29435","3.3512223978","3.5205202156","3.7722800738","4.7564200352","DOWNTREND","DOWNTREND","SIDEWAYS","45.4432973746","NEUTRAL","-0.0890069114","7.08%","HIGH","-77.304964539","50.6666666667","-44.00","112,500","101,133","146,450","361,864.00","329,077.3333333333","478,680.50","None","None","None","-12.30%","-2.67%","-2.38%","0.00","50,100.00","-491,710.00","-4,305,350.00","1,721,826.00","-0.09","-125.00%","-36.4444444444","0","18.2222222222","0"
"DNL","10.44","0.06","0.58%","10.38","10.14","10.44","10.38","1,599,800.00","16,447,334.00","-11,001,484.00","13.14","9.98","10.26","9.94","10.93","11.78","11.0520","11.4016","11.4504","11.2058","10.9794816938","11.2730556194","11.3272701428","11.3527342806","DOWNTREND","DOWNTREND","SIDEWAYS","33.6034235463","NEUTRAL","-0.2208905149","2.83%","LOW","-158.0681365628","9.8123447889","-79.1666666667","2,470,550","2,661,473","2,304,440","26,580,004.00","29,371,706.1333333333","25,520,503.50","Hammer","None","None","-5.61%","-9.69%","-4.74%","-63,672,090.00","-178,232,962.00","-124,018,900.0001","56,305,790.00","1,298,866,366.0002","0.41","10.81%","25.4634146341","0","4.9014084507","0"
"DWC","2.10","-0.07","-3.23%","2.17","2.10","2.17","2.17","87,000.00","184,820.00","0.00","4.20","2.00","2.00","1.91","2.40","2.48","2.3210","2.4552","2.5742","2.46515","2.2999441014","2.4119918751","2.4638933786","2.4294053774","DOWNTREND","DOWNTREND","DOWNTREND","36.8589730983","NEUTRAL","-0.0680711757","5.91%","HIGH","-157.6941986234","0.00","-100.00","62,500","53,933","48,300","140,204.00","122,953.3333333333","111,457.00","Black Marubozu","Bearish Engulfing","None","-15.66%","-11.76%","-3.67%","0.00","-133,940.00","-114,340.00","106,560.00","723,430.0001","-0.01","-133.33%","-210.00","0","1.0824742268","0"
"EAGLE","15.00","-0.04","-0.27%","15.02","14.98","15.08","15.04","398,300.00","5,976,764.00","2,526,416.00","16.60","13.82","14.89","14.03","15.34","15.91","14.7820","14.5936","14.7524","14.9740","14.8831444997","14.7463420681","14.7931114091","15.0172648289","UPTREND","SIDEWAYS","SIDEWAYS","54.3481768587","NEUTRAL","0.1474137004","1.90%","LOW","40.4332539412","70.8869517089","-39.3939393939","2,227,870","2,217,447","1,894,760","33,886,629.60","33,422,265.3333333333","28,359,358.10","Shooting Star","None","None","1.49%","5.34%","-0.53%","83,682,378.00","211,831,556.00","244,708,574.00","324,726,736.00","0.00","0.85","-3.41%","17.6470588235","0","2.8462998102","0"
"ECP","22.50","-0.15","-0.66%","22.80","22.50","23.45","22.65","38,200.00","867,915.00","-11,400.00","76.50","3.00","22.25","21.32","25.78","33.50","26.38","36.9980","30.5644","17.06225","27.3132369849","31.3918717488","28.8306506721","21.5822732771","DOWNTREND","DOWNTREND","UPTREND","34.3354860667","NEUTRAL","-3.2817346974","15.57%","HIGH","-139.3114491593","5.8532822641","-96.1538461538","91,570","248,847","268,650","2,396,022.50","7,485,631.3333333333","7,847,689.25","Shooting Star","None","None","21.62%","-16.67%","-13.79%","-39,885.00","-42,415.00","843,295.00","1,889,271.0001","956,464.5010","0.07","40.00%","321.4285714286","0","23.6842105263","0"
"EDC","5.47","-0.02","-0.36%","5.49","5.40","5.51","5.49","20,452,000.00","111,736,473.00","55,328,110.00","8.90","4.80","5.37","4.80","5.50","5.85","5.5380","5.6108","5.6341","5.89695","5.524729082","5.5933105749","5.6684469179","5.7683365812","DOWNTREND","SIDEWAYS","SIDEWAYS","43.9830667148","NEUTRAL","-0.0559965304","2.27%","LOW","-48.5592611028","46.5653153153","-56.25","4,318,160","4,984,193","4,922,600","23,480,532.50","27,183,292.4666666667","27,117,921.25","None","None","None","-4.70%","-2.15%","0.92%","96,829,216.00","37,829,270.0001","-90,610,846.0002","-14,238,007.0004","-1,108,976,092.3297","0.41","-18.00%","13.3414634146","0","1.7476038339","0"
"EEI","11.60","0.20","1.75%","11.62","11.58","11.62","11.40","363,300.00","4,215,186.00","4,143,248.00","15.30","9.01","11.11","10.51","11.80","12.62","11.2220","11.1896","11.5742","12.1972","11.3619035017","11.3903773265","11.5957734474","11.4431302462","UPTREND","SIDEWAYS","SIDEWAYS","55.5261786234","NEUTRAL","0.0832240766","3.11%","NEUTRAL","61.8207045402","55.6039614863","-35.2941176471","559,600","534,373","415,790","6,525,624.00","6,137,433.8666666667","4,763,693.20","Spinning Top","None","None","-3.33%","7.81%","0.17%","8,983,316.00","28,645,318.00","29,279,694.00","-89,257,294.00","-439,557,270.00","0.81","198.78%","14.3209876543","0","1.8040435459","0"
"ELI","0.69","0.01","1.47%","0.66","0.66","0.69","0.68","4,000.00","2,670.00","-1,320.00","0.82","0.62","0.66","0.62","0.70","0.73","0.6640","0.6470","0.6510","0.6790","0.6687072339","0.6569274275","0.6581713804","0.6729230988","UPTREND","SIDEWAYS","SIDEWAYS","59.0033424217","NEUTRAL","0.010053915","3.43%","NEUTRAL","42.8571428571","56.3636363637","-40.00","1,486,900","8,256,933","6,371,250","1,024,376.00","5,881,676.00","4,523,958.00","White Marubozu","Bullish Engulfing","None","6.15%","11.29%","2.99%","11,290.0002","-12,132,909.9998","-24,069,019.9998","-27,975,219.9998","-92,341,429.9984","0.04","0.00%","17.25","0","0.4035087719","0"
"EMP","7.21","-0.01","-0.14%","7.20","7.10","7.22","7.22","1,423,700.00","10,261,505.00","-8,749,833.00","8.96","6.28","7.16","6.89","7.42","7.72","7.3710","7.4954","7.5719","7.45915","7.3668474071","7.4791227994","7.4945316109","7.4185243453","DOWNTREND","SIDEWAYS","SIDEWAYS","37.8655743641","NEUTRAL","-0.0674601326","2.30%","LOW","-161.3247863248","15.5266955267","-80.00","766,130","534,580","439,275","5,553,463.20","3,880,856.9333333333","3,192,219.75","Hammer","Tweezer Bottoms","None","-1.90%","-2.96%","-2.70%","-33,672,903.00","-34,606,956.00","-45,217,012.00","-33,006,245.0001","-437,250,871.9995","0.45","0.00%","16.0222222222","0","2.1848484848","0"
"EURO","1.66","-0.01","-0.60%","1.66","1.66","1.66","1.67","7,000.00","11,620.00","0.00","1.93","1.54","1.64","1.54","1.70","1.86","1.7110","1.7260","1.7145","1.7283","1.7041903364","1.7156597921","1.7177385782","1.7234654102","DOWNTREND","SIDEWAYS","SIDEWAYS","43.4805379106","NEUTRAL","-0.0123613638","2.50%","LOW","-109.3189964158","12.4242424243","-90.00","18,300","31,533","26,150","31,061.00","54,122.6666666667","44,917.50","White Marubozu","None","Three White Soldiers","0.00%","-2.35%","-2.35%","255,000.00","256,650.00","261,840.00","290,310.00","230,410.00","0.08","14.29%","20.75","0","1.3174603175","0"
"EVER","0.1210","-0.0020","-1.63%","0.1230","0.1210","0.1230","0.1230","500,000.00","60,670.00","1,230.00","0.1970","0.1150","0.12","0.1175","0.1230","0.1350","0.12505","0.1315","0.13694","0.14762","0.1250172002","0.1302458753","0.1362659372","0.1437058253","DOWNTREND","DOWNTREND","DOWNTREND","40.8318387581","NEUTRAL","-0.0029813335","2.56%","LOW","-66.7785860847","30.3703703704","-88.8888888889","431,000","334,000","451,000","53,201.00","41,215.3333333333","55,315.00","Black Marubozu","Bearish Engulfing","None","-18.24%","0.00%","-0.82%","9,840.00","9,840.00","15,040.00","64,109.9998","3,374,119.9996","-0.16","-1,700.00%","-0.75625","0","0.3457142857","0"
"EW","17.00","-0.02","-0.12%","17.02","16.92","17.12","17.02","1,238,200.00","21,082,058.00","4,097,868.00","24.06","13.66","16.85","14.88","18.55","20.20","18.6025","18.9676","20.1507","20.6704","18.4519717634","19.0893859544","19.6223217213","19.3883351773","DOWNTREND","SIDEWAYS","DOWNTREND","28.1407029758","OVERSOLD","-0.3293782746","3.43%","NEUTRAL","-190.0212314225","0.00","-88.3720930233","1,494,200","1,435,133","1,715,775","27,203,792.80","26,424,091.7333333333","35,350,034.20","Spinning Top","None","None","-20.19%","-10.05%","-8.90%","7,087,198.0004","56,838,380.00","244,911,066.00","576,798,523.50","-1,170,513,345.45135","3.37","48.46%","5.0445103858","0","0.6538461538","0"
"FAF","0.68","0.04","6.25%","0.68","0.68","0.68","0.64","5,000.00","3,400.00","0.00","0.82","0.64","0.64","0.62","0.69","0.72","0.6610","0.6732","0.6715","0.68265","0.6630616008","0.6691928458","0.6737905337","0.6856202889","SIDEWAYS","SIDEWAYS","SIDEWAYS","53.1534917813","NEUTRAL","-0.0055140569","3.31%","NEUTRAL","98.3333333333","0.00","-33.3333333333","1,108,700","741,533","607,700","753,152.00","503,680.00","411,275.00","White Marubozu","None","Three White Soldiers","-5.56%","0.00%","0.00%","0.00","-272,110.00","-236,590.00","-258,690.00","-7,693,750.00","-0.01","0.00%","-68.00","0","0.3695652174","0"
"FB","66.00","0.05","0.08%","65.90","65.75","66.30","65.95","362,210.00","23,917,376.00","-10,809,624.00","71.90","28.90","65.72","55.75","67.88","70.90","64.1525","63.1240","59.2035","46.04275","65.203682362","62.66152949","57.8247048036","49.6220285023","UPTREND","SIDEWAYS","UPTREND","58.3257005806","NEUTRAL","1.2034190748","12.80%","HIGH","31.1558433233","52.9725897832","-52.2123893805","475,987","480,400","399,415","32,477,382.95","74,385,569.10","78,543,951.8250","Spinning Top","None","None","24.76%","9.45%","-4.14%","-11,003,183.50","48,368,941.00","-118,270,209.00","162,640,891.00","-10,559,260,269.0080","34.32","18.34%","1.9230769231","0","0.3526582955","0"
"FBP2","970.00","-10.00","-1.02%","975.00","970.00","975.00","980.00","1,000.00","972,500.00","0.00","1,025.00","920.00","945.00","945.00","984.00","1,019.50","985.80","992.36","999.65","1,008.0250","982.6983710562","990.278326343","997.3401843281","1,005.2553213552","DOWNTREND","SIDEWAYS","SIDEWAYS","38.9814119887","NEUTRAL","-4.4272828344","1.08%","LOW","-99.2313067785","59.925093633","-43.8202247191","3,020","2,931","4,406","2,952,539.00","2,874,514.00","4,363,444.25","Black Marubozu","None","None","-3.00%","-3.00%","-1.02%","78,400.00","1,156,500.00","1,151,600.00","1,211,785.00","-69,515,435.00","0.00","0.00%","0.00","0","0.00","0"
"FDC","7.35","-0.22","-2.91%","7.54","7.35","7.60","7.57","576,000.00","4,362,348.00","-190,814.00","8.15","7.20","7.32","6.95","7.59","7.89","7.5125","7.5210","7.6359","7.67615","7.5093548644","7.5396186827","7.5937457216","7.6286156327","SIDEWAYS","SIDEWAYS","SIDEWAYS","36.3359010407","NEUTRAL","-0.0095802056","1.94%","LOW","-115.3184165232","66.6666666667","-83.3333333333","139,410","102,013","79,070","1,049,130.50","767,093.4666666667","594,257.25","Black Long Day","None","None","-5.16%","-2.65%","-2.00%","-190,814.00","-190,814.00","-190,814.00","-285,704.00","10,701,694.0004","0.71","20.34%","10.3521126761","0","0.5824088748","0"
"FERRO","3.40","0.00","0.00%","3.40","3.40","3.40","3.40","1,000.00","3,400.00","0.00","5.90","3.00","3.30","3.05","3.47","3.58","3.4195","3.5508","3.5096","3.9296","3.4397645319","3.5057619147","3.6185412992","3.7244652418","SIDEWAYS","DOWNTREND","SIDEWAYS","45.6129197376","NEUTRAL","-0.0357332687","4.47%","NEUTRAL","-8.6206896552","51.6610360361","-45.9459459459","33,400","24,400","27,150","113,648.00","83,023.3333333333","91,853.50","White Marubozu","Bullish Harami","Three White Soldiers","0.00%","-2.02%","0.00%","0.00","0.00","9,900.00","287,960.00","-914,915.0002","0.04","300.00%","85.00","0","2.6356589147","0"
"FEU","905.00","5.00","0.56%","905.00","905.00","905.00","900.00","40.00","36,200.00","0.00","1,020.00","900.00","900.00","858.00","912.50","1,000.00","940.4750","968.89","971.75","968.7625","934.1465468211","956.8221534767","965.9453785841","970.8998103788","DOWNTREND","DOWNTREND","SIDEWAYS","41.6227372357","NEUTRAL","-16.9082157092","2.37%","LOW","-81.3738678145","0.00","-94.1176470588","874","941","2,044","837,885.00","902,186.6666666667","1,970,013.50","White Marubozu","Bullish Harami","None","-5.73%","-0.55%","0.56%","-54,100.00","-7,650,700.00","-7,708,000.00","-8,264,800.00","23,788,875.00","34.30","-27.71%","26.3848396501","0","1.6454545455","0"
"FFI","8.87","0.00","0.00%","8.87","8.87","8.87","8.87","200.00","1,774.00","0.00","14.24","7.54","8.50","8.04","9.32","13.17","8.7875","8.8896","8.5827","7.9989","8.8226747422","8.7702737444","8.5588859118","8.200280168","UPTREND","SIDEWAYS","SIDEWAYS","50.8896103422","NEUTRAL","-0.0068157986","3.28%","NEUTRAL","31.9133362612","0.00","-55.9523809524","1,140","1,733","4,955","10,292.40","15,421.5333333333","43,127.85","White Marubozu","Bullish Harami","Three White Soldiers","15.65%","-4.83%","1.84%","0.00","0.00","0.00","-59,948.0004","-669,459.0004","0.45","509.09%","19.7111111111","0","1.8634453782","0"
"FGEN","16.30","0.30","1.88%","16.00","16.00","16.38","16.00","421,500.00","6,855,386.00","-1,415,344.00","22.20","14.32","15.95","14.40","16.69","17.26","16.7290","16.1268","16.3634","17.2346","16.5409754913","16.4018818849","16.5971934971","17.4477442131","DOWNTREND","UPTREND","SIDEWAYS","46.64928052","NEUTRAL","0.1518769212","2.56%","LOW","-114.8026828888","12.266189731","-71.8309859155","914,060","998,253","1,080,675","15,233,081.40","16,773,978.9333333333","18,115,607.00","White Long Day","None","None","-4.12%","-4.12%","-3.55%","-13,674,570.0001","-54,669,268.0004","23,730,547.9999","42,778,951.9999","-210,668,236.0036","0.03","-25.00%","543.3333333333","0","31.3461538462","0"
"FGENF","107.60","3.50","3.36%","107.60","107.60","107.60","104.10","440.00","47,344.00","0.00","127.00","100.00","104.00","100.00","108.00","115.00","105.5650","107.1620","107.7980","109.8685","105.6998850607","106.5814552697","107.7118529793","108.7088469461","SIDEWAYS","SIDEWAYS","SIDEWAYS","53.5394157901","NEUTRAL","-0.423549079","1.92%","LOW","72.1050008307","49.696969697","-7.2727272727","1,308","2,221","1,703","136,206.00","229,106.4666666667","175,786.70","White Marubozu","None","Three White Soldiers","-6.43%","4.87%","3.46%","0.00","0.00","13,510.00","161,140.00","-14,234,986.00","0.00","0.00%","0.00","0","0.00","0"
"FGENG","110.80","1.60","1.47%","110.80","110.80","110.80","109.20","20.00","2,216.00","0.00","118.70","106.00","109.20","106.00","111.75","115.95","110.2350","112.5080","113.3710","115.00","110.4257722044","111.7921029445","113.073565222","114.2410850392","DOWNTREND","SIDEWAYS","SIDEWAYS","50.0659395644","NEUTRAL","-0.7976456909","1.47%","LOW","36.1134995701","75.00","-20.00","16,861","16,763","22,829","1,887,441.50","1,869,369.9333333333","2,432,809.35","White Marubozu","None","Three White Soldiers","-5.30%","-1.07%","1.47%","0.00","99,372.00","99,372.00","22,610.00","-43,083,171.00","0.00","0.00%","0.00","0","0.00","0"
"FINA","1,994.89","-12.34","-0.61%","1,991.62","1,984.82","2,013.36","2,007.23","13,129,107.00","1,162,508,951.42","69,231,384.50","2,337.91","1,861.47","1,959.98","1,892.32","2,026.18","2,100.42","2,038.5420","2,132.7788","2,162.5863","2,078.42","2,041.6469850742","2,089.0646894316","2,100.7874783972","2,060.0103765149","DOWNTREND","DOWNTREND","SIDEWAYS","42.3638203216","NEUTRAL","-33.4555663961","2.32%","LOW","-94.2026999927","34.3105258843","-63.6304347826","13,050,213","12,526,691","13,643,456","928,911,375.9020","909,648,351.6633333333","1,036,461,574.0955","None","None","None","-10.55%","-4.54%","-1.66%","-441,662,593.00","-1,796,045,223.0003","-5,052,799,295.0004","-9,127,410,070.5012","-15,831,273,743.0026","0.00","0.00%","0.00","0","0.00","0"
"FJP","4.50","0.00","0.00%","4.45","4.40","4.50","4.50","181,000.00","808,710.00","0.00","6.90","4.01","4.45","4.03","4.70","6.20","4.8745","4.8236","5.2118","5.5452","4.7686318007","4.8948808609","5.1084113922","5.2751695053","DOWNTREND","SIDEWAYS","DOWNTREND","43.394443787","NEUTRAL","-0.0354091532","7.20%","HIGH","-104.5922722358","0.00","-96.00","51,300","39,500","50,820","246,465.00","190,762.9333333333","260,447.65","None","None","None","1.81%","-4.26%","0.00%","0.00","0.00","0.00","0.00","0.00","0.40","150.00%","11.25","0","0.8771929825","0"
"FJPB","5.40","0.00","0.00%","5.41","5.40","5.41","5.40","2,400.00","12,975.00","0.00","6.38","5.00","5.30","5.00","6.10","7.50","5.3545","5.7976","5.8189","4.5071","5.4645523083","5.6097738068","5.3906134392","4.3829870606","UPTREND","DOWNTREND","SIDEWAYS","48.0513176452","NEUTRAL","-0.1089065744","5.67%","HIGH","11.8733509235","28.9855072464","-71.0144927536","23,830","17,227","14,605","137,295.50","98,575.6666666667","82,668.75","Black Marubozu","Bearish Engulfing","None","-3.57%","0.00%","0.00%","0.00","44,959.9997","44,959.9997","101,094.9997","0.00","0.00","0.00%","0.00","0","0.00","0"
"FLI","1.71","0.03","1.79%","1.69","1.69","1.73","1.68","2,133,000.00","3,647,680.00","-1,352,600.00","2.25","1.60","1.68","1.62","1.76","1.82","1.7120","1.7566","1.8046","1.85395","1.7290367188","1.7580947517","1.794330934","1.8111238775","UPTREND","SIDEWAYS","SIDEWAYS","46.1373349326","NEUTRAL","-0.0092895534","2.71%","LOW","-8.6413826212","41.7094017094","-61.5384615385","5,196,900","5,988,600","6,847,850","9,015,981.00","10,294,837.3333333333","11,655,937.00","None","Bullish Harami","None","-9.04%","3.64%","-1.72%","-9,062,950.00","-4,270,460.00","-93,077,750.00","-161,339,700.00","91,841,939.9984","0.23","4.55%","7.4347826087","0","0.6526717557","0"
"FMETF","119.60","1.00","0.84%","118.80","118.80","120.00","118.60","17,360.00","2,076,766.00","25,158.00","137.20","112.7273","117.55","113.7272","121.30","127.50","121.5350","125.91","127.9810","125.4220","121.757276326","124.7858437954","126.0596634864","124.5155699932","DOWNTREND","DOWNTREND","SIDEWAYS","37.9586244701","NEUTRAL","-1.8605021868","1.45%","LOW","-124.9019607843","29.7127315995","-58.1081081081","18,240","13,835","19,596","2,182,541.70","1,660,667.00","2,369,139.95","White Long Day","Bullish Harami","None","-8.35%","-2.45%","-0.75%","284,067.00","414,562.00","692,311.00","987,957.00","6,720,495.1002","27.29","1,032.37%","4.3825577134","0","0.921914746","0"
"FNI","2.32","-0.10","-4.13%","2.43","2.29","2.43","2.42","21,170,000.00","49,371,850.00","-16,049,800.00","3.17","2.29","2.30","2.24","2.52","2.64","2.4330","2.4324","2.5375","2.60355","2.4267847322","2.4610104316","2.5163168839","2.5848875608","DOWNTREND","SIDEWAYS","DOWNTREND","40.9862302411","NEUTRAL","-0.0099359668","4.66%","NEUTRAL","-183.8383838384","16.2790697674","-93.023255814","17,484,900","19,608,600","15,151,050","42,192,880.00","48,299,218.6666666667","37,309,016.00","Black Long Day","None","None","-11.79%","-4.13%","-6.07%","11,724,080.0002","188,630,630.0002","195,991,050.0001","199,632,850.0001","39,668,868.4646","0.14","1,300.00%","16.5714285714","0","1.9829059829","0"
"FOOD","0.53","-0.01","-1.85%","0.55","0.52","0.55","0.54","1,906,000.00","1,007,210.00","0.00","0.98","0.52","0.52","0.52","0.58","0.70","0.5915","0.5898","0.6194","0.7107","0.5846033286","0.5968812549","0.6282036001","0.6853013388","SIDEWAYS","SIDEWAYS","DOWNTREND","38.192097623","NEUTRAL","-0.0006622918","7.09%","HIGH","-156.5995525727","10.8823529412","-95.00","12,900,600","10,066,800","7,608,650","8,187,642.00","6,348,556.00","4,794,667.50","Black Long Day","None","None","-14.52%","-10.17%","-10.17%","33,600.00","-1,342,670.0001","-134,270.0002","-127,880.0003","1,748,089.9997","0.00","0.00%","0.00","0","53.00","0"
"FPH","65.40","0.40","0.62%","65.00","64.50","65.40","65.00","237,530.00","15,437,940.00","10,545,257.50","73.80","60.75","64.55","62.58","65.45","68.50","65.05","64.0380","63.1770","64.99775","65.0524960985","64.3786358206","64.182177524","65.1510832126","SIDEWAYS","SIDEWAYS","SIDEWAYS","53.5531865926","NEUTRAL","0.3581532585","1.81%","LOW","18.9491817399","72.2222222222","-30.00","121,489","106,575","90,482","7,908,748.00","6,935,202.7333333333","5,878,845.80","None","Tweezer Bottoms","None","5.48%","-0.91%","-0.08%","27,774,732.50","53,758,274.9993","90,909,617.9992","133,428,234.4992","177,425,718.9997","10.39","-41.46%","6.2945139557","0","0.3610068448","0"
"FPHPC","505.00","0.00","0.00%","505.00","505.00","505.00","505.00","800.00","404,000.00","0.00","518.00","500.00","500.00","500.00","517.50","517.50","510.55","507.70","0.00","0.00","509.5914689398","507.1727463915","0.00","0.00","SIDEWAYS","SIDEWAYS","NONE","45.8761220552","NEUTRAL","1.1674511646","0.82%","LOW","-114.0350877193","0.00","-100.00","2,335","1,896","3,931","1,185,584.00","964,509.3333333333","2,001,622.00","White Marubozu","Bullish Harami","None","-0.39%","0.00%","0.00%","5,300.00","5,300.00","-7,580,600.00","0.00","0.00","0.00","0.00%","0.00","0","0.00","0"
"FPI","0.1980","0.00","0.00%","0.1910","0.1910","0.1980","0.1980","40,000.00","7,780.00","0.00","0.2950","0.18","0.1945","0.1850","0.2070","0.2160","0.2020","0.19622","0.19622","0.19954","0.2008803852","0.1985421705","0.1981863825","0.2003317714","SIDEWAYS","SIDEWAYS","SIDEWAYS","48.178141963","NEUTRAL","0.0017293157","5.26%","HIGH","-113.4163208852","40.00","-60.00","290,000","308,667","590,500","57,520.00","60,870.6666666667","120,088.75","White Marubozu","None","None","8.79%","-4.35%","-4.35%","0.00","0.00","29,170.00","417,010.00","1,245,709.9994","0.00","0.00%","0.00","0","0.66","0"
"GEO","0.2020","0.0040","2.02%","0.21","0.2020","0.21","0.1980","40,000.00","8,300.00","0.00","0.35","0.1850","0.1980","0.1905","0.2120","0.2215","0.2119","0.21756","0.21878","0.249235","0.2114189939","0.2158749119","0.2234947036","0.2376399488","DOWNTREND","SIDEWAYS","SIDEWAYS","37.9425828889","NEUTRAL","-0.0035284174","5.77%","HIGH","-96.6542750929","0.00","-80.9523809524","314,000","341,333","289,500","64,100.00","70,744.6666666667","60,237.00","Black Marubozu","None","None","-3.81%","-7.76%","-3.81%","0.00","35,700.00","152,050.00","154,750.00","22,495,380.0004","0.00","0.00%","0.00","0","20.20","0"
"GERI","1.30","-0.01","-0.76%","1.33","1.30","1.34","1.31","2,191,000.00","2,861,420.00","0.00","1.91","0.96","1.24","1.16","1.37","1.61","1.4420","1.3842","1.3935","1.4659","1.3928943152","1.3993288897","1.404208279","1.3780189377","DOWNTREND","UPTREND","SIDEWAYS","33.9913820366","NEUTRAL","-0.0029856015","3.53%","NEUTRAL","-104.3137254902","0.00","-100.00","5,488,500","7,013,933","9,644,650","7,536,714.00","10,224,280.6666666667","14,329,363.50","Black Long Day","None","None","-9.09%","-16.67%","-4.41%","-1,412,120.00","2,047,409.9996","6,530,349.9997","-3,343,140.0003","-24,457,119.9997","0.13","62.50%","10.00","0","0.4868913858","0"
