"Stock","Last","Change","%Change","Open","Low","High","Close","Volume","Value","Net-Foreign","52 Week High","52 Week Low","Support 1","Support 2","Resistance 1","Resistance 2","MA 20","MA 50","MA 100","MA 200","EMA 20","EMA 50","EMA 100","EMA 200","Trend-Short","Trend-Medium","Trend-Long","RSI(14)","RSI(14)","MACD(12,26,9)","ATR(14)","Volatility","CCI(20)","STS(14,3,3)","%R(14)","VolumeSMA(10)","VolumeSMA(15)","VolumeSMA(20)","ValueSMA(10)","ValueSMA(15)","ValueSMA(20)","CandleStick(1)","CandleStick(2)","CandleStick(3)","YTD%","MTD%","WTD%","NFB(5)","NFB(15)","NFB(30)","NFB(60)","NFB(360)","EPS","EPS%","P/E","DPS%","P/BV","ROE"
"NOW","7.85","1.00","14.60%","6.75","6.65","8.45","6.85","42,955,000.00","334,493,215.00","2,660,578.00","20.00","2.17","6.75","5.78","9.70","15.62","11.6175","9.6184","6.1898","4.32905","10.499260355","9.5356712901","7.4463563914","5.5149260492","DOWNTREND","UPTREND","UPTREND","37.6232335205","NEUTRAL","0.1069603593","20.61%","HIGH","-132.6773321169","6.0737543161","-87.1657754011","31,215,080","26,614,673","24,265,860","287,933,409.00","273,030,019.1333333333","262,204,069.65","None","None","None","178.37%","-39.71%","-3.33%","-17,374,508.00","-1,819,824.9999","-68,780,471.9999","-113,818,628.9999","-123,842,759.0006","0.00","100.00%","0.00","0","8.8202247191","0"
"NRCP","1.22","0.07","6.09%","1.15","1.12","1.22","1.15","910,000.00","1,056,450.00","101,040.00","1.93","0.70","1.14","1.08","1.28","1.66","1.3470","1.4118","1.1529","1.02315","1.3090077325","1.3247888719","1.2184886356","1.0856712121","DOWNTREND","DOWNTREND","UPTREND","43.2903405348","NEUTRAL","-0.0604584917","9.38%","HIGH","-74.3598471954","33.2936732005","-56.8181818182","2,489,500","2,847,467","3,823,800","2,975,363.00","3,632,690.6666666667","5,355,538.00","White Long Day","Bullish Engulfing","None","27.08%","-23.27%","3.39%","1,602,580.00","5,614,319.9999","14,338,769.9999","14,505,919.9997","105,790,179.9998","0.09","350.00%","13.5555555556","0","0.4939271255","0"
"OM","0.58","0.11","23.40%","0.47","0.45","0.64","0.47","7,880,000.00","4,459,950.00","0.00","0.88","0.4050","0.4275","0.4150","0.61","0.64","0.4590","0.4547","0.4790","0.50715","0.466638083","0.4641206909","0.4782805173","0.4998081312","UPTREND","SIDEWAYS","DOWNTREND","74.4124878081","OVERBOUGHT","0.0026697962","5.62%","HIGH","304.5267489712","57.3643410853","-27.9069767442","1,084,000","1,112,667","898,000","583,735.00","571,990.00","456,347.50","None","None","None","28.89%","34.88%","24.73%","0.00","8,700.00","8,700.00","57,350.00","39,213,760.0001","0.02","300.00%","29.00","0","0.8169014085","0"
"OPM","0.0120","0.00","0.00%","0.0120","0.0110","0.0120","0.0120","78,500,000.00","933,900.00","0.00","0.0140","0.01","0.0110","0.01","0.0130","0.0140","0.0120","0.01226","0.01223","0.01169","0.0119746717","0.0121335997","0.0121081677","0.0118823772","DOWNTREND","SIDEWAYS","SIDEWAYS","49.5637573304","NEUTRAL","-0.0001508722","6.54%","HIGH","-45.3074433657","66.6666666667","0.00","35,480,000","44,166,667","41,610,000","415,110.00","520,236.6666666667","492,207.50","Dragonfly Doji","None","None","0.00%","0.00%","0.00%","0.00","0.00","0.00","0.00","0.00","0.00","0.00%","0.00","0","0.00","0"
"OPMB","0.0130","0.0010","8.33%","0.0120","0.0120","0.0130","0.0120","2,700,000.00","34,400.00","0.00","0.0150","0.01","0.0120","0.0110","0.0135","0.0140","0.0122","0.01226","0.01252","0.01201","0.0122752328","0.0123049085","0.0122828512","0.0121535194","UPTREND","SIDEWAYS","SIDEWAYS","61.2013901545","NEUTRAL","-0.0000009965","3.58%","NEUTRAL","106.5088757396","0.00","0.00","1,600,000","3,773,333","2,965,000","20,040.00","46,880.00","36,810.00","White Marubozu","None","Three White Soldiers","8.33%","8.33%","8.33%","0.00","-126,000.00","-499,200.00","-631,300.00","-3,883,000.00","0.00","0.00%","0.00","0","0.00","0"
"ORE","0.86","0.01","1.18%","0.85","0.85","0.88","0.85","213,000.00","181,130.00","0.00","1.34","0.84","0.84","0.84","0.88","1.11","0.8985","0.9060","0.9249","0.9870","0.8916693072","0.9055233698","0.9284542569","0.9625356446","SIDEWAYS","SIDEWAYS","SIDEWAYS","43.3880935863","NEUTRAL","-0.0035118207","6.56%","HIGH","-77.7502067825","0.00","-94.4444444444","4,040,500","2,746,667","2,125,750","4,100,471.00","2,780,948.00","2,142,870.00","Inverted Hammer","Bullish Harami","None","-9.47%","-1.15%","2.38%","0.00","41,050.00","43,600.00","-154,960.00","-2,319,889.00","0.06","0.00%","14.3333333333","0","0.356846473","0"
"OV","0.0130","0.0010","8.33%","0.0120","0.0120","0.0130","0.0120","10,200,000.00","132,400.00","-13,000.00","0.0150","0.0110","0.0120","0.0110","0.0135","0.0140","0.01215","0.01178","0.01166","0.011925","0.0121235267","0.0118904977","0.0118317335","0.0119865837","UPTREND","UPTREND","SIDEWAYS","59.4608887192","NEUTRAL","0.0001642958","7.49%","HIGH","96.8660968661","66.6666666667","0.00","23,570,000","36,193,333","43,760,000","286,680.00","436,900.00","522,470.00","White Marubozu","None","None","8.33%","8.33%","8.33%","-14,000.00","302,600.00","407,100.00","-1,896,100.00","45,626,100.00","0.00","0.00%","0.00","0","1.30","0"
"PA","0.0450","0.0010","2.27%","0.0450","0.0440","0.0460","0.0440","4,300,000.00","192,100.00","0.00","0.0680","0.0370","0.0440","0.0385","0.0470","0.0515","0.04545","0.04274","0.04469","0.047865","0.0447934424","0.0440717008","0.0449575686","0.0463384778","UPTREND","UPTREND","DOWNTREND","51.7170003909","NEUTRAL","0.0009398415","6.13%","HIGH","-29.5566502463","20.00","-80.00","37,505,000","29,103,333","45,342,500","1,788,636.00","1,372,987.3333333333","2,164,680.50","Doji","None","None","0.00%","-8.16%","-2.17%","0.00","-255,090.00","36,610.00","234,810.00","18,899,179.9995","0.00","0.00%","0.00","0","0.00","0"
"PAL","10.00","-0.30","-2.91%","10.00","9.95","10.50","10.30","14,300.00","143,030.00","0.00","12.93","9.80","9.90","9.84","10.65","11.28","10.5640","10.7024","10.9328","11.23775","10.4879498491","10.7140179011","10.9064022245","11.1407343407","DOWNTREND","SIDEWAYS","SIDEWAYS","39.4752810843","NEUTRAL","-0.1477883021","5.03%","HIGH","-139.7523376295","25.00","-83.3333333333","9,550","14,313","12,125","97,376.00","148,591.80","126,437.55","Doji","None","None","-12.59%","-9.09%","0.00%","10,000.00","30,142.00","103,280.00","249,778.6526865269","513,951.9942849432","-0.17","-270.00%","-58.8235294118","0","21.7391304348","0"
"PAX","2.87","0.11","3.99%","2.72","2.72","2.87","2.76","35,000.00","96,400.00","0.00","4.21","2.72","2.74","2.50","3.42","3.72","2.8820","2.8740","2.8976","3.0198","2.8744000947","2.8849052452","2.9070431705","2.923058128","UPTREND","SIDEWAYS","SIDEWAYS","49.5744120682","NEUTRAL","-0.0007020757","4.47%","NEUTRAL","-45.969045969","0.00","-82.9545454545","176,000","121,400","97,700","547,236.00","376,552.6666666667","301,796.00","White Marubozu","None","None","2.14%","1.41%","3.99%","83,640.00","-11,670.00","-4,560.00","308,219.9998","4,929,939.9997","0.01","0.00%","287.00","0","1.5185185185","0"
"PBB","12.30","-0.48","-3.76%","12.24","11.80","12.30","12.78","20,500.00","250,108.00","0.00","14.50","11.58","12.05","11.58","12.88","13.56","12.7610","12.97","12.6180","12.8618995","12.6993873722","12.786627335","12.7648170033","12.7174952125","DOWNTREND","SIDEWAYS","SIDEWAYS","40.9588965133","NEUTRAL","-0.1184852167","2.78%","LOW","-170.9426209928","42.1045007129","-57.6271186441","43,840","49,927","43,800","550,435.60","631,503.0666666667","557,038.20","Hammer","None","None","2.67%","-3.15%","-3.76%","0.00","-112,210.00","-314,360.00","3,360,962.00","-38,058,354.0001","0.72","-30.77%","17.0833333333","0","0.8367346939","0"
"PBC","23.90","0.45","1.92%","21.80","21.50","24.45","23.45","7,700.00","168,245.00","0.00","26.50","21.50","22.48","21.75","24.22","25.85","24.23","24.71","24.8805","24.7905","24.1992894401","24.5813725786","24.7543866806","25.1570409423","DOWNTREND","SIDEWAYS","SIDEWAYS","45.1665191155","NEUTRAL","-0.2920564544","4.75%","NEUTRAL","-97.9069365162","57.8812974465","-31.4285714286","3,300","3,693","4,200","75,768.00","85,601.3333333333","99,223.50","White Long Day","None","None","-0.42%","-1.04%","1.70%","0.00","4,890.00","160,465.00","167,815.00","11,335,140.00","2.38","250.00%","10.0420168067","0","0.9063329541","0"
"PCOR","9.24","0.24","2.67%","9.05","8.86","9.28","9.00","1,885,600.00","17,149,253.00","3,046,600.00","11.42","8.59","8.67","8.57","9.26","9.57","9.1205","9.2606","9.3805","9.65965","9.0945778001","9.2265978992","9.3721036394","9.5193309333","DOWNTREND","SIDEWAYS","SIDEWAYS","53.3463288295","NEUTRAL","-0.0851002265","2.29%","LOW","6.1103836845","33.3333333334","-38.2978723404","3,963,590","3,355,600","3,078,935","35,751,995.40","30,504,397.80","28,025,767.00","None","None","None","0.76%","0.54%","6.45%","-12,035,583.0005","-122,439,177.0006","-96,788,264.0008","-146,752,112.0013","-755,770,738.9993","0.97","142.50%","9.5257731959","0","1.0632911392","0"
"PERC","4.95","0.14","2.91%","4.81","4.81","4.95","4.81","140,000.00","680,050.00","77,940.00","9.10","3.97","4.80","4.56","5.12","5.82","5.0660","4.9354","5.4788","6.19145","5.0167877328","5.1095674821","5.3968683539","5.5531343506","SIDEWAYS","SIDEWAYS","DOWNTREND","47.3355879755","NEUTRAL","0.0249391998","4.59%","NEUTRAL","-90.0454357703","5.1370579619","-87.2881355932","956,720","1,627,320","1,385,430","5,007,375.80","8,774,019.3333333333","7,409,910.55","White Marubozu","Bullish Engulfing","None","-18.85%","3.13%","0.61%","484,188.00","1,606,268.00","2,844,456.00","3,345,228.9997","1,683,483.9998","0.01","0.00%","495.00","0","30.9375","0"
"PF","598.00","8.00","1.36%","593.00","593.00","600.00","590.00","6,380.00","3,813,255.00","65,630.00","660.00","279.00","557.50","532.00","599.00","637.00","611.80","612.53","558.8360","433.4550","605.1521403437","596.4339490389","548.8343184484","469.4304266561","DOWNTREND","SIDEWAYS","UPTREND","46.197617321","NEUTRAL","-3.5315379913","2.58%","LOW","-58.126694107","42.7940712709","-43.0463576159","23,246","22,221","20,063","13,863,658.00","13,432,411.3333333333","12,192,950.25","White Long Day","None","None","13.04%","-3.55%","3.10%","3,504,890.00","-16,663,915.00","17,801,380.00","-485,497,940.00","-1,059,317,527.0008","34.47","28.67%","17.348418915","0","3.3443319725","0"
"PFP2","990.00","7.00","0.71%","986.00","986.00","990.00","983.00","2,000.00","1,976,000.00","0.00","1,025.00","957.00","983.00","968.50","1,009.00","1,039.50","993.15","998.16","1,004.66","1,010.54","994.2013849055","997.8975557999","1,002.763007177","1,008.9336796308","SIDEWAYS","SIDEWAYS","SIDEWAYS","46.8682005118","NEUTRAL","-1.7438577965","0.81%","LOW","-38.7029288703","37.9310344828","-65.5172413793","5,094","3,667","3,019","5,085,624.50","3,659,654.3333333333","3,012,475.75","White Marubozu","None","Three White Soldiers","-1.00%","0.00%","0.71%","0.00","-4,900.00","-4,900.00","175,545.00","-69,456,185.00","0.00","0.00%","0.00","0","0.00","0"
"PGOLD","52.20","0.20","0.38%","52.50","50.60","52.50","52.00","1,110,430.00","57,825,106.50","-19,156,091.00","55.10","41.15","51.05","48.92","53.35","55.00","52.8625","52.3980","51.2335","49.76275","52.5831361557","52.1531788857","51.4142308525","49.7413164288","SIDEWAYS","SIDEWAYS","SIDEWAYS","47.578951799","NEUTRAL","0.3196091527","2.19%","LOW","-113.2776230269","47.5213675214","-46.1538461538","1,161,857","1,179,607","1,305,193","61,440,450.25","62,653,377.20","69,069,827.6250","Hanging Man","None","None","4.40%","0.58%","-1.14%","19,444,718.00","277,594,128.50","339,825,559.00","653,076,117.50","-1,309,031,579.4997","1.41","6.82%","37.0212765957","0","3.0669800235","0"
"PHA","0.45","0.01","2.27%","0.4450","0.4350","0.46","0.44","7,590,000.00","3,392,600.00","8,500.00","0.53","0.32","0.4375","0.3450","0.53","0.54","0.42075","0.3818","0.37105","0.38745","0.4268931116","0.3961531107","0.3855058909","0.3902830748","UPTREND","UPTREND","SIDEWAYS","57.8364881779","NEUTRAL","0.023705397","7.17%","HIGH","60.2688919796","47.7777777778","-53.3333333333","23,553,600","17,928,400","14,383,300","11,071,641.50","8,334,841.00","6,624,933.25","None","Tweezer Bottoms","None","23.29%","26.76%","-3.23%","-782,700.00","451,000.00","451,000.00","495,700.00","5,495,300.00","-0.08","-233.33%","-5.6250","0","1.8750","0"
"PHEN","1.49","-0.02","-1.32%","1.52","1.48","1.54","1.51","2,560,000.00","3,826,000.00","2,985,900.00","2.24","1.48","1.48","1.48","1.55","1.62","1.5480","1.6142","1.6174","1.73975","1.5452881032","1.5864465334","1.6382541337","1.7484024362","DOWNTREND","DOWNTREND","SIDEWAYS","36.965000127","NEUTRAL","-0.0214953229","2.72%","LOW","-147.455867082","0.00","-92.8571428571","854,600","902,533","934,500","1,296,397.00","1,379,664.00","1,432,709.00","None","Bearish Engulfing","None","-5.10%","-3.25%","-0.67%","5,851,110.00","8,750,860.00","9,598,800.00","39,693,990.00","400,213,359.9973","0.18","-33.33%","8.2777777778","0","0.7967914439","0"
"PHES","0.3950","0.00","0.00%","0.40","0.39","0.4050","0.3950","2,400,000.00","954,850.00","0.00","0.66","0.29","0.3675","0.3075","0.4025","0.50","0.39725","0.3576","0.36525","0.412625","0.3893929299","0.3732678088","0.3773613869","0.3807180323","UPTREND","UPTREND","SIDEWAYS","52.3854425665","NEUTRAL","0.017354218","8.73%","HIGH","-3.9267015707","22.5490196078","-73.5294117647","10,572,000","28,232,667","33,017,500","4,595,385.00","12,807,961.6666666667","14,653,233.75","None","Tweezer Tops","None","11.27%","27.42%","5.33%","19,000.00","155,800.00","-552,850.00","-885,650.00","-5,638,340.00","0.02","0.00%","19.75","0","0.5337837838","0"
"PHN","8.00","0.00","0.00%","8.00","8.00","8.00","8.00","3,800.00","30,400.00","-11,200.00","11.00","7.50","7.75","7.66","8.12","8.50","8.1645","8.2142","8.6813","9.4600815","8.1588917763","8.2978654229","8.6499254792","9.1748271195","SIDEWAYS","SIDEWAYS","DOWNTREND","42.3671363513","NEUTRAL","-0.0230961165","2.24%","LOW","-62.582345191","50.00","-50.00","30,320","42,107","44,320","247,613.80","344,958.40","361,038.20","White Marubozu","Bullish Harami","Three White Soldiers","-4.76%","-3.61%","0.00%","-287,143.9999","-1,501,655.9999","-2,531,315.9999","-1,612,902.00","-14,035,041.9996","-0.15","-107.61%","-53.3333333333","0","0.3262642741","0"
"PIP","2.93","0.00","0.00%","2.95","2.89","2.95","2.93","1,833,000.00","5,371,180.00","2,581,500.00","4.09","2.12","2.78","2.60","2.94","3.06","2.8075","2.7864","2.6116","2.85255","2.8252461393","2.7589110082","2.7443363754","2.8568424717","UPTREND","SIDEWAYS","UPTREND","59.8010926946","NEUTRAL","0.0231397856","3.87%","NEUTRAL","115.6222418358","94.5644599303","-4.8780487805","1,167,300","922,533","1,114,300","3,326,226.00","2,606,328.6666666667","3,170,064.00","Hanging Man","None","None","36.28%","-3.30%","2.81%","5,467,510.00","16,456,050.00","32,620,279.9999","103,122,580.0006","160,365,170.0006","0.21","-8.70%","13.9523809524","0","1.1312741313","0"
"PIZZA","14.44","0.32","2.27%","14.14","14.14","14.46","14.12","87,200.00","1,256,486.00","-483,372.00","17.48","12.00","14.10","13.48","14.90","16.15","15.3540","15.6124","14.3882","13.7696","15.2077757108","15.2051693469","14.6969741863","14.0872992009","DOWNTREND","SIDEWAYS","UPTREND","36.676749055","NEUTRAL","-0.1626578369","2.77%","LOW","-154.9421193232","11.8448637317","-83.0188679245","589,700","531,413","488,780","8,908,811.60","8,137,319.20","7,513,473.40","White Long Day","Bullish Harami","None","7.28%","-5.87%","-1.77%","-8,939,320.00","-14,083,101.9997","41,613,428.0003","215,855,058.00","0.00","0.55","-37.50%","26.2545454545","0","5.9669421488","0"
"PLC","1.09","0.01","0.93%","1.09","1.08","1.10","1.08","3,202,000.00","3,493,280.00","1,463,750.00","1.70","1.08","1.08","1.04","1.12","1.26","1.1625","1.2010","1.2609","1.41785","1.1449354584","1.1968643522","1.2649410335","1.3305493724","DOWNTREND","DOWNTREND","DOWNTREND","31.3685942368","NEUTRAL","-0.0271553356","3.03%","NEUTRAL","-119.7247110765","0.00","-91.6666666667","4,830,700","3,921,667","4,081,300","5,378,259.00","4,414,153.3333333333","4,719,067.00","Doji","Tweezer Bottoms","None","-19.26%","-13.49%","0.00%","110,880.00","-14,554,080.00","-20,513,380.00","-41,375,520.00","-103,231,040.00","0.05","66.67%","21.80","0","2.0961538462","0"
"PMPC","8.00","0.35","4.58%","7.70","7.70","8.00","7.65","400.00","3,110.00","0.00","14.90","6.05","7.63","6.98","8.08","8.49","7.8995","8.3954","8.8420","9.3080","7.9712962439","8.3160799482","8.7189238131","8.6241798829","SIDEWAYS","DOWNTREND","DOWNTREND","48.6701512616","NEUTRAL","-0.1697739799","2.78%","LOW","-2.4441340782","46.8750","-16.6666666667","14,430","12,367","12,760","114,778.50","97,916.60","101,188.05","White Marubozu","None","None","-7.83%","0.00%","1.27%","0.00","0.00","0.00","0.00","0.00","1.26","110.00%","6.3492063492","0","0.7881773399","0"
"PNB","54.05","-0.05","-0.09%","54.90","53.80","54.90","54.10","42,580.00","2,301,051.50","-1,241,078.00","71.00","53.80","53.92","52.30","55.90","57.85","56.2925","56.95","57.0385","60.3030","55.9174418016","56.6509956685","57.4455492583","58.4979699959","DOWNTREND","SIDEWAYS","SIDEWAYS","26.4523091532","OVERSOLD","-0.4553501731","1.49%","LOW","-175.4671550175","5.5246288799","-93.75","82,098","110,553","94,859","4,533,651.05","6,208,334.9333333333","5,338,827.20","Black Long Day","None","None","-4.67%","-5.59%","-0.46%","-1,378,258.50","-4,982,652.00","7,240,327.00","-84,358,157.00","-504,257,084.4989","4.84","95.95%","11.1673553719","0","0.5934343434","0"
"PNX","12.44","0.66","5.60%","11.70","11.68","12.58","11.78","103,100.00","1,260,864.00","-98,960.00","13.84","7.70","11.02","10.49","12.51","12.89","12.33","12.5544","12.4220","11.86055","12.2100471771","12.419148339","12.2982642618","11.5304297432","DOWNTREND","SIDEWAYS","SIDEWAYS","51.8706308013","NEUTRAL","-0.2020341277","4.14%","NEUTRAL","-9.3167701863","56.1403508772","-21.0526315789","141,700","136,780","123,655","1,662,038.60","1,637,794.0666666667","1,494,013.05","White Long Day","Bullish Engulfing","None","-4.31%","-1.27%","5.42%","429,968.00","3,179,390.00","-60,074,918.00","-82,940,054.00","-445,731,196.9992","1.17","88.71%","10.6324786325","0","1.5687263556","0"
"PNX3A","102.00","-2.80","-2.67%","102.10","102.00","102.10","104.80","900.00","91,832.00","0.00","108.00","100.10","100.10","100.10","104.90","109.20","103.9850","103.7380","104.4350","105.4390","103.967988785","104.0939321189","104.3999571486","104.8923122935","SIDEWAYS","SIDEWAYS","SIDEWAYS","42.0816446315","NEUTRAL","0.0625672712","0.98%","LOW","-114.0710382514","32.2222222222","-100.00","845","4,019","8,242","88,304.80","413,206.20","846,804.20","Black Marubozu","None","Evening Star","-1.64%","-0.49%","-2.67%","0.00","0.00","3,171.00","3,171.00","0.00","0.00","0.00%","0.00","0","0.00","0"
"PNX3B","111.00","0.50","0.45%","111.00","111.00","111.00","110.50","20.00","2,220.00","0.00","121.00","100.00","107.50","100.00","114.00","121.00","110.5850","110.30","111.7850","0.00","110.2699899628","110.6522855842","110.6628161403","0.00","DOWNTREND","SIDEWAYS","SIDEWAYS","51.6432194555","NEUTRAL","-0.2314980534","1.56%","LOW","20.636747219","56.25","-37.50","3,631","3,041","2,370","395,496.50","332,507.00","259,321.85","White Marubozu","None","Three White Soldiers","1.83%","1.83%","1.83%","0.00","-66,490.00","4,070.00","4,070.00","0.00","0.00","0.00%","0.00","0","0.00","0"
"POPI","3.16","-0.04","-1.25%","3.22","3.14","3.29","3.20","1,915,000.00","6,106,010.00","-30,120.00","4.10","1.85","2.98","2.54","3.44","3.60","3.2830","2.9930","2.5293","2.3232","3.204561577","3.0019276049","2.7114753077","2.442633707","DOWNTREND","UPTREND","UPTREND","49.4988724129","NEUTRAL","0.0552084654","7.66%","HIGH","-47.0993681792","46.25","-61.25","4,535,000","6,202,533","6,574,900","14,625,561.00","20,667,212.6666666667","22,158,583.00","None","None","None","54.15%","-6.23%","-4.24%","177,440.00","2,004,330.00","-7,062,480.00","-18,500,539.9997","-11,750,539.9997","0.02","120.00%","158.00","0","4.9375","0"
