"Stock","Last","Change","%Change","Open","Low","High","Close","Volume","Value","Net-Foreign","52 Week High","52 Week Low","Support 1","Support 2","Resistance 1","Resistance 2","MA 20","MA 50","MA 100","MA 200","EMA 20","EMA 50","EMA 100","EMA 200","Trend-Short","Trend-Medium","Trend-Long","RSI(14)_VALUE","RSI(14)","MACD(12,26,9)","ATR(14)","Volatility","CCI(20)","STS(14,3,3)","%R(14)","VolumeSMA(10)","VolumeSMA(15)","VolumeSMA(20)","ValueSMA(10)","ValueSMA(15)","ValueSMA(20)","CandleStick(1)","CandleStick(2)","CandleStick(3)","YTD%","MTD%","WTD%","NFB(5)","NFB(15)","NFB(30)","NFB(60)","NFB(360)","EPS","EPS%","P/E","DPS%","P/BV","ROE"
"LC","0.1380","-0.0010","-0.72%","0.1380","0.1380","0.1430","0.1390","1,440,000.00","200,280.00","0.00","0.2240","0.1380","0.1380","0.1380","0.1420","0.1510","0.1450","0.1466","0.14989","0.164265","0.1434895264","0.1466337529","0.1515650918","0.1614716414","DOWNTREND","SIDEWAYS","SIDEWAYS","29.9410781927","OVERSOLD","-0.0016751241","2.08%","LOW","-102.3102310231","9.0909090909","-100.00","4,146,000","4,075,333","4,107,000","586,847.00","583,568.00","591,902.50","Gravestone Doji","None","None","-8.61%","-0.72%","-1.43%","0.00","0.00","0.00","0.00","0.00","-0.02","-100.00%","-6.90","0","1.38","0"
"LCB","0.1450","0.00","0.00%","0.1450","0.1450","0.1450","0.1450","400,000.00","58,000.00","0.00","0.23","0.1450","0.1450","0.1450","0.1470","0.1560","0.1508","0.15314","0.1544","0.172865","0.1495617067","0.1527604404","0.1582580522","0.1696742404","DOWNTREND","SIDEWAYS","SIDEWAYS","30.4661457083","NEUTRAL","-0.001750981","1.22%","LOW","-115.9559175851","0.00","-100.00","2,261,000","1,832,000","1,417,500","334,440.00","272,961.3333333333","211,460.00","White Marubozu","Bullish Harami","None","-5.23%","0.00%","0.00%","-23,200.00","389,790.00","348,300.00","649,020.00","16,304,619.9998","0.00","0.00%","0.00","0","0.00","0"
"LFM","55.00","-0.90","-1.61%","56.00","55.00","56.00","55.90","210.00","11,750.00","0.00","81.00","44.05","50.00","45.62","59.22","61.62","53.7925","54.0650","56.9865","62.00275","54.2363329566","54.7696392304","56.8039997715","58.5541891402","UPTREND","SIDEWAYS","DOWNTREND","51.01236046","NEUTRAL","0.1763482069","7.44%","HIGH","34.8862786503","40.9523809524","-47.619047619","10,655","7,242","5,814","534,094.45","363,454.5666666667","293,821.05","Black Marubozu","None","None","-6.06%","-1.61%","8.91%","0.00","0.00","5,495.00","36,833.00","61,683.00","0.68","-21.84%","80.8823529412","0","2.9842647857","0"
"LIHC","0.65","0.00","0.00%","0.65","0.63","0.65","0.65","4,000.00","2,560.00","0.00","1.19","0.60","0.62","0.60","0.66","0.68","0.6580","0.67","0.6807","0.7808","0.6562038818","0.669233214","0.6986303689","0.7643526955","DOWNTREND","SIDEWAYS","SIDEWAYS","43.4406871598","NEUTRAL","-0.0062370137","5.37%","HIGH","-45.4106280193","62.50","-37.50","111,700","193,267","227,600","69,085.00","123,874.6666666667","147,405.50","Dragonfly Doji","None","None","-5.80%","0.00%","0.00%","0.00","0.00","3,350.00","-3,350.00","-5,778,330.9999","0.00","0.00%","0.00","0","8.1250","0"
"LMG","5.10","0.22","4.51%","5.20","5.10","5.20","4.88","3,000.00","15,500.00","0.00","6.09","3.40","4.81","4.66","5.15","5.52","5.0275","4.7992","4.4861","4.35145","4.9781808045","4.8178722584","4.6300593215","4.4289831881","DOWNTREND","UPTREND","UPTREND","55.9368982973","NEUTRAL","0.0655461991","4.17%","NEUTRAL","62.9878281753","18.1065400844","-63.2911392405","138,490","324,160","302,645","690,159.30","1,682,307.4666666667","1,559,491.50","Black Marubozu","None","None","24.39%","4.51%","4.72%","49,000.00","323,279.00","380,815.00","238,486.0001","3,408,806.9996","-0.29","0.00%","-17.5862068966","0","5.4838709677","0"
"LOTO","11.80","0.04","0.34%","11.70","11.70","11.80","11.76","13,900.00","162,890.00","0.00","15.40","10.00","11.16","10.25","11.84","13.66","11.4820","11.0456","10.9680","11.1371","11.4448184148","11.2143353193","11.0998211216","11.1350166448","SIDEWAYS","UPTREND","SIDEWAYS","64.2867539541","NEUTRAL","0.1201054047","1.86%","LOW","154.8098434004","82.6644826645","0.00","11,280","46,640","37,210","131,250.40","543,179.4666666667","432,947.70","White Marubozu","None","None","6.31%","0.34%","2.25%","0.00","-7,780.00","-17,057,430.00","76,560,414.00","77,040,648.00","0.38","11.76%","31.0526315789","0","2.4180327869","0"
"LPZ","4.67","0.35","8.10%","4.34","4.34","4.67","4.32","1,070,000.00","4,693,690.00","-410,490.00","7.72","4.32","4.32","4.32","4.94","5.18","4.7560","5.0340","5.3297","5.90005","4.7279551609","4.9880552873","5.297443403","5.8034790112","DOWNTREND","DOWNTREND","DOWNTREND","44.953174031","NEUTRAL","-0.1511477582","4.25%","NEUTRAL","-85.2922286448","0.00","-53.9473684211","520,400","451,733","426,105","2,364,586.00","2,081,738.6666666667","1,995,112.10","White Marubozu","None","None","-16.61%","8.10%","3.09%","-2,420,540.00","-1,653,590.00","-2,905,492.0003","58,362,264.9995","-32,704,449.0010","0.91","-35.92%","5.1318681319","0","0.3376717281","0"
"LR","4.50","-0.07","-1.53%","4.55","4.39","4.55","4.57","4,964,000.00","22,209,020.00","-3,827,160.00","7.49","3.57","4.44","4.23","4.82","7.18","5.1730","5.2846","4.6707","4.49925","5.0626808927","5.129629274","4.868181362","4.6746633876","DOWNTREND","SIDEWAYS","UPTREND","36.1004642411","NEUTRAL","-0.2203199936","8.31%","HIGH","-81.4715693119","31.4500585391","-77.1739130435","5,494,220","8,246,507","11,620,295","26,535,370.20","40,338,060.5333333333","62,547,745.10","Hanging Man","None","None","13.07%","-1.53%","-5.46%","-2,835,979.9998","38,699,000.9998","96,612,350.9998","111,980,259.0001","-31,132,288.9994","0.50","-54.96%","9.00","0","0.7413509061","0"
"LRP","1.05","-0.01","-0.94%","1.05","1.05","1.05","1.06","1,000.00","1,050.00","0.00","1.14","1.01","1.04","1.00","1.06","1.10","1.0565","1.0528","1.0582","1.06025","1.0557552701","1.0551357597","1.0560654591","1.0576966388","SIDEWAYS","SIDEWAYS","SIDEWAYS","47.4055517691","NEUTRAL","0.0006473323","1.14%","LOW","-80.9523809524","61.1111111111","-50.00","38,000","35,467","42,850","39,943.00","37,306.6666666667","45,162.50","White Marubozu","None","Three White Soldiers","0.96%","-0.94%","-0.94%","3,180.00","3,180.00","3,180.00","11,850.00","-1,825,970.00","0.00","0.00%","0.00","0","0.00","0"
"LRW","2.80","0.00","0.00%","2.80","2.70","2.85","2.80","501,000.00","1,386,000.00","0.00","5.15","2.14","2.74","2.26","2.92","4.70","3.2255","3.4458","2.9686","2.75815","3.1587610519","3.2600829582","3.0763524316","2.8486007054","DOWNTREND","DOWNTREND","UPTREND","36.6876490741","NEUTRAL","-0.2018077102","10.38%","HIGH","-73.3424709076","18.5064935065","-82.1428571429","720,900","1,139,067","1,977,000","2,133,209.00","3,433,456.6666666667","6,949,020.50","Doji","None","None","13.36%","0.00%","-3.11%","0.00","124,630.00","1,894,800.00","2,938,370.00","1,710,650.00","0.00","0.00%","0.00","0","0.00","0"
"LSC","1.03","0.00","0.00%","1.02","1.01","1.04","1.03","250,000.00","257,790.00","0.00","2.64","0.90","1.00","0.90","1.04","1.20","1.0450","1.0390","1.0945","1.29395","1.0354319201","1.0528087116","1.102783522","1.1660951476","DOWNTREND","SIDEWAYS","DOWNTREND","47.8725834997","NEUTRAL","-0.00457577","4.34%","NEUTRAL","-47.5319926874","23.1818181818","-72.7272727273","463,600","650,333","2,249,850","473,624.00","674,422.6666666667","2,560,804.00","None","None","None","-14.88%","0.00%","0.00%","0.00","73,130.00","-553,270.00","-263,280.00","1,841,360.00","-0.31","53.03%","-3.3225806452","0","0.8512396694","0"
"LTG","20.10","-0.10","-0.50%","19.74","19.74","20.20","20.20","1,704,700.00","34,246,563.00","13,030,293.9996","25.30","14.42","19.01","18.03","20.20","22.05","19.3390","20.1614","20.5488","19.0873","19.4429669032","19.8836943233","19.9124727186","19.0938217378","SIDEWAYS","DOWNTREND","SIDEWAYS","57.0624819374","NEUTRAL","-0.2529158819","3.15%","NEUTRAL","116.6335321405","93.4848484848","-4.5454545455","1,898,450","2,584,433","2,780,460","36,109,438.90","49,380,806.3333333333","53,734,113.60","White Long Day","Bullish Harami","None","7.26%","-0.50%","2.03%","-9,296,226.0008","-67,206,328.0007","-229,545,820.0006","-671,479,550.0006","-1,379,579,708.0007","1.00","14.94%","20.10","0","1.466083151","0"
"MA","0.0088","-0.0001","-1.12%","0.0089","0.0088","0.0089","0.0089","20,000,000.00","176,600.00","0.00","0.0120","0.0088","0.0088","0.0088","0.0092","0.0096","0.00919","0.009218","0.009522","0.010201","0.0090992944","0.0092510421","0.0095471351","0.0100692091","DOWNTREND","SIDEWAYS","SIDEWAYS","39.3794464009","NEUTRAL","-0.0000581978","1.71%","LOW","-130.081300813","0.00","-100.00","16,200,000","19,533,333","18,200,000","144,880.00","176,100.00","165,910.00","Black Marubozu","Bearish Engulfing","None","-6.38%","-1.12%","-1.12%","0.00","0.00","0.00","0.00","0.00","0.00","0.00%","0.00","0","0.88","0"
"MAB","0.0094","0.0001","1.08%","0.0094","0.0094","0.0094","0.0093","4,000,000.00","37,600.00","0.00","0.0130","0.0091","0.0093","0.0092","0.0095","0.0098","0.00949","0.009854","0.010607","0.0112285","0.0094965838","0.0098742756","0.0103870469","0.0110487374","DOWNTREND","DOWNTREND","DOWNTREND","45.1911592379","NEUTRAL","-0.0001545987","1.95%","LOW","-46.3836477987","0.00","-80.00","3,900,000","52,466,667","39,850,000","36,680.00","493,346.6666666667","374,780.00","White Marubozu","None","Three White Soldiers","-6.00%","0.00%","1.08%","0.00","48,700.00","-29,420.00","-301,580.00","-747,380.0001","0.00","0.00%","0.00","0","0.00","0"
"MAC","26.15","0.40","1.55%","25.85","25.80","26.35","25.75","868,900.00","22,701,905.00","-106,510.00","30.00","3.60","25.60","24.70","26.95","29.25","27.4350","27.62","25.1355","19.9277","27.0991452246","26.7510302196","24.8084720602","20.4797716864","DOWNTREND","SIDEWAYS","UPTREND","41.0046900056","NEUTRAL","0.002235515","3.47%","NEUTRAL","-99.4908655286","12.0833333333","-83.75","1,893,070","2,109,187","2,023,125","50,621,315.50","58,120,775.00","55,490,565.50","None","None","None","14.44%","1.55%","0.38%","-151,415,320.00","3,912,680.00","92,056,940.00","407,049,185.00","736,267,671.9995","0.83","159.38%","31.5060240964","0","6.917989418","0"
"MACAY","17.84","0.00","0.00%","17.52","17.20","17.84","17.84","2,100.00","36,282.00","0.00","28.00","16.44","17.52","17.14","18.93","21.50","18.5710","19.7356","21.1078","24.13965","18.572488654","19.6570715674","21.282811893","24.7788273474","DOWNTREND","DOWNTREND","DOWNTREND","36.3422961345","NEUTRAL","-0.5828911803","4.30%","NEUTRAL","-104.9620548745","12.4324324324","-82.7027027027","6,030","4,907","6,440","110,888.60","90,231.4666666667","123,695.45","None","None","None","-15.05%","-5.51%","0.00%","0.00","0.00","-9,314.00","33,831.00","5,483,926.00","1.53","-10.00%","11.660130719","0","2.6005830904","0"
"MARC","1.50","0.00","0.00%","1.52","1.42","1.52","1.50","573,000.00","823,340.00","0.00","2.28","1.39","1.43","1.38","1.52","1.59","1.4590","1.4722","1.5755","1.7551","1.4675167517","1.4969733892","1.5756022316","1.6865145298","UPTREND","SIDEWAYS","DOWNTREND","53.9699548635","NEUTRAL","-0.0083087538","3.91%","NEUTRAL","77.9569892473","82.683982684","-21.4285714286","365,200","358,467","296,500","532,049.00","517,228.6666666667","428,790.50","Hanging Man","None","None","-15.73%","0.00%","0.67%","0.00","9,910.00","9,910.00","49,560.00","102,575,780.0008","0.02","0.00%","75.00","0","0.6849315068","0"
"MAXS","14.46","-0.02","-0.14%","14.60","14.44","14.86","14.48","130,600.00","1,897,178.00","-110,208.00","23.80","14.34","14.37","14.37","14.91","16.29","15.2070","16.0688","17.0858","18.2036","15.0960932428","15.935238811","16.8530461116","18.3301382088","DOWNTREND","DOWNTREND","DOWNTREND","20.2344413487","OVERSOLD","-0.4742294375","2.04%","LOW","-81.5010260921","7.5396825397","-92.3076923077","129,270","139,867","122,435","1,891,858.00","2,086,390.5333333333","1,847,240.30","Shooting Star","None","None","-22.26%","-0.14%","0.14%","-20,004.00","-2,068,236.00","-2,828,600.0002","40,573,122.0012","-430,090,666.9975","0.81","2.53%","17.8518518519","0","2.0956521739","0"
"MB","0.52","-0.01","-1.89%","0.53","0.52","0.53","0.53","11,000.00","5,820.00","0.00","0.82","0.45","0.46","0.45","0.54","0.56","0.5010","0.5090","0.5244","0.5539","0.5009229231","0.5094042975","0.5236286706","0.5440398275","DOWNTREND","SIDEWAYS","SIDEWAYS","54.663601617","NEUTRAL","-0.0050436511","4.04%","NEUTRAL","105.6530214425","66.6666666667","-30.00","38,800","59,467","86,050","19,298.00","29,963.6666666667","43,294.75","Black Marubozu","None","None","-8.77%","-1.89%","6.12%","0.00","0.00","0.00","0.00","0.00","0.01","0.00%","52.00","0","0.52","0"
"MBC","17.98","-0.38","-2.07%","16.42","16.42","17.98","18.36","300.00","5,082.00","0.00","26.45","14.00","17.20","16.34","19.64","20.45","18.1490","18.0880","17.4620","17.61085","18.1950318317","17.9968392922","17.8876712362","18.4658248543","UPTREND","SIDEWAYS","SIDEWAYS","49.0823579052","NEUTRAL","0.1075651468","8.97%","HIGH","-49.3434311292","55.9782608696","-54.8913043478","2,940","2,373","3,200","51,169.00","41,266.1333333333","57,023.90","White Marubozu","None","Three White Soldiers","8.97%","-2.07%","-2.07%","0.00","0.00","0.00","0.00","0.00","0.43","-18.87%","41.8139534884","0","7.0787401575","0"
"MBT","86.00","1.00","1.18%","85.00","84.75","86.00","85.00","2,229,310.00","190,971,584.50","15,099,353.00","109.80","80.00","81.30","74.80","86.45","90.18","83.6850","89.3850","94.7150","92.1115","84.5754940504","88.1747286856","90.9240859335","90.942486027","SIDEWAYS","DOWNTREND","DOWNTREND","52.1858411958","NEUTRAL","-1.8836298114","2.16%","LOW","135.2072778776","91.4893617021","0.00","2,416,179","2,661,674","2,455,066","201,389,639.50","221,084,105.10","204,557,835.3250","White Long Day","None","Three White Soldiers","-15.19%","1.18%","2.99%","634,687.50","241,209,350.00","-196,037,973.00","-497,674,280.00","-147,762,021.5004","5.82","0.52%","14.7766323024","0","1.2759643917","0"
"MED","0.56","0.00","0.00%","0.56","0.56","0.58","0.56","563,000.00","315,520.00","0.00","0.83","0.52","0.55","0.52","0.58","0.62","0.56","0.5552","0.5616","0.61995","0.5602522072","0.5599012028","0.5734099466","0.603776428","SIDEWAYS","SIDEWAYS","SIDEWAYS","50.1591756339","NEUTRAL","0.0015380819","5.20%","HIGH","43.6137071651","33.3333333333","-72.7272727273","798,000","1,148,933","928,350","442,241.00","660,992.6666666667","532,384.50","Gravestone Doji","Tweezer Bottoms","None","-6.67%","0.00%","-3.45%","0.00","-48,020.00","-48,020.00","131,289.00","-68,152,220.00","0.08","0.00%","7.00","0","-4.6666666667","0"
"MEG","4.52","0.02","0.44%","4.50","4.47","4.55","4.50","17,548,000.00","79,128,830.00","17,127,850.00","5.85","4.06","4.23","4.10","4.54","4.72","4.4770","4.6502","4.8654","5.00345","4.4755614994","4.6333498094","4.7838581901","4.8047817487","DOWNTREND","DOWNTREND","DOWNTREND","50.1542058211","NEUTRAL","-0.0964191841","3.20%","NEUTRAL","11.7104656524","51.3333333333","-38.00","17,620,900","16,374,667","15,688,200","76,722,399.00","72,263,252.00","69,872,232.50","Spinning Top","None","None","-12.40%","0.44%","3.20%","66,213,690.00","-151,492,419.9997","125,305,470.0003","160,088,705.0007","1,846,997,182.4984","0.40","14.29%","11.30","0","1.0366972477","0"
"MER","329.80","7.80","2.42%","320.00","319.40","329.80","322.00","489,800.00","160,332,030.00","87,812,276.00","338.60","254.00","293.60","281.40","335.00","349.00","321.09","325.2280","325.5280","304.7480","320.5219649745","323.1276847951","320.1055717513","310.8215431347","DOWNTREND","SIDEWAYS","SIDEWAYS","55.3509978978","NEUTRAL","-2.6202995779","2.50%","LOW","78.3275261324","81.9672131147","0.00","342,825","308,678","271,315","108,099,612.80","98,096,405.7333333333","86,455,121.70","White Long Day","None","Three White Soldiers","0.37%","2.42%","4.96%","52,134,229.9996","113,843,591.9996","201,418,529.9997","74,380,001.9997","5,021,840,256.4001","18.09","6.35%","18.2310668878","0","4.9939430648","0"
"MFC","890.00","10.00","1.14%","890.00","890.00","890.00","880.00","50.00","44,500.00","0.00","1,050.00","775.00","847.50","820.00","900.00","975.00","864.5250","916.71","933.1150","893.9275","874.2502199291","899.291773843","908.4714506893","881.8162032613","SIDEWAYS","DOWNTREND","SIDEWAYS","51.7803257768","NEUTRAL","-16.5923626176","2.39%","LOW","91.4521766762","91.6666666667","0.00","156","144","139","134,255.50","123,862.00","119,341.50","White Marubozu","None","Three White Soldiers","-5.82%","1.14%","1.14%","0.00","448,750.00","158,250.00","-957,325.00","2,405,510.00","1.00","-35.90%","890.00","0","45.1318458418","0"
"MFIN","3.04","0.09","3.05%","3.04","3.04","3.04","2.95","1,000.00","3,040.00","0.00","4.50","2.70","2.95","2.80","3.06","3.16","2.9505","2.9108","2.9424","3.08485","2.9570681916","2.934425198","2.9609719525","3.1031253727","UPTREND","SIDEWAYS","SIDEWAYS","55.820333629","NEUTRAL","0.0238043581","2.59%","LOW","85.0340136054","49.0028490028","-30.7692307692","4,100","5,333","7,500","12,181.00","15,854.6666666667","22,322.50","White Marubozu","None","Three White Soldiers","6.67%","4.11%","3.05%","0.00","0.00","15,120.00","51,950.00","94,340.00","0.24","14.29%","12.6666666667","0","1.3451327434","0"
"MG","0.1940","0.0020","1.04%","0.1950","0.1890","0.1950","0.1920","2,080,000.00","395,440.00","0.00","0.33","0.1880","0.1890","0.1880","0.1945","0.2375","0.1913","0.19366","0.19691","0.212445","0.1920429577","0.1940144991","0.1989391573","0.2110797038","SIDEWAYS","SIDEWAYS","SIDEWAYS","52.4365802426","NEUTRAL","-0.0010800912","2.43%","LOW","91.9540229885","57.1428571429","-14.2857142857","980,000","781,333","625,500","187,019.00","149,082.6666666667","119,398.50","Hanging Man","None","None","-4.90%","-0.51%","1.04%","98,690.00","202,690.00","738,430.00","1,717,510.00","-58,293,339.9999","0.00","0.00%","0.00","0","1.3857142857","0"
"MHC","0.60","0.01","1.69%","0.58","0.57","0.61","0.59","1,563,000.00","929,390.00","21,000.00","0.84","0.26","0.55","0.3225","0.62","0.76","0.6330","0.5393","0.4451","0.443725","0.6037866112","0.5563668778","0.4992712788","0.475707259","DOWNTREND","UPTREND","UPTREND","50.3140634698","NEUTRAL","0.010351863","8.70%","HIGH","-45.7621082621","19.696969697","-72.2222222222","2,710,300","5,653,333","7,628,450","1,564,035.00","3,534,567.3333333333","5,113,412.50","None","None","None","96.72%","1.69%","5.26%","987,900.00","8,014,260.0003","32,910,470.0005","39,668,510.0001","67,878,010.0001","0.02","-50.00%","30.00","0","0.6250","0"
"MINI","10,476.01","-85.55","-0.81%","10,605.88","10,420.78","10,612.78","10,561.56","314,168,299.00","101,259,107.72","-26,821,328.00","14,541.50","10,239.44","10,239.44","9,803.10","10,587.17","11,453.91","10,826.2250","11,236.9880","11,449.2839","12,264.5115","10,709.2755650394","11,027.2238629327","11,392.7060082332","11,776.7464858891","DOWNTREND","DOWNTREND","SIDEWAYS","42.5985804427","NEUTRAL","-189.0558240774","2.33%","LOW","-69.8399639975","22.3094311878","-76.660418311","531,336,707","697,526,200","890,619,375","147,675,576.8960","184,903,023.7886666667","223,882,778.4670","Black Long Day","None","None","-8.92%","-0.81%","1.01%","-101,757,034.0002","-193,396,651.0001","-346,172,718.00","-1,105,642,011.0001","-1,688,780,462.99","0.00","0.00%","0.00","0","0.00","0"
"MJC","4.24","-0.16","-3.64%","4.26","4.24","4.30","4.40","89,000.00","379,480.00","0.00","6.82","2.00","4.16","3.88","4.42","5.88","4.8645","5.1456","4.9564","3.79785","4.7241887567","4.9129639868","4.6767704252","4.0780600435","DOWNTREND","DOWNTREND","SIDEWAYS","32.3975875151","NEUTRAL","-0.2149701298","5.44%","HIGH","-86.7383512545","7.4009692373","-100.00","441,980","411,073","566,905","1,997,238.10","1,929,134.1333333333","2,894,938.65","Shooting Star","None","None","-15.20%","-3.64%","-2.75%","-69,300.00","-388,005.9999","-15,449,269.9995","-26,564,526.9999","-57,082,523.9998","-0.12","-71.43%","-35.3333333333","0","1.0626566416","0"
"MJIC","3.36","0.00","0.00%","3.36","3.36","3.36","3.36","5,000.00","16,800.00","0.00","4.22","2.99","3.31","3.20","3.67","3.90","3.4175","3.4526","3.4113","3.35935","3.4290709261","3.4175372626","3.4071100323","3.4964622287","UPTREND","SIDEWAYS","SIDEWAYS","47.337324815","NEUTRAL","0.0130642048","3.36%","NEUTRAL","-44.0348182284","25.8659469186","-86.8421052632","7,700","7,867","10,050","27,105.00","27,381.3333333333","34,756.50","White Marubozu","Tweezer Bottoms","None","-1.18%","1.51%","0.00%","0.00","3,540.00","38,990.00","76,390.00","131,900.00","-0.25","-78.57%","-13.44","0","6.1090909091","0"
"MPI","5.20","0.10","1.96%","5.17","5.12","5.29","5.10","25,645,900.00","132,827,140.00","18,406,150.00","7.08","4.20","4.41","4.31","5.24","5.61","4.8905","5.3098","5.9349","6.33255","4.9091718333","5.2882592029","5.711056824","6.0765487122","DOWNTREND","DOWNTREND","DOWNTREND","57.4625497714","NEUTRAL","-0.2239443235","3.98%","NEUTRAL","66.2936019399","78.2882707959","-8.2568807339","46,525,090","41,996,780","38,533,110","218,564,367.00","200,022,700.4666666667","187,223,622.45","None","None","None","-24.09%","1.96%","7.88%","-12,749,490.00","-564,205,586.00","-853,882,449.9998","-2,482,685,533.9998","-5,950,892,280.9994","0.42","10.53%","12.380952381","0","1.0176125245","0"
"MRC","0.61","0.02","3.39%","0.60","0.58","0.62","0.59","83,195,000.00","50,145,770.00","-526,830.00","0.94","0.26","0.52","0.50","0.62","0.68","0.5925","0.6236","0.48035","0.40855","0.5874013377","0.5732893495","0.514378145","0.4375317309","DOWNTREND","DOWNTREND","UPTREND","52.9690897548","NEUTRAL","-0.013216951","8.32%","HIGH","17.7133655395","51.1111111111","-40.00","79,616,400","83,196,467","96,466,850","44,904,490.00","48,699,006.00","58,545,092.00","None","None","None","82.09%","3.39%","3.39%","-771,110.00","-11,840,020.0006","-17,402,910.0011","-7,622,130.0004","-67,953,681.0003","0.00","0.00%","0.00","0","10.1666666667","0"
"MRP","6.80","-0.04","-0.58%","6.83","6.73","6.83","6.84","299,100.00","2,029,731.00","220,834.00","10.26","5.85","6.53","5.88","6.87","8.14","7.3065","7.6176","7.8421","7.94335","7.1519670952","7.5182071841","7.6868704281","7.5893255698","DOWNTREND","DOWNTREND","SIDEWAYS","35.4487977393","NEUTRAL","-0.2599615318","3.76%","NEUTRAL","-72.3032991343","25.9775512923","-75.5395683453","2,701,900","2,465,093","2,659,460","18,543,058.70","17,308,447.0666666667","19,531,555.85","Hanging Man","None","None","-8.48%","-0.58%","-0.73%","25,076,426.00","21,524,502.00","169,060,442.0002","159,457,841.9998","964,544,336.9985","0.06","121.43%","113.3333333333","0","7.0833333333","0"
"MRSGI","3.21","0.07","2.23%","3.16","3.15","3.21","3.14","103,000.00","327,800.00","63,710.00","5.30","3.11","3.12","3.12","3.24","3.60","3.3060","3.3094","3.5202","3.84455","3.256578006","3.3470154199","3.4981234397","3.6907071393","DOWNTREND","SIDEWAYS","DOWNTREND","42.9901138851","NEUTRAL","-0.0396423724","2.93%","LOW","-86.5874363328","13.8870577895","-72.972972973","684,600","793,467","876,400","2,196,466.00","2,593,700.6666666667","2,922,977.50","White Long Day","None","None","-17.69%","2.23%","2.23%","-1,181,630.00","2,969,100.00","19,681,900.0003","28,841,150.0003","-829,470,694.9994","0.28","21.74%","11.4642857143","0","1.3836206897","0"
"MVC","3.27","0.23","7.57%","3.27","3.27","3.27","3.04","1,000.00","3,270.00","0.00","4.00","2.93","3.04","2.90","3.28","3.46","3.2150","3.1852","3.2188","3.31955","3.1947213394","3.1999059917","3.2301291382","3.3234728312","DOWNTREND","SIDEWAYS","SIDEWAYS","52.960441451","NEUTRAL","-0.0006417168","4.10%","NEUTRAL","43.4990113861","0.00","-32.3529411765","11,200","9,400","11,250","36,189.00","30,441.3333333333","36,170.50","White Marubozu","None","None","2.19%","7.57%","7.57%","9,450.00","-98,600.00","71,300.00","240,620.00","438,569.9999","0.19","0.00%","17.2105263158","0","1.313253012","0"
"MWC","27.15","-0.65","-2.34%","27.30","27.00","27.30","27.80","584,200.00","15,856,915.00","-2,375,350.00","33.50","25.00","25.22","25.02","27.80","28.68","26.4750","26.7950","27.5190","29.2855","26.3859724945","26.8340369124","27.5756383144","28.5350199125","DOWNTREND","SIDEWAYS","SIDEWAYS","55.8393412753","NEUTRAL","-0.296926396","2.85%","LOW","60.5991829324","65.0510204082","-23.2142857143","1,102,290","771,007","1,037,580","28,355,208.50","19,881,537.3333333333","27,341,490.25","None","Bearish Harami","None","-3.21%","-2.34%","6.68%","18,067,865.00","43,427,495.00","23,049,665.00","-191,709,900.00","-856,172,329.9987","2.49","1.63%","10.9036144578","0","1.1824912892","0"
"MWIDE","24.00","0.05","0.21%","24.00","23.50","25.00","23.95","3,989,300.00","97,397,475.00","-4,021,800.00","25.00","14.90","22.75","20.65","24.50","24.50","22.49","21.2810","20.0603","18.80725","22.6511051049","21.5377500304","20.4773611309","19.2023226459","UPTREND","UPTREND","UPTREND","65.5336471072","NEUTRAL","0.6904459739","3.49%","NEUTRAL","116.1972854361","76.4759732502","-25.974025974","4,070,080","4,212,253","3,857,930","95,638,093.50","97,155,171.3333333333","87,818,954.75","Doji","None","None","33.33%","0.21%","3.67%","5,487,480.00","275,935,200.00","489,140,953.0007","813,788,999.0007","488,301,220.0009","0.70","22.81%","34.2857142857","0","4.6153846154","0"
"MWP","107.10","3.30","3.18%","107.10","107.10","107.10","103.80","90.00","9,639.00","0.00","112.90","102.00","103.80","101.50","107.30","112.90","106.1850","107.0220","107.61","107.6745","106.4227797569","106.8546234122","107.3254145234","107.8659992842","SIDEWAYS","SIDEWAYS","SIDEWAYS","51.8138740447","NEUTRAL","-0.1941621503","1.46%","LOW","51.7006802721","64.8412698413","-15.00","2,015","1,688","13,747","207,735.20","174,611.70","1,436,068.1250","White Marubozu","None","Three White Soldiers","-2.10%","3.18%","0.00%","1,071.00","53,416.00","51,992.00","136,882.00","-18,777,639.00","0.00","0.00%","0.00","0","0.00","0"
"NI","1.20","-0.01","-0.83%","1.22","1.20","1.22","1.21","101,000.00","122,220.00","0.00","2.49","1.12","1.16","1.15","1.22","1.26","1.2050","1.2614","1.3648","1.59265","1.2104842295","1.2627971878","1.3701837931","1.5852971783","SIDEWAYS","DOWNTREND","DOWNTREND","45.8331173387","NEUTRAL","-0.0186057057","4.75%","NEUTRAL","27.6585598474","54.7785547786","-45.4545454545","49,800","43,867","87,350","59,787.00","52,573.3333333333","104,161.50","Black Marubozu","Tweezer Tops","None","-20.53%","-0.83%","1.69%","0.00","0.00","23,150.00","218,910.00","1,691,639.9999","-0.02","71.43%","-60.00","0","1.2903225806","0"
