"Stock","Last","Change","%Change","Open","Low","High","Close","Volume","Value","Net-Foreign","52 Week High","52 Week Low","Support 1","Support 2","Resistance 1","Resistance 2","MA 20","MA 50","MA 100","MA 200","EMA 20","EMA 50","EMA 100","EMA 200","Trend-Short","Trend-Medium","Trend-Long","RSI(14)_VALUE","RSI(14)","MACD(12,26,9)","ATR(14)","Volatility","CCI(20)","STS(14,3,3)","%R(14)","VolumeSMA(10)","VolumeSMA(15)","VolumeSMA(20)","ValueSMA(10)","ValueSMA(15)","ValueSMA(20)","CandleStick(1)","CandleStick(2)","CandleStick(3)","YTD%","MTD%","WTD%","NFB(5)","NFB(15)","NFB(30)","NFB(60)","NFB(360)","EPS","EPS%","P/E","DPS%","P/BV","ROE"
"LAND","1.09","-0.01","-0.91%","1.06","1.06","1.09","1.10","48,000.00","51,060.00","0.00","1.45","0.9810","1.03","0.99","1.10","1.16","1.0390","1.0678","1.0930","1.1680235","1.0551014788","1.0688618215","1.097716675","1.1159753115","UPTREND","SIDEWAYS","SIDEWAYS","58.7005935084","NEUTRAL","-0.0069852627","2.14%","LOW","137.2549019608","90.00","-10.00","60,300","48,267","43,300","63,775.00","50,736.00","45,417.00","White Marubozu","None","None","-0.91%","6.86%","5.83%","0.00","8,000.00","8,000.00","10,200.00","517,249.9995","0.10","233.33%","10.90","0","0.7218543046","0"
"LBC","15.04","-0.62","-3.96%","15.78","15.02","15.78","15.66","8,700.00","132,028.00","1,578.00","19.90","14.00","14.82","14.30","15.72","17.95","14.9730","14.9940","15.1066","15.3970","15.1232847022","15.0291588555","15.1119235234","15.1370408162","UPTREND","SIDEWAYS","SIDEWAYS","49.6117112228","NEUTRAL","0.1066936693","3.55%","NEUTRAL","54.6817145058","80.3652968037","-50.6849315068","10,260","10,873","9,485","156,994.60","163,464.2666666667","142,272.30","Black Long Day","None","None","-11.53%","5.17%","-2.72%","-30,618.00","269,382.00","197,648.00","173,688.00","5,847,930.00","0.73","10.61%","20.602739726","0","7.3725490196","0"
"LC","0.1340","-0.0030","-2.19%","0.1360","0.1340","0.1390","0.1370","2,560,000.00","346,190.00","0.00","0.2140","0.1340","0.1340","0.1340","0.1405","0.1455","0.1386","0.14382","0.14749","0.16047","0.1391839709","0.1427903932","0.1480909105","0.1582274522","SIDEWAYS","DOWNTREND","SIDEWAYS","31.9319377924","NEUTRAL","-0.0019047792","1.81%","LOW","-246.0165710644","0.00","-100.00","1,563,000","1,390,667","1,764,500","215,747.00","192,156.6666666667","244,879.00","None","None","None","-11.26%","-3.60%","-3.60%","0.00","0.00","0.00","0.00","0.00","-0.02","-100.00%","-6.70","0","1.1166666667","0"
"LCB","0.1420","0.00","0.00%","0.1420","0.1410","0.1420","0.1420","460,000.00","65,270.00","-25,509.9999","0.22","0.14","0.1415","0.14","0.1435","0.1505","0.1438","0.1499","0.15321","0.16972","0.1443378914","0.1486905969","0.1548069318","0.1665543008","DOWNTREND","DOWNTREND","SIDEWAYS","38.3783819248","NEUTRAL","-0.0027053817","1.19%","LOW","-70.5414803775","33.9682539682","-60.00","283,000","429,333","893,500","40,133.00","61,644.00","129,538.00","Dragonfly Doji","None","None","-7.19%","-2.07%","0.00%","-25,509.9999","88,940.00","446,830.0001","1,059,290.0001","16,461,919.9999","0.00","0.00%","0.00","0","0.00","0"
"LFM","54.90","-0.05","-0.09%","54.90","54.90","54.90","54.95","20.00","1,098.00","0.00","71.90","44.05","50.00","46.98","56.68","59.95","53.98","53.9130","56.8970","61.8370","54.361034461","54.7815470174","56.7303109264","58.4823233123","UPTREND","SIDEWAYS","DOWNTREND","50.8820037348","NEUTRAL","0.2507006696","6.44%","HIGH","19.6145669021","51.9047619048","-48.5714285714","4,602","7,189","5,800","231,290.40","360,585.20","293,072.1250","White Marubozu","None","None","-6.23%","-1.79%","-0.09%","0.00","0.00","0.00","36,833.00","61,683.00","0.68","-21.84%","80.7352941176","0","3.0198019802","0"
"LIHC","0.62","0.00","0.00%","0.62","0.61","0.62","0.62","4,000.00","2,460.00","0.00","1.19","0.59","0.60","0.60","0.64","0.66","0.6330","0.6516","0.6749","0.75295","0.6314552854","0.6497467811","0.6799810517","0.7452207856","DOWNTREND","SIDEWAYS","SIDEWAYS","34.8657774478","NEUTRAL","-0.0101337357","4.30%","NEUTRAL","-59.620596206","50.00","-50.00","223,000","190,800","165,000","134,406.00","115,412.6666666667","100,033.50","Dragonfly Doji","None","None","-10.14%","-4.62%","0.00%","0.00","0.00","0.00","-3,350.00","-6,004,441.0001","0.00","0.00%","0.00","0","7.75","0"
"LMG","5.12","0.02","0.39%","5.10","5.03","5.18","5.10","152,100.00","766,648.00","-144,166.00","6.09","3.40","5.06","4.81","5.32","5.52","5.0670","5.0098","4.6237","4.44225","5.0939864411","4.9552696318","4.7571889849","4.5251833662","UPTREND","SIDEWAYS","UPTREND","52.9782158944","NEUTRAL","0.0528572628","3.22%","NEUTRAL","36.0944007404","36.3636363636","-63.6363636364","106,890","106,747","103,410","551,068.10","547,173.00","524,438.25","None","None","None","24.88%","4.92%","-0.58%","-72,072.00","67,403.00","390,682.00","558,959.0001","3,476,209.9996","0.00","100.00%","0.00","0","5.5053763441","0"
"LOTO","11.88","0.02","0.17%","11.86","11.86","11.88","11.86","4,400.00","52,222.00","0.00","15.40","10.00","11.28","10.85","11.90","13.66","11.5750","11.4044","11.0474","11.1371","11.5737427565","11.3836862983","11.224198992","11.1969941257","DOWNTREND","SIDEWAYS","SIDEWAYS","58.3712377018","NEUTRAL","0.0681944911","1.98%","LOW","99.7830802603","90.1515151515","-2.2727272727","8,550","19,973","18,885","98,872.80","234,631.7333333333","221,545.60","White Marubozu","Bullish Engulfing","None","7.03%","1.02%","2.06%","-5,644.00","-247,964.00","-255,744.00","76,343,516.00","76,792,684.00","0.38","11.76%","31.2631578947","0","2.4344262295","0"
"LPZ","4.26","0.00","0.00%","4.24","4.23","4.27","4.26","469,000.00","1,996,890.00","-834,860.00","7.70","4.23","4.24","4.24","4.40","4.82","4.4595","4.7864","5.1459","5.70185","4.472024065","4.7350663654","5.0743126844","5.6136958438","DOWNTREND","DOWNTREND","DOWNTREND","37.2145798628","NEUTRAL","-0.1290238794","3.80%","NEUTRAL","-127.8431372549","5.1282051282","-95.3846153846","4,920,000","3,802,467","3,014,250","22,638,643.00","17,487,369.3333333333","13,837,024.50","None","None","None","-23.93%","-1.39%","-0.93%","1,567,820.00","-2,367,990.00","-4,021,580.00","22,981,222.9996","7,529,489.9990","0.89","-39.46%","4.7865168539","0","0.3010600707","0"
"LR","4.41","-0.11","-2.43%","4.55","4.40","4.56","4.52","2,551,000.00","11,374,160.00","-148,070.00","7.49","3.57","4.40","4.23","4.76","5.11","4.5980","5.3764","4.7282","4.47435","4.6796721776","4.881200234","4.7939226893","4.6618779874","DOWNTREND","DOWNTREND","UPTREND","37.9365468821","NEUTRAL","-0.1937446138","4.95%","NEUTRAL","-153.5450582688","22.514619883","-97.3684210526","1,278,000","1,365,200","1,697,950","5,833,996.00","6,237,889.3333333333","7,770,264.00","Black Long Day","Bearish Engulfing","None","10.80%","-3.50%","-6.96%","-470,870.00","-1,222,300.00","37,476,700.9998","113,493,319.0001","-42,862,770.9993","0.05","-89.36%","88.20","0","0.5864361702","0"
"LRP","1.07","0.00","0.00%","1.07","1.05","1.07","1.07","145,000.00","153,650.00","0.00","1.14","1.01","1.05","0.98","1.08","1.12","1.0565","1.0566","1.0564","1.0583","1.0574097229","1.0559383473","1.0562546277","1.0575962469","SIDEWAYS","SIDEWAYS","SIDEWAYS","56.8127330757","NEUTRAL","0.0004858728","1.16%","LOW","82.8282828283","0.00","-33.3333333333","363,800","245,267","198,450","386,331.00","260,449.3333333333","210,577.00","Dragonfly Doji","None","None","2.88%","0.94%","1.90%","0.00","-53,250.00","-50,070.00","-49,830.00","-1,879,420.00","0.00","0.00%","0.00","0","0.00","0"
"LRW","2.60","-0.10","-3.70%","2.64","2.60","2.67","2.70","533,000.00","1,395,060.00","0.00","5.15","2.14","2.26","2.14","2.82","2.92","2.7560","3.3748","2.9777","2.74485","2.812030822","3.0177772281","2.9856941469","2.8318431906","DOWNTREND","DOWNTREND","UPTREND","36.191271332","NEUTRAL","-0.1746080487","6.78%","HIGH","-162.0833333333","18.8888888889","-100.00","263,200","326,000","312,600","706,229.00","883,204.00","853,370.00","None","None","None","5.26%","-7.14%","-7.80%","130.00","130.00","124,760.00","2,958,760.00","1,615,750.00","0.00","0.00%","0.00","0","0.00","0"
"LSC","1.03","0.02","1.98%","1.03","1.02","1.06","1.01","418,000.00","430,790.00","0.00","2.64","0.90","1.00","0.90","1.04","1.10","1.0275","1.0352","1.0687","1.22705","1.0298784625","1.0420304606","1.0836934151","1.1470311329","SIDEWAYS","SIDEWAYS","SIDEWAYS","49.3434262336","NEUTRAL","-0.0035605287","3.22%","NEUTRAL","157.2769953052","43.3333333333","-50.00","205,300","192,067","202,000","209,578.00","196,680.00","206,222.50","Doji","None","None","-14.88%","0.00%","0.00%","-4,000.00","-4,000.00","69,130.00","-364,370.00","1,837,360.00","-0.32","50.77%","-3.21875","0","0.9537037037","0"
"LTG","21.35","-0.10","-0.47%","21.45","21.35","21.70","21.45","2,905,400.00","62,192,215.00","11,426,905.00","25.30","14.42","21.28","19.01","21.72","23.35","21.0480","19.9704","20.9520","19.4657","21.0592827962","20.6189346565","20.3258194625","19.4295142183","UPTREND","UPTREND","DOWNTREND","56.8358991266","NEUTRAL","0.4840856846","2.71%","LOW","42.2589093905","66.6194379786","-39.0243902439","6,087,790","5,103,727","4,222,275","131,576,632.50","109,833,056.6666666667","90,129,060.15","Shooting Star","None","None","13.93%","5.69%","-1.39%","-24,533,415.00","-133,962,835.00","-201,169,163.0007","-579,021,760.0006","-1,504,934,151.0007","1.13","29.89%","18.8938053097","0","1.5282748747","0"
"MA","0.0084","-0.0001","-1.18%","0.0085","0.0084","0.0085","0.0085","9,000,000.00","76,100.00","0.00","0.0120","0.0084","0.0084","0.0084","0.0086","0.0092","0.0088","0.009056","0.009369","0.0100695","0.0087481702","0.0090229403","0.0093690181","0.009926279","DOWNTREND","SIDEWAYS","SIDEWAYS","31.8520639435","NEUTRAL","-0.0001654144","1.39%","LOW","-104.2253521127","12.50","-100.00","8,900,000","14,533,333","12,550,000","76,930.00","127,860.00","110,905.00","Black Marubozu","Bearish Engulfing","None","-10.64%","-5.62%","-1.18%","0.00","0.00","0.00","0.00","0.00","0.00","0.00%","0.00","0","0.84","0"
"MAB","0.0088","-0.0002","-2.22%","0.0090","0.0088","0.0090","0.0090","6,000,000.00","53,100.00","0.00","0.0130","0.0088","0.0088","0.0088","0.0095","0.0098","0.00938","0.009666","0.010513","0.0111515","0.0093401463","0.0097360592","0.0102660839","0.010954573","DOWNTREND","DOWNTREND","DOWNTREND","37.7637909295","NEUTRAL","-0.0001578811","2.58%","LOW","-212.3655913978","0.00","-100.00","3,500,000","3,933,333","40,350,000","32,080.00","36,500.00","379,045.00","Black Marubozu","Bearish Engulfing","None","-12.00%","-6.38%","-7.37%","0.00","19,400.00","-46,300.00","-301,580.00","-1,049,380.0001","0.00","0.00%","0.00","0","0.00","0"
"MAC","26.85","0.55","2.09%","26.50","26.20","26.95","26.30","801,400.00","21,400,505.00","12,471,695.00","30.00","4.25","25.40","22.60","26.90","27.82","25.7550","26.7840","25.7350","21.1799","26.2074024508","26.3153997306","25.0467729494","21.206762744","UPTREND","DOWNTREND","UPTREND","53.352105373","NEUTRAL","-0.3060234469","4.11%","NEUTRAL","79.9502255405","73.6694677871","-21.8487394958","2,809,350","3,305,707","3,140,625","73,929,833.50","83,478,710.3333333333","79,973,947.25","None","None","None","17.51%","4.27%","5.71%","40,992,615.00","-4,215,240.00","-302,560.00","-39,534,995.00","732,077,651.9995","0.78","65.96%","34.4230769231","0","6.7462311558","0"
"MACAY","17.80","-0.02","-0.11%","17.06","17.00","17.80","17.82","2,900.00","49,494.00","0.00","26.60","16.44","17.01","16.73","17.82","18.93","17.90","19.1806","20.7203","23.6804","18.0026067061","19.0663889428","20.721659832","24.217764726","DOWNTREND","DOWNTREND","DOWNTREND","42.6965908393","NEUTRAL","-0.5738123628","3.17%","NEUTRAL","-57.6503215908","61.064222717","-4.7619047619","2,650","2,033","4,460","45,490.80","35,110.40","80,456.70","White Long Day","None","Three White Soldiers","-15.24%","-0.22%","-0.11%","1,782.00","1,782.00","-17,557.00","37,878.00","5,485,708.00","1.35","-15.09%","13.1851851852","0","2.5538020086","0"
"MARC","1.42","-0.01","-0.70%","1.43","1.42","1.44","1.43","45,000.00","64,020.00","-1,430.00","2.28","1.39","1.41","1.35","1.46","1.54","1.4595","1.4688","1.5382","1.7186","1.4512199089","1.476783174","1.5452568916","1.6558896955","DOWNTREND","SIDEWAYS","DOWNTREND","44.8549951914","NEUTRAL","-0.006918222","3.27%","NEUTRAL","-87.1488608715","22.9166666667","-87.50","75,800","142,467","198,850","108,024.00","207,996.6666666667","291,166.00","None","None","None","-20.22%","-5.33%","-2.07%","-283,130.00","-284,550.00","-274,640.00","-248,410.00","102,603,350.0008","-0.05","37.50%","-28.40","0","1.0289855072","0"
"MAXS","12.34","-0.56","-4.34%","12.88","12.30","12.88","12.90","490,400.00","6,131,794.00","280,340.00","22.00","12.30","12.32","12.32","13.50","14.91","13.8130","15.0476","16.3980","17.71975","13.747342678","14.8316005563","15.992626221","17.6650481626","DOWNTREND","DOWNTREND","DOWNTREND","12.4156487443","OVERSOLD","-0.5797255728","2.95%","LOW","-176.5400843882","0.00","-98.1651376147","477,860","347,480","305,575","6,390,993.00","4,672,800.1333333333","4,157,938.30","Black Long Day","None","None","-33.66%","-14.78%","-7.22%","949,612.00","-776,270.00","-2,844,506.00","34,362,944.00","-366,825,916.9975","0.74","0.00%","16.6756756757","0","1.7858176556","0"
"MB","0.53","0.03","6.00%","0.52","0.48","0.53","0.50","74,000.00","35,760.00","0.00","0.82","0.45","0.49","0.45","0.54","0.56","0.50125","0.5056","0.5194","0.55005","0.5074451714","0.5097616164","0.5212020422","0.5408119582","UPTREND","SIDEWAYS","SIDEWAYS","55.3087797783","NEUTRAL","0.0007003991","5.05%","HIGH","45.6621004566","60.00","-20.00","31,100","37,733","34,950","15,843.00","19,110.00","17,570.50","Hammer","None","None","-7.02%","0.00%","1.92%","0.00","0.00","0.00","0.00","0.00","0.00","-100.00%","0.00","0","0.53","0"
"MBC","18.78","0.00","0.00%","18.78","18.78","18.78","18.78","3,000.00","56,340.00","0.00","26.45","14.00","17.28","16.34","19.00","20.00","18.2370","18.1676","17.5306","17.62925","18.3729990375","18.1170807439","17.9625970708","18.4704441207","UPTREND","SIDEWAYS","SIDEWAYS","53.7129640492","NEUTRAL","0.1464034275","7.13%","HIGH","105.3140096618","66.4855072464","-33.152173913","1,010","2,487","2,040","18,352.60","43,824.2666666667","35,899.10","White Marubozu","Bullish Harami","None","13.82%","2.29%","0.00%","0.00","0.00","0.00","0.00","0.00","0.32","-34.69%","58.6875","0","7.9914893617","0"
"MBT","82.00","1.20","1.49%","80.80","80.30","82.00","80.80","2,294,710.00","185,866,204.50","-46,888,081.00","109.80","80.00","80.55","74.80","83.10","86.25","83.1875","85.0680","92.6445","91.4770","83.091832211","85.7638892255","88.8394684183","89.8228458082","SIDEWAYS","SIDEWAYS","DOWNTREND","43.7903589551","NEUTRAL","-0.877777163","2.07%","LOW","-111.514174392","13.1118817568","-70.6896551724","2,397,741","2,947,053","2,738,258","199,666,552.90","245,461,206.60","228,200,306.9250","White Long Day","Bullish Engulfing","None","-19.13%","-3.53%","-0.91%","-234,294,071.00","-433,144,221.00","-191,934,871.00","-672,158,840.50","1,877,998,860.9996","5.82","0.52%","14.089347079","0","1.2166172107","0"
"MED","0.54","-0.01","-1.82%","0.54","0.53","0.55","0.55","2,100,000.00","1,119,390.00","-10,600.00","0.83","0.52","0.52","0.52","0.57","0.66","0.5770","0.5652","0.5620","0.6112","0.5685006657","0.5676741447","0.574922088","0.6005054602","DOWNTREND","SIDEWAYS","SIDEWAYS","43.214415719","NEUTRAL","0.0021026463","5.72%","HIGH","-102.7817067421","8.1196581196","-92.3076923077","2,878,700","5,116,867","3,994,950","1,657,771.00","3,108,164.6666666667","2,418,468.50","Doji","None","None","-10.00%","-3.57%","0.00%","-823,100.00","-994,680.0001","-1,042,700.0001","-1,005,850.0001","-47,917,770.0001","0.00","0.00%","0.00","0","-4.50","0"
"MEG","4.82","0.08","1.69%","4.74","4.66","4.82","4.74","14,935,000.00","71,474,000.00","19,912,880.00","5.85","4.21","4.50","4.23","4.90","5.10","4.4715","4.5626","4.7644","4.9914","4.5501541939","4.5858298905","4.7136620092","4.7630948323","UPTREND","SIDEWAYS","DOWNTREND","62.3551582352","NEUTRAL","0.0040675515","3.41%","NEUTRAL","129.6317026755","87.9781420765","0.00","19,139,600","15,811,667","15,729,800","88,413,251.00","72,101,163.3333333333","71,059,796.50","None","None","None","-6.59%","7.11%","6.40%","31,117,980.00","32,283,370.00","-119,209,049.9997","239,586,970.0003","1,756,809,412.4988","0.41","13.89%","11.756097561","0","1.0831460674","0"
"MER","330.00","2.00","0.61%","329.00","327.80","330.00","328.00","310,530.00","102,297,654.00","45,526,794.00","338.60","254.00","320.40","293.60","330.10","339.80","322.69","324.4880","326.6640","308.8930","324.5606514814","324.2694522417","321.5446808404","312.888612693","UPTREND","SIDEWAYS","SIDEWAYS","55.7031310485","NEUTRAL","0.346659766","1.86%","LOW","83.7378640777","89.3939393939","-1.5151515152","250,080","256,665","306,400","81,599,333.40","83,779,594.5333333333","98,379,208.60","Spinning Top","None","None","0.43%","2.48%","2.48%","136,630,174.00","213,788,290.00","327,631,881.9996","424,346,755.9997","5,451,393,264.40","4.71","10.30%","70.0636942675","0","5.3329023917","0"
"MFC","875.00","5.00","0.57%","875.50","875.00","875.50","870.00","60.00","52,525.00","0.00","1,050.00","775.00","860.00","820.00","880.00","907.50","866.00","902.01","928.3950","894.7275","873.3223632336","892.6839588378","903.7311781585","881.1637091404","UPTREND","DOWNTREND","SIDEWAYS","49.4347284709","NEUTRAL","-8.5898385282","1.98%","LOW","44.2208808406","72.7272727273","-27.2727272727","162","155","151","140,270.50","134,215.3333333333","130,241.50","Black Marubozu","Bearish Harami","None","-7.41%","-0.57%","0.57%","0.00","34,000.00","448,750.00","105,275.00","2,204,010.00","1.00","-35.90%","875.00","0","44.3711967546","0"
"MFIN","2.95","0.00","0.00%","2.95","2.95","2.95","2.95","3,000.00","8,850.00","0.00","4.50","2.70","2.93","2.82","3.04","3.14","2.9530","2.9088","2.9428","3.0782","2.95578598","2.935622799","2.960541722","3.1000932622","UPTREND","SIDEWAYS","SIDEWAYS","50.2121602246","NEUTRAL","0.0232749388","2.50%","LOW","-10.1414464905","41.4947974731","-73.9130434783","3,900","4,333","5,850","11,545.00","13,010.6666666667","17,438.50","White Marubozu","Bullish Harami","Three White Soldiers","3.51%","-2.96%","-2.96%","0.00","0.00","15,120.00","51,950.00","94,340.00","0.04","-83.33%","73.75","0","1.2995594714","0"
"MG","0.1860","-0.0040","-2.11%","0.19","0.1860","0.19","0.19","40,000.00","7,520.00","0.00","0.33","0.1860","0.1860","0.1860","0.1955","0.2195","0.1906","0.19306","0.19634","0.209335","0.1905292032","0.1925584302","0.1971668244","0.2088821302","SIDEWAYS","SIDEWAYS","SIDEWAYS","42.8469919624","NEUTRAL","-0.0007500314","2.06%","LOW","-121.1562115621","0.00","-100.00","381,000","491,333","675,500","71,903.00","92,945.3333333333","128,488.50","Black Marubozu","Bearish Engulfing","None","-8.82%","-4.12%","-2.11%","0.00","60,490.00","239,080.00","1,246,310.00","-58,357,089.9999","0.00","0.00%","0.00","0","1.24","0"
"MHC","0.60","-0.02","-3.23%","0.63","0.57","0.63","0.62","2,222,000.00","1,316,590.00","0.00","0.84","0.26","0.58","0.55","0.62","0.67","0.5945","0.6201","0.4748","0.453075","0.5985895717","0.5753975075","0.5251773043","0.4929644721","SIDEWAYS","DOWNTREND","UPTREND","50.4625509461","NEUTRAL","-0.0019131376","6.59%","HIGH","24.1935483871","36.1111111111","-66.6666666667","1,608,100","2,624,467","2,372,550","957,966.00","1,613,402.00","1,441,208.00","None","Bearish Engulfing","None","96.72%","1.69%","3.45%","102,370.00","283,029.9997","8,297,290.00","39,916,740.0001","68,161,039.9998","0.02","-66.67%","30.00","0","0.618556701","0"
"MINI","9,710.33","-247.68","-2.49%","9,947.59","9,689.39","9,949.24","9,958.01","966,743,449.00","134,153,438.37","-24,447,540.9999","14,541.50","9,689.39","9,699.86","9,683.38","10,191.22","10,587.17","10,181.1290","10,675.6642","11,252.7869","12,067.04715","10,208.5056858201","10,605.9841680339","11,058.4287602914","11,544.2431180962","DOWNTREND","DOWNTREND","DOWNTREND","31.5989497561","NEUTRAL","-214.6499356317","2.01%","LOW","-197.3276686853","3.2473771442","-97.1841592147","517,684,429","445,473,070","456,682,221","148,158,247.4610","126,356,682.8340","122,360,248.4015","Black Long Day","None","None","-15.58%","-8.06%","-3.29%","-74,993,753.9994","-389,321,411.9993","-582,718,062.9994","-1,302,768,075.9996","-2,353,674,363.9888","0.00","0.00%","0.00","0","0.00","0"
"MJC","4.11","-0.07","-1.67%","4.18","4.10","4.18","4.18","454,000.00","1,875,750.00","0.00","6.82","2.00","4.10","3.88","4.33","4.76","4.2615","4.8296","4.8240","3.94365","4.3432979029","4.6080817933","4.5629922442","4.1003290896","SIDEWAYS","DOWNTREND","SIDEWAYS","34.2108366208","NEUTRAL","-0.1893207264","3.72%","NEUTRAL","-185.8867840922","25.1111111111","-96.6666666667","74,100","91,533","101,650","308,904.00","383,486.00","430,412.50","Black Long Day","Bearish Engulfing","None","-17.80%","-6.59%","-2.38%","0.00","-114,010.00","-502,015.9999","-27,020,186.9996","-57,196,533.9998","-0.05","-66.67%","-82.20","0","1.0431472081","0"
"MJIC","3.36","0.00","0.00%","3.36","3.36","3.36","3.36","5,000.00","16,800.00","0.00","4.22","2.99","3.31","3.20","3.67","3.90","3.4175","3.4526","3.4113","3.35935","3.4290709261","3.4175372626","3.4071100323","3.4964622287","UPTREND","SIDEWAYS","SIDEWAYS","47.337324815","NEUTRAL","0.0130642048","3.36%","NEUTRAL","-44.0348182284","25.8659469186","-86.8421052632","7,700","7,867","10,050","27,105.00","27,381.3333333333","34,756.50","White Marubozu","Tweezer Bottoms","None","-1.18%","1.51%","0.00%","0.00","3,540.00","38,990.00","76,390.00","131,900.00","-0.06","0.00%","-56.00","0","6.72","0"
"MPI","4.84","0.09","1.89%","4.80","4.76","4.89","4.75","18,770,000.00","90,864,090.00","-13,194,650.00","7.08","4.20","4.72","4.41","5.01","5.48","5.0330","5.1128","5.7174","6.2144","5.0062424152","5.1927929867","5.5500282663","5.9399661725","UPTREND","SIDEWAYS","DOWNTREND","42.1498533973","NEUTRAL","-0.0201989196","3.91%","NEUTRAL","-60.7407407407","9.5238095238","-83.3333333333","31,252,020","29,793,780","32,374,330","159,399,448.30","152,787,831.7333333333","163,152,380.80","None","None","None","-29.34%","-5.10%","-1.22%","-153,334,599.9997","-182,338,284.9997","-746,543,870.9997","-1,838,991,774.9995","-5,614,438,082.9991","0.44","15.79%","11.00","0","0.9379844961","0"
"MRC","0.67","-0.03","-4.29%","0.70","0.66","0.71","0.70","257,327,000.00","173,467,490.00","1,732,280.00","0.94","0.26","0.66","0.52","0.74","0.77","0.6365","0.6370","0.52595","0.430525","0.6541129871","0.614266521","0.5523198605","0.4683888785","UPTREND","SIDEWAYS","UPTREND","54.0418414994","NEUTRAL","0.0207242382","6.51%","HIGH","60.1835715116","72.5490196078","-47.0588235294","169,228,800","135,798,733","122,495,250","117,621,351.00","92,746,924.00","81,442,854.50","None","None","None","100.00%","13.56%","-2.90%","6,946,100.00","10,277,930.00","-1,562,090.0006","9,804,099.9989","-59,425,861.0004","0.00","0.00%","0.00","0","11.1666666667","0"
"MRP","6.13","-0.12","-1.92%","6.34","6.10","6.35","6.25","1,766,900.00","10,883,831.00","-731,448.00","10.26","5.45","5.48","5.25","6.54","6.87","6.3420","7.1208","7.6713","7.74395","6.3766127861","6.915347974","7.2999048534","7.3958228221","DOWNTREND","DOWNTREND","DOWNTREND","41.695978149","NEUTRAL","-0.3462582498","5.92%","HIGH","-44.026712837","53.9260020555","-51.0791366906","8,252,780","6,510,180","5,345,540","50,062,501.90","39,902,023.9333333333","33,056,383.55","Black Long Day","None","None","-17.50%","-10.38%","11.05%","-17,511.00","-108,149,332.00","-86,624,830.00","85,772,431.0002","923,032,944.9985","0.13","360.00%","47.1538461538","0","5.8942307692","0"
"MRSGI","2.99","-0.01","-0.33%","3.00","2.99","3.02","3.00","652,000.00","1,952,590.00","-981,390.00","5.30","2.93","2.94","2.94","3.12","3.32","3.1525","3.2562","3.4103","3.74035","3.1402059127","3.2510680947","3.4062344487","3.6151337334","DOWNTREND","DOWNTREND","DOWNTREND","34.0777967728","NEUTRAL","-0.0547441993","3.10%","NEUTRAL","-139.3182299386","15.0793650794","-85.7142857143","991,000","943,733","907,050","3,028,305.00","2,940,050.00","2,835,607.50","Shooting Star","Bearish Engulfing","None","-23.33%","-4.78%","-1.64%","-7,913,660.00","-2,491,830.00","477,270.00","27,116,580.0003","-800,396,684.9994","0.28","16.67%","10.6785714286","0","1.3114035088","0"
"MVC","3.42","0.00","0.00%","3.18","3.18","3.42","3.42","4,000.00","12,960.00","0.00","4.00","2.93","3.28","3.04","3.47","3.66","3.2435","3.2168","3.2254","3.29985","3.2847435687","3.240512149","3.2456597659","3.3216728795","UPTREND","SIDEWAYS","SIDEWAYS","59.3017517926","NEUTRAL","0.0250278238","3.70%","NEUTRAL","66.8380462725","77.7777777778","-20.8333333333","17,800","13,667","14,150","59,028.00","45,068.00","46,445.00","White Marubozu","None","None","6.88%","12.50%","0.88%","95,550.00","95,220.00","-12,830.00","181,250.00","524,339.9999","0.28","64.71%","12.2142857143","0","1.3153846154","0"
"MWC","26.90","-0.20","-0.74%","27.15","26.80","27.15","27.10","413,200.00","11,152,250.00","4,432,580.00","33.50","25.00","26.85","25.22","27.30","28.35","26.6450","26.7010","27.2805","28.88875","26.7851587547","26.8298036101","27.3736382654","28.2907822273","UPTREND","SIDEWAYS","SIDEWAYS","51.9978161149","NEUTRAL","0.0947567212","2.29%","LOW","43.1456548348","78.6324786325","-28.2051282051","1,454,510","1,100,733","1,017,960","39,368,796.00","29,663,104.3333333333","27,220,108.50","Black Long Day","None","None","-4.10%","-3.24%","-0.37%","35,733,760.00","79,618,480.00","123,045,975.00","-116,209,060.00","-398,905,319.9987","0.67","17.54%","40.1492537313","0","1.1485909479","0"
"MWIDE","22.20","0.90","4.23%","21.35","21.05","22.20","21.30","3,654,600.00","79,667,920.00","2,271,165.00","25.00","14.90","20.72","19.41","22.28","24.50","22.4750","21.7604","20.7607","19.08185","22.0958873381","21.7669346205","20.8942002274","19.6067882627","DOWNTREND","UPTREND","UPTREND","50.8983327043","NEUTRAL","0.0141182923","4.33%","NEUTRAL","-68.3700851709","28.5081830968","-51.5151515152","2,729,610","2,637,487","2,963,055","59,460,723.25","58,188,115.1666666667","66,803,160.6250","White Long Day","None","None","23.33%","-7.31%","6.47%","-89,966,995.00","-296,512,064.9996","-20,576,864.9996","453,111,437.0011","286,633,269.0013","0.19","11.76%","116.8421052632","0","4.1187384045","0"
