"Stock","Last","Change","%Change","Open","Low","High","Close","Volume","Value","Net-Foreign","52 Week High","52 Week Low","Support 1","Support 2","Resistance 1","Resistance 2","MA 20","MA 50","MA 100","MA 200","EMA 20","EMA 50","EMA 100","EMA 200","Trend-Short","Trend-Medium","Trend-Long","RSI(14)_VALUE","RSI(14)","MACD(12,26,9)","ATR(14)","Volatility","CCI(20)","STS(14,3,3)","%R(14)","VolumeSMA(10)","VolumeSMA(15)","VolumeSMA(20)","ValueSMA(10)","ValueSMA(15)","ValueSMA(20)","CandleStick(1)","CandleStick(2)","CandleStick(3)","YTD%","MTD%","WTD%","NFB(5)","NFB(15)","NFB(30)","NFB(60)","NFB(360)","EPS","EPS%","P/E","DPS%","P/BV","ROE"
"BKR","1.52","0.01","0.66%","1.51","1.46","1.54","1.51","121,000.00","180,450.00","0.00","3.24","1.24","1.42","1.36","1.53","1.75","1.5010","1.5706","1.7143","1.8437","1.5015936832","1.5716516702","1.6714442147","1.7123421555","DOWNTREND","DOWNTREND","DOWNTREND","50.6410250136","NEUTRAL","-0.0287187145","5.59%","HIGH","9.91831972","31.4354765162","-52.00","124,000","214,800","517,950","180,157.00","329,288.6666666667","848,737.50","None","None","None","-22.84%","4.83%","0.66%","176,450.00","176,510.00","190,460.00","937,750.00","-13,709,610.0003","-0.21","0.00%","-7.2380952381","0","2.2686567164","0"
"BLFI","2.99","0.00","0.00%","2.81","2.81","2.99","2.99","20,000.00","57,100.00","0.00","4.50","2.60","2.86","2.60","3.00","3.20","3.0110","3.0856","3.4278","3.68545","3.0117660696","3.138571304","3.3384391925","3.5364065096","DOWNTREND","SIDEWAYS","DOWNTREND","47.2500332419","NEUTRAL","-0.0464375747","3.48%","NEUTRAL","-92.5726587729","31.9638694639","-45.4545454545","60,300","55,533","53,150","175,556.00","164,090.00","158,025.50","White Marubozu","None","None","-21.73%","-4.47%","-0.33%","0.00","46,500.00","74,280.00","385,610.00","517,709.9998","2.39","-9.47%","1.2510460251","0","1.2355371901","0"
"BLOOM","11.30","-0.50","-4.24%","11.80","11.18","11.80","11.80","15,395,300.00","176,129,486.00","-43,315,352.00","14.86","8.71","11.24","10.71","12.14","12.98","12.1390","12.9280","12.8180","11.5694","12.1758783459","12.5760862895","12.4505475758","11.6234686798","SIDEWAYS","DOWNTREND","SIDEWAYS","34.9615736448","NEUTRAL","-0.2459005404","4.26%","NEUTRAL","-157.4155653451","15.6481481482","-93.3333333333","11,002,170","10,786,407","10,600,310","132,394,223.20","129,654,415.60","127,798,084.40","Black Long Day","None","None","3.67%","-8.13%","-4.24%","-203,661,640.00","-134,723,453.9999","56,852,064.00","724,379,606.00","3,882,429,150.5985","0.69","35.29%","16.3768115942","0","3.680781759","0"
"BMM","114.20","-0.40","-0.35%","114.20","114.20","114.80","114.60","430.00","49,224.00","0.00","265.00","96.10","114.15","110.10","128.50","149.00","126.4850","142.5320","131.3320","131.5285","129.6839296679","135.2934988261","133.532127427","125.821946121","UPTREND","DOWNTREND","UPTREND","39.658965109","NEUTRAL","-6.0089787956","9.92%","HIGH","-78.7647213946","20.1371036847","-89.4601542416","342","338","276","42,847.50","41,256.00","33,982.05","Gravestone Doji","None","None","-4.91%","3.72%","-0.35%","0.00","-16,950.00","775,800.00","35,494.00","49,049.00","-1.94","75.90%","-58.8659793814","0","3.3401579409","0"
"BPI","99.40","2.40","2.47%","97.05","96.50","99.50","97.00","512,420.00","50,776,434.00","4,230,884.00","129.00","93.00","93.50","89.82","99.45","105.20","98.6925","105.1930","111.6245","106.88925","99.426876091","104.003118669","106.8140286262","106.6269518087","DOWNTREND","DOWNTREND","DOWNTREND","47.3789712692","NEUTRAL","-2.6499857328","2.91%","LOW","-7.9365079365","62.1212121212","-27.2727272727","1,456,530","1,642,569","1,589,339","142,551,522.25","160,085,531.30","156,686,662.7250","White Long Day","None","None","-8.05%","-5.33%","2.47%","-101,622,306.50","-421,562,611.50","-921,534,043.50","-2,755,479,534.50","-5,372,263,809.9995","5.68","-4.05%","17.50","0","2.0682480233","0"
"BRN","1.00","-0.02","-1.96%","1.02","1.00","1.03","1.02","3,396,000.00","3,426,950.00","7,000.00","1.71","0.91","0.99","0.96","1.05","1.26","1.0620","1.0350","1.0230","1.0793","1.037917578","1.0372086465","1.0399649536","1.0598464039","DOWNTREND","SIDEWAYS","SIDEWAYS","43.6056821934","NEUTRAL","-0.0015185439","4.69%","NEUTRAL","-85.5503390715","10.3703703704","-100.00","9,246,600","11,102,600","22,352,950","9,606,992.00","11,621,132.6666666667","25,161,579.50","Black Long Day","None","None","0.00%","-19.35%","-1.96%","-274,840.00","110,140.00","-1,346,640.00","-5,055,179.9998","-19,099,889.9993","0.15","600.00%","6.6666666667","0","0.7575757576","0"
"BSC","0.2250","-0.0030","-1.32%","0.23","0.2250","0.23","0.2280","860,000.00","195,090.00","0.00","0.3150","0.2080","0.2240","0.2165","0.2335","0.2515","0.2278","0.2284","0.22336","0.22738","0.2277921448","0.2271182613","0.2264230226","0.2291708842","SIDEWAYS","SIDEWAYS","SIDEWAYS","46.7385232542","NEUTRAL","-0.0001467014","3.65%","NEUTRAL","-72.6495726496","38.4615384615","-84.6153846154","2,858,000","2,414,000","2,397,000","648,576.00","548,275.3333333333","544,824.00","Black Marubozu","None","None","0.45%","-0.88%","-1.32%","0.00","224,500.00","225,400.00","609,070.00","-3,734,860.00","-0.02","0.00%","-11.25","0","0.8653846154","0"
"CA","63.20","-1.80","-2.77%","63.40","63.20","63.50","65.00","2,090.00","132,337.00","0.00","105.00","53.00","53.00","49.20","67.50","74.50","68.4125","72.6490","65.8715","69.52225","68.1544017602","69.2965860766","68.9689179487","72.7040337598","DOWNTREND","DOWNTREND","UPTREND","39.9694186354","NEUTRAL","-1.6559085345","5.58%","HIGH","-163.4972505479","7.5633528265","-100.00","1,644","2,061","2,016","109,218.10","137,806.7666666667","136,140.7250","Black Long Day","None","None","5.33%","-8.47%","-2.77%","0.00","0.00","0.00","0.00","0.00","0.24","-7.69%","263.3333333333","0","6.1003861004","0"
"CAB","80.05","-12.95","-13.92%","80.05","80.05","80.05","93.00","10.00","800.50","0.00","168.00","76.50","78.90","76.50","93.00","105.20","89.5125","90.6890","93.0540","0.00","88.8386778711","90.7605793961","95.1409575482","0.00","DOWNTREND","SIDEWAYS","SIDEWAYS","45.6348620093","NEUTRAL","-0.753723236","12.08%","HIGH","-90.2865935757","24.258218205","-99.7767857143","147","118","236","12,739.55","10,282.10","21,197.40","White Marubozu","None","None","-3.55%","-14.84%","-13.92%","0.00","0.00","86,990.00","-358,060.00","0.00","0.00","0.00%","0.00","0","0.00","0"
"CAT","24.00","0.10","0.42%","23.55","23.55","24.00","23.90","4,500.00","107,145.00","0.00","51.20","14.00","23.65","22.10","24.40","25.15","24.3625","26.0460","23.6112","21.61365","24.5502916923","24.9188626928","23.9254971367","22.0369793651","DOWNTREND","DOWNTREND","UPTREND","43.3594908609","NEUTRAL","-0.5405118495","4.62%","NEUTRAL","-124.4872480828","18.75","-72.2222222222","14,360","13,820","14,755","348,119.00","337,633.6666666667","360,221.25","White Marubozu","None","None","17.94%","-1.23%","0.42%","0.00","124,250.00","-124,255.00","-8,504,130.00","-5,762,732.0007","0.89","27.14%","26.9662921348","0","2.1164021164","0"
"CDC","0.96","-0.03","-3.03%","0.97","0.96","0.97","0.99","98,000.00","94,250.00","0.00","1.65","0.96","0.9524","0.9238","0.99","1.05","0.9865","0.9944","1.0496","1.20655","0.9846406426","1.0045150139","1.0561771402","1.1331732251","DOWNTREND","SIDEWAYS","DOWNTREND","41.8517336963","NEUTRAL","-0.0049540245","2.65%","LOW","-99.4916485113","15.1515151515","-100.00","1,133,300","2,424,267","1,879,900","1,112,212.00","2,435,909.3333333333","1,886,617.00","Black Marubozu","None","None","-17.95%","-1.03%","-3.03%","3,930.00","20,520,330.00","20,427,370.00","18,422,330.00","21,704,122.00","0.15","36.36%","6.40","0","0.6486486486","0"
"CEB","88.95","1.75","2.01%","88.65","87.65","89.00","87.20","47,940.00","4,242,845.00","-820,494.00","113.40","86.30","86.92","86.58","89.38","94.30","88.94","91.5850","95.8290","100.31125","89.1845967558","91.4730213952","94.5459507087","97.3191004732","SIDEWAYS","SIDEWAYS","DOWNTREND","47.3863522928","NEUTRAL","-0.8334931359","2.14%","LOW","-29.2303360721","32.4955015745","-58.6538461538","94,602","109,747","102,414","8,498,949.65","9,831,271.20","9,143,186.9250","Hammer","None","None","-11.05%","0.51%","2.01%","-12,565,718.00","-16,278,335.00","4,541,666.50","115,922,775.50","1,171,730,987.5003","13.30","15.15%","6.6879699248","0","1.307511392","0"
"CEI","0.2290","0.0020","0.88%","0.2250","0.2250","0.23","0.2270","3,250,000.00","737,670.00","0.00","0.3850","0.1560","0.2245","0.2175","0.2425","0.2545","0.23885","0.2561","0.2519","0.234125","0.2400031355","0.2489421551","0.2467427215","0.2324605186","DOWNTREND","DOWNTREND","SIDEWAYS","37.2313900505","NEUTRAL","-0.0065553843","4.12%","NEUTRAL","-156.5934065934","12.4310776942","-81.5789473684","8,571,000","9,711,333","9,101,000","2,008,066.00","2,323,760.6666666667","2,183,061.00","White Long Day","None","None","0.00%","-4.98%","0.88%","-913,330.00","-1,175,580.00","-4,627,700.00","-15,524,240.0003","19,386,530.0001","0.00","0.00%","0.00","0","1.6357142857","0"
"CEU","8.80","0.00","0.00%","8.80","8.80","8.80","8.80","20,400.00","179,520.00","0.00","10.08","8.05","8.61","8.20","8.90","9.38","8.7635","8.7836","8.8538","9.27665","8.7692554684","8.8005234394","8.9142607013","9.147475191","SIDEWAYS","SIDEWAYS","SIDEWAYS","51.6367916627","NEUTRAL","-0.0110484107","1.22%","LOW","37.2428585356","66.6666666667","-33.3333333333","11,840","10,047","41,165","103,799.50","87,975.9333333333","361,839.75","White Marubozu","Tweezer Bottoms","None","1.85%","1.03%","-1.12%","0.00","125,995.00","178,495.00","221,519.9999","1,225,881.9998","0.21","-36.36%","41.9047619048","0","1.0837438424","0"
"CHI","5.93","-0.17","-2.79%","5.93","5.93","5.93","6.10","100.00","593.00","0.00","8.90","5.25","5.92","5.65","6.10","6.38","6.0315","6.0898","5.9812","5.6752","6.0213223245","6.0338456311","5.9422816227","5.7512177971","DOWNTREND","SIDEWAYS","SIDEWAYS","42.4656803332","NEUTRAL","-0.0277711294","1.51%","LOW","-131.9353429445","31.7028985507","-95.652173913","21,240","21,747","23,220","127,061.60","130,381.60","139,747.10","White Marubozu","None","Three White Soldiers","3.13%","-3.73%","-2.79%","-433,048.00","-623,349.00","-681,288.00","1,406,407.00","4,752,037.0001","0.26","36.84%","22.8076923077","0","1.5983827493","0"
"CHIB","33.75","-0.20","-0.59%","34.10","33.75","34.10","33.95","150,700.00","5,099,775.00","192,890.00","37.50","32.4074","33.72","32.6620","34.58","35.68","34.5975","34.8240","35.2260","34.250896","34.4513760863","34.7468803689","34.9080161156","35.1524196847","DOWNTREND","SIDEWAYS","SIDEWAYS","30.6010118053","NEUTRAL","-0.1474580738","1.13%","LOW","-157.6150141173","7.1338383838","-96.8750","111,150","136,987","127,935","3,820,220.50","4,752,561.6666666667","4,439,295.75","Black Marubozu","None","None","1.35%","-2.88%","-0.59%","26,249.9999","-2,598,969.9998","6,388,244.9999","65,855,914.0002","865,600,738.0665","2.86","-4.98%","11.8006993007","0","1.0918796506","0"
"CHP","3.01","-0.02","-0.66%","3.05","3.00","3.05","3.03","1,383,000.00","4,175,020.00","-277,660.00","7.74","2.90","2.96","2.96","3.06","3.62","3.2245","3.4484","3.9260","4.5558","3.1777661777","3.4334923648","3.8441708444","4.8035212203","DOWNTREND","DOWNTREND","DOWNTREND","32.8046723297","NEUTRAL","-0.126492148","3.98%","NEUTRAL","-83.9317057603","20.5555555556","-81.6666666667","6,658,200","7,335,267","8,189,000","20,628,581.00","23,326,143.3333333333","26,849,256.50","Black Long Day","None","None","-38.32%","-15.92%","-0.66%","-19,686,090.00","-139,919,450.00","-225,592,220.00","-282,643,950.00","-1,786,693,035.0005","0.08","-78.95%","37.6250","0","0.5262237762","0"
"CIC","55.00","-1.00","-1.79%","56.90","55.00","56.90","56.00","171,330.00","9,423,947.00","-5,979,574.00","80.00","55.00","52.25","48.77","57.50","62.42","58.6350","60.6050","61.84","64.155417","58.0884701318","59.9528771347","61.31827527","61.3330335647","DOWNTREND","DOWNTREND","SIDEWAYS","34.4935697358","NEUTRAL","-1.1874597711","2.82%","LOW","-98.7444859179","12.9339477727","-100.00","33,560","152,257","174,557","1,878,321.60","8,710,817.3333333333","10,034,912.10","Black Marubozu","None","None","-12.97%","-8.33%","-1.79%","-6,218,848.50","-42,421,204.00","-54,020,657.50","-53,198,659.50","496,717,955.6003","0.41","-32.79%","134.1463414634","0","4.8245614035","0"
"CIP","235.20","-12.80","-5.16%","235.20","235.20","235.20","248.00","230.00","54,096.00","0.00","460.00","151.10","220.00","203.50","252.00","294.50","260.27","286.1880","230.0810","197.9315","258.7017664902","260.2911137698","240.2383981544","211.8585945908","DOWNTREND","DOWNTREND","UPTREND","42.8518194268","NEUTRAL","-8.0252326028","8.64%","HIGH","-128.0362733456","6.3988095238","-100.00","255","340","295","63,571.00","85,274.1333333333","74,958.10","White Marubozu","None","Three White Soldiers","25.11%","-14.78%","-5.16%","0.00","2,530.00","7,930.00","42,142.00","15,406.00","10.43","-57.01%","22.5503355705","0","2.9481072951","0"
"CLC","7.60","0.10","1.33%","7.55","7.55","7.98","7.50","3,478,000.00","26,977,965.00","-1,959,527.00","11.22","6.45","7.20","6.80","7.79","8.10","7.2480","7.3612","7.8871","0.00","7.3330108581","7.4438350222","7.8770931581","0.00","UPTREND","SIDEWAYS","DOWNTREND","56.7775552792","NEUTRAL","0.017244087","4.07%","NEUTRAL","109.4433282118","44.1756405988","-47.9674796748","3,985,010","2,825,033","2,189,895","30,813,643.80","21,732,388.40","16,788,689.15","Inverted Hammer","None","None","-13.44%","9.35%","1.33%","-6,836,030.00","-50,537,255.00","-50,159,642.00","-64,993,551.9999","0.00","0.15","-46.43%","50.6666666667","0","1.043956044","0"
"CLI","4.87","-0.01","-0.20%","4.85","4.80","4.89","4.88","263,000.00","1,281,190.00","-128,060.00","5.98","4.21","4.80","4.50","4.89","5.08","4.7625","4.7006","4.7139","4.8153","4.795047342","4.7311117244","4.7452361326","4.8674753888","UPTREND","SIDEWAYS","SIDEWAYS","59.3067503707","NEUTRAL","0.0606819838","2.47%","LOW","53.0518659077","65.0757575757","-34.5454545455","1,408,900","1,408,333","1,230,050","6,936,985.00","6,859,824.00","5,934,510.50","None","None","None","-0.20%","7.27%","-0.20%","-353,140.0003","-8,518,930.0003","-7,675,830.0006","4,494,259.9994","0.00","0.80","-6.98%","6.0875","0","1.6072607261","0"
"CNPF","16.96","0.10","0.59%","16.96","16.86","16.98","16.86","114,000.00","1,932,432.00","1,181,708.00","19.20","14.00","16.04","15.26","16.97","17.59","16.7210","16.8188","16.3816","16.3828","16.7097330113","16.639673885","16.5222218308","16.4829791586","SIDEWAYS","SIDEWAYS","SIDEWAYS","55.660086853","NEUTRAL","0.0219167617","2.60%","LOW","76.9708255742","79.8941798942","-17.4603174603","710,850","562,967","545,565","12,024,721.80","9,523,028.2666666667","9,176,293.60","Doji","Bullish Harami","None","4.82%","2.54%","0.59%","2,851,522.00","9,508,156.00","-106,722,938.00","183,260,864.0002","1,737,376,982.9986","0.72","-5.26%","23.5555555556","0","3.9533799534","0"
"COAL","0.3050","0.00","0.00%","0.2950","0.2950","0.3050","0.3050","210,000.00","62,300.00","0.00","0.41","0.2950","0.2950","0.2950","0.31","0.32","0.30425","0.3089","0.3136","0.342775","0.3036926617","0.3080688253","0.3175574841","0.340095371","DOWNTREND","SIDEWAYS","SIDEWAYS","50.1814158773","NEUTRAL","-0.0024616257","2.57%","LOW","-32.7868852459","0.00","-33.3333333333","614,000","515,333","543,000","184,625.00","154,970.00","165,240.00","White Marubozu","None","Three White Soldiers","-1.61%","-4.69%","0.00%","0.00","-342,000.00","-515,450.00","-581,850.00","-1,362,965.00","0.00","0.00%","0.00","0","0.3144329897","0"
"COL","16.70","0.00","0.00%","16.70","16.70","16.70","16.70","500.00","8,350.00","0.00","16.82","15.00","16.55","15.65","16.80","17.69","16.5520","16.2316","15.8806","15.8647","16.5558841445","16.2966548922","16.0688344718","15.9582579369","UPTREND","SIDEWAYS","SIDEWAYS","56.2014231363","NEUTRAL","0.123097819","1.11%","LOW","84.7222222222","82.0512820513","-23.0769230769","36,720","40,600","40,160","611,981.40","673,340.2666666667","665,824.10","White Marubozu","Bullish Harami","None","7.74%","3.09%","0.00%","255,316.00","4,345,406.00","12,068,388.00","8,100,568.00","-145,490,289.9994","1.02","36.00%","16.3725490196","0","4.9262536873","0"
"COSCO","6.31","-0.03","-0.47%","6.36","6.28","6.36","6.34","206,500.00","1,303,955.00","142,435.00","8.62","6.19","6.20","6.20","6.37","6.70","6.4715","6.8468","7.1532","7.56105","6.4740361789","6.7594408818","7.0644189718","7.4199470841","DOWNTREND","DOWNTREND","DOWNTREND","37.0376735518","NEUTRAL","-0.1587298836","1.99%","LOW","-93.8009408039","18.3006535948","-76.4705882353","4,399,040","3,309,727","2,788,045","28,148,475.60","21,253,071.1333333333","17,957,217.40","None","Tweezer Tops","None","-18.05%","-5.68%","-0.47%","-2,083,081.00","-32,824,108.00","-41,127,215.00","-3,412,082.00","301,226,510.0004","0.71","4.41%","8.8873239437","0","0.5584070796","0"
"CPG","0.4350","-0.0050","-1.14%","0.4350","0.4350","0.44","0.44","2,760,000.00","1,202,300.00","-156,600.00","0.69","0.42","0.4325","0.4225","0.46","0.48","0.4550","0.4514","0.4554","0.481375","0.4522927059","0.4534488239","0.460024655","0.478095514","SIDEWAYS","SIDEWAYS","SIDEWAYS","39.9136900715","NEUTRAL","0.0002033893","3.35%","NEUTRAL","-182.8618286183","7.037037037","-100.00","10,318,000","9,881,333","9,147,500","4,702,355.00","4,523,843.3333333333","4,185,092.50","Gravestone Doji","Tweezer Bottoms","None","-11.22%","-4.40%","-1.14%","-7,895,100.00","-31,408,700.00","-71,693,200.00","-127,123,750.00","-786,667,428.9990","0.05","-16.67%","8.70","0","0.3063380282","0"
"CPM","1.68","0.02","1.20%","1.70","1.66","1.70","1.66","82,000.00","137,400.00","0.00","1.86","0.82","1.64","1.59","1.70","1.85","1.65","1.6444","1.6423","1.56265","1.6543314755","1.6480177586","1.6226590257","1.4979734244","UPTREND","SIDEWAYS","SIDEWAYS","55.6652663704","NEUTRAL","0.0055034064","2.39%","LOW","134.0501792115","57.5757575758","-27.2727272727","12,785,800","20,784,667","15,734,850","21,332,902.00","34,217,692.00","25,901,646.00","None","None","None","3.07%","3.07%","1.20%","7,581,340.00","3,897,320.00","3,635,450.0001","2,565,200.0001","-3,207,750.0005","0.02","0.00%","84.00","0","1.68","0"
"CPV","6.00","0.00","0.00%","6.00","6.00","6.00","6.00","100.00","600.00","0.00","9.15","5.30","5.71","5.35","6.41","6.80","6.2370","6.1974","5.9615","5.85095","6.2242284326","6.1691378596","6.0446599979","5.6055207365","SIDEWAYS","SIDEWAYS","SIDEWAYS","43.3962580632","NEUTRAL","0.0208056079","3.46%","NEUTRAL","-130.174563591","0.00","-100.00","7,120","6,567","6,055","43,957.70","40,786.1333333333","37,570.55","White Marubozu","Tweezer Bottoms","None","-3.23%","-4.00%","-3.54%","0.00","0.00","0.00","0.00","0.00","0.27","22.73%","22.2222222222","0","2.5641025641","0"
"CPVB","6.01","-0.11","-1.80%","6.01","6.01","6.01","6.12","100.00","601.00","0.00","9.00","5.30","6.00","5.76","6.28","7.35","6.2825","6.1622","6.0977","5.6698","6.2405325489","6.186188164","5.9880367201","5.2583237241","DOWNTREND","SIDEWAYS","SIDEWAYS","46.0453871978","NEUTRAL","0.0259272939","6.55%","HIGH","-77.9940430837","7.8431372549","-100.00","760","3,753","3,585","4,695.00","25,209.9333333333","23,950.35","White Marubozu","None","Three White Soldiers","-3.06%","-3.99%","-1.80%","0.00","5,383.00","38,878.00","38,878.00","0.00","0.00","0.00%","0.00","0","0.00","0"
"CROWN","1.94","-0.02","-1.02%","1.95","1.93","1.95","1.96","241,000.00","467,300.00","-21,230.00","2.21","1.86","1.92","1.85","2.00","2.11","1.9630","1.9898","1.9544","1.9431","1.9677600046","1.9678058271","1.9612605313","1.9634871226","UPTREND","SIDEWAYS","SIDEWAYS","46.0151290926","NEUTRAL","0.0001109587","2.27%","LOW","-92.4369747899","58.3333333333","-75.00","111,100","100,200","128,550","218,753.00","196,647.3333333333","251,816.00","None","None","None","2.11%","-2.51%","-1.02%","-21,230.00","-34,810.00","-15,520.00","459,519.9998","8,888,580.9993","0.06","0.00%","32.3333333333","0","1.1547619048","0"
