"Stock","Last","Change","%Change","Open","Low","High","Close","Volume","Value","Net-Foreign","52 Week High","52 Week Low","Support 1","Support 2","Resistance 1","Resistance 2","MA 20","MA 50","MA 100","MA 200","EMA 20","EMA 50","EMA 100","EMA 200","Trend-Short","Trend-Medium","Trend-Long","RSI(14)_VALUE","RSI(14)","MACD(12,26,9)","ATR(14)","Volatility","CCI(20)","STS(14,3,3)","%R(14)","VolumeSMA(10)","VolumeSMA(15)","VolumeSMA(20)","ValueSMA(10)","ValueSMA(15)","ValueSMA(20)","CandleStick(1)","CandleStick(2)","CandleStick(3)","YTD%","MTD%","WTD%","NFB(5)","NFB(15)","NFB(30)","NFB(60)","NFB(360)","EPS","EPS%","P/E","DPS%","P/BV","ROE"
"LIHC","0.63","0.01","1.61%","0.59","0.59","0.63","0.62","548,000.00","327,480.00","0.00","1.19","0.59","0.60","0.60","0.64","0.66","0.6320","0.6504","0.6741","0.7511","0.6313166868","0.6489723975","0.6789913279","0.7440743101","DOWNTREND","SIDEWAYS","SIDEWAYS","45.0599678266","NEUTRAL","-0.0099435913","4.38%","NEUTRAL","-53.5519125683","60.00","-20.00","213,900","227,133","176,900","128,869.00","137,116.00","106,919.50","White Marubozu","None","None","-8.70%","-3.08%","1.61%","0.00","0.00","0.00","-3,350.00","-4,370,521.0001","0.00","0.00%","0.00","0","7.8750","0"
"LMG","5.09","-0.03","-0.59%","5.12","5.03","5.12","5.12","71,200.00","358,685.00","0.00","6.09","3.40","5.06","4.86","5.32","5.52","5.0810","5.0166","4.6336","4.44645","5.09360678","4.9605531757","4.763779302","4.5308034322","UPTREND","SIDEWAYS","UPTREND","51.2552246219","NEUTRAL","0.0507656719","3.13%","NEUTRAL","-3.2793209877","32.5757575758","-70.4545454545","113,760","110,613","87,220","585,651.60","566,670.40","445,992.50","Hanging Man","None","None","24.15%","4.30%","-1.17%","-162,530.00","67,403.00","390,682.00","525,059.0001","3,476,209.9996","0.00","100.00%","0.00","0","5.4731182796","0"
"LOTO","11.88","0.02","0.17%","11.86","11.86","11.88","11.86","4,400.00","52,222.00","0.00","15.40","10.00","11.28","10.85","11.90","13.66","11.5750","11.4044","11.0474","11.1371","11.5737427565","11.3836862983","11.224198992","11.1969941257","DOWNTREND","SIDEWAYS","SIDEWAYS","58.3712377018","NEUTRAL","0.0681944911","1.98%","LOW","99.7830802603","90.1515151515","-2.2727272727","8,550","19,973","18,885","98,872.80","234,631.7333333333","221,545.60","White Marubozu","Bullish Engulfing","None","7.03%","1.02%","2.06%","-5,644.00","-247,964.00","-255,744.00","76,343,516.00","76,792,684.00","0.38","11.76%","31.2631578947","0","2.4344262295","0"
"LPZ","4.30","0.04","0.94%","4.30","4.25","4.32","4.26","570,000.00","2,439,370.00","-1,756,040.00","7.70","4.23","4.24","4.24","4.32","4.82","4.4475","4.7664","5.1329","5.68915","4.4556408207","4.7180049393","5.05897976","5.6006242434","DOWNTREND","DOWNTREND","DOWNTREND","39.4304447198","NEUTRAL","-0.1308236531","3.62%","NEUTRAL","-94.2742011058","6.6666666667","-89.2307692308","4,600,400","3,827,133","3,007,550","21,110,010.00","17,590,042.00","13,799,009.50","Doji","None","None","-23.21%","-0.46%","0.00%","964,090.00","-3,581,580.00","-4,917,370.00","20,052,348.9996","7,476,006.9990","0.89","-39.46%","4.8314606742","0","0.3038869258","0"
"LR","4.35","-0.06","-1.36%","4.41","4.33","4.42","4.41","988,000.00","4,310,710.00","93,150.00","7.49","3.57","4.34","4.04","4.71","5.11","4.5845","5.3512","4.7303","4.4723","4.6482748274","4.8603688523","4.785132141","4.6587747238","DOWNTREND","DOWNTREND","UPTREND","36.4486172418","NEUTRAL","-0.1905559745","4.80%","NEUTRAL","-199.7593261131","12.8849902534","-95.5555555556","1,234,700","1,293,600","1,604,150","5,609,039.00","5,913,652.6666666667","7,328,496.00","Black Long Day","None","None","9.30%","-4.81%","-8.23%","-443,600.00","-153,580.00","26,049,383.9998","114,080,449.0001","-42,326,987.9993","0.05","-89.36%","87.00","0","0.5784574468","0"
"LRP","1.07","0.00","0.00%","1.07","1.07","1.07","1.07","8,000.00","8,560.00","0.00","1.14","1.01","1.05","0.98","1.08","1.12","1.0570","1.0570","1.0562","1.05815","1.0586087969","1.0564897847","1.0565268133","1.0577196673","SIDEWAYS","SIDEWAYS","SIDEWAYS","56.8127330103","NEUTRAL","0.0008979866","1.08%","LOW","140.7407407407","66.6666666667","-33.3333333333","341,500","244,200","197,800","362,926.00","259,324.00","209,904.00","White Marubozu","Bullish Harami","None","2.88%","0.94%","1.90%","0.00","-53,250.00","-50,070.00","-49,830.00","-1,879,420.00","0.00","0.00%","0.00","0","0.00","0"
"LRW","2.60","0.00","0.00%","2.55","2.55","2.65","2.60","209,000.00","538,660.00","0.00","5.15","2.14","2.58","2.42","2.76","2.91","2.7465","3.3472","2.9788","2.7436","2.7918374104","3.0013938074","2.978056639","2.8295362932","DOWNTREND","DOWNTREND","UPTREND","36.1912713126","NEUTRAL","-0.1703068349","6.57%","HIGH","-164.4768856448","0.00","-85.7142857143","277,700","285,400","308,500","742,369.00","770,953.3333333333","839,463.00","None","None","None","5.26%","-7.14%","-7.80%","-2,670.00","130.00","127,920.00","2,958,760.00","1,693,320.00","0.00","0.00%","0.00","0","0.00","0"
"LSC","1.05","0.02","1.94%","1.04","1.04","1.05","1.03","94,000.00","98,160.00","0.00","2.64","0.90","1.00","0.90","1.06","1.10","1.03","1.0356","1.0670","1.2213","1.0317947994","1.0423429916","1.0830262188","1.146065649","SIDEWAYS","SIDEWAYS","SIDEWAYS","56.0115540745","NEUTRAL","-0.0031538855","3.07%","NEUTRAL","264.8401826484","51.1111111111","-16.6666666667","150,400","196,933","175,800","153,656.00","201,788.6666666667","180,064.00","White Marubozu","None","None","-13.22%","1.94%","1.94%","-4,000.00","-4,000.00","69,130.00","-364,370.00","1,837,360.00","-0.32","50.77%","-3.28125","0","0.9722222222","0"
"LTG","21.35","0.00","0.00%","21.05","21.00","21.35","21.35","1,735,600.00","36,680,285.00","-7,166,935.00","25.30","14.42","21.18","19.04","21.68","23.20","21.1555","20.0034","20.9735","19.48395","21.0869701489","20.6476038857","20.3461002652","19.4486235296","UPTREND","UPTREND","DOWNTREND","56.8358991188","NEUTRAL","0.4733599716","2.64%","LOW","15.387330157","54.2764227642","-64.00","6,056,920","5,086,733","4,204,940","130,828,974.50","109,577,423.6666666667","89,954,728.40","White Long Day","None","None","13.93%","5.69%","-1.39%","-29,673,925.00","-154,320,830.00","-190,949,604.0007","-577,455,040.0006","-1,516,321,948.0007","1.13","29.89%","18.8938053097","0","1.5282748747","0"
"MA","0.0085","0.0001","1.19%","0.0084","0.0084","0.0085","0.0084","12,000,000.00","101,100.00","0.00","0.0120","0.0084","0.0084","0.0084","0.0086","0.0092","0.008765","0.009042","0.009354","0.010057","0.0087245349","0.0090024328","0.0093518098","0.0099120872","DOWNTREND","DOWNTREND","SIDEWAYS","37.1620267533","NEUTRAL","-0.0001703258","1.36%","LOW","-85.7142857143","0.00","-83.3333333333","10,000,000","15,200,000","12,850,000","86,160.00","133,393.3333333333","113,200.00","White Marubozu","Bullish Engulfing","None","-9.57%","-4.49%","0.00%","0.00","0.00","0.00","0.00","0.00","0.00","0.00%","0.00","0","0.85","0"
"MAB","0.0052","-0.0036","-40.91%","0.0052","0.0052","0.0052","0.0088","15,000,000.00","78,000.00","0.00","0.0130","0.0052","0.0052","0.0052","0.0095","0.0098","0.009155","0.00955","0.010455","0.0111175","0.0089458467","0.0095581745","0.0101657654","0.0108973136","DOWNTREND","DOWNTREND","DOWNTREND","15.7514022633","OVERSOLD","-0.0002248868","9.01%","HIGH","-578.4742468416","0.00","-100.00","4,700,000","4,600,000","41,050,000","37,090.00","38,566.6666666667","382,460.00","White Marubozu","None","None","-48.00%","-44.68%","-45.26%","0.00","19,400.00","-46,300.00","-301,580.00","-1,049,380.0001","0.00","0.00%","0.00","0","0.00","0"
"MAC","26.80","-0.05","-0.19%","26.90","26.75","27.05","26.85","537,000.00","14,446,485.00","6,785,485.00","30.00","4.32","25.88","22.60","26.95","27.82","25.7750","26.7760","25.7830","21.2609","26.2638403126","26.3344036627","25.0814903167","21.262416846","UPTREND","DOWNTREND","SIDEWAYS","53.0308223656","NEUTRAL","-0.2556388733","3.90%","NEUTRAL","97.5930655522","74.7899159664","-22.6890756303","2,187,000","3,246,913","2,919,050","58,119,004.50","82,006,233.3333333333","74,054,467.75","Shooting Star","None","None","17.29%","4.08%","5.51%","42,757,970.00","3,930,225.00","-50,478,070.00","-38,485,720.00","738,863,136.9995","0.78","65.96%","34.358974359","0","6.7336683417","0"
"MACAY","17.68","-0.12","-0.67%","16.78","16.78","17.68","17.80","600.00","10,518.00","0.00","26.60","16.44","17.23","16.73","17.82","18.93","17.8840","19.1252","20.6691","23.62905","17.9718822579","19.012020749","20.6614289442","24.1527123407","DOWNTREND","DOWNTREND","DOWNTREND","41.1257281734","NEUTRAL","-0.5481382972","3.38%","NEUTRAL","-78.1560781561","75.0291919467","-15.0943396226","2,690","1,967","4,380","46,185.80","33,862.2666666667","78,995.60","White Marubozu","None","Three White Soldiers","-15.81%","-0.90%","-0.79%","1,782.00","1,782.00","-17,557.00","37,878.00","5,485,708.00","1.35","-15.09%","13.0962962963","0","2.5365853659","0"
"MARC","1.42","0.00","0.00%","1.44","1.42","1.44","1.42","4,000.00","5,700.00","0.00","2.28","1.39","1.41","1.36","1.46","1.54","1.4570","1.4668","1.5347","1.71575","1.4482465842","1.4745563829","1.5427765571","1.6535425344","DOWNTREND","SIDEWAYS","DOWNTREND","44.8549950843","NEUTRAL","-0.0078026557","3.14%","NEUTRAL","-81.5716421098","14.5833333333","-87.50","64,300","104,533","159,250","91,281.00","153,487.3333333333","233,614.00","Black Marubozu","None","None","-20.22%","-5.33%","-2.07%","-283,130.00","-284,550.00","-274,640.00","-248,410.00","102,603,350.0008","-0.05","37.50%","-28.40","0","1.0289855072","0"
"MAXS","12.78","0.44","3.57%","12.48","12.32","12.86","12.34","290,900.00","3,697,736.00","-2,530,828.00","22.00","12.30","12.32","12.32","13.48","14.74","13.7110","14.9696","16.3440","17.68365","13.6552148039","14.7511456325","15.9290098602","17.6164407182","DOWNTREND","DOWNTREND","DOWNTREND","26.6483645401","OVERSOLD","-0.5927482074","2.94%","LOW","-142.8481846115","8.3625929701","-77.9816513761","416,950","359,607","316,235","5,528,187.80","4,815,250.1333333333","4,285,306.50","None","None","None","-31.29%","-11.74%","-3.91%","-1,578,416.00","-3,291,276.00","-5,308,732.00","31,968,600.0001","-353,243,004.9975","0.74","0.00%","17.2702702703","0","1.8494934877","0"
"MB","0.53","0.00","0.00%","0.53","0.53","0.53","0.53","1,000.00","530.00","0.00","0.82","0.45","0.49","0.45","0.54","0.56","0.50275","0.5060","0.5192","0.54985","0.5095932503","0.5105552785","0.5213762592","0.5407043765","UPTREND","SIDEWAYS","SIDEWAYS","55.3087797537","NEUTRAL","0.0014249275","4.69%","NEUTRAL","94.1110171879","70.00","-20.00","28,900","37,133","33,650","14,831.00","18,832.00","16,916.50","White Marubozu","Bullish Harami","None","-7.02%","0.00%","1.92%","0.00","0.00","0.00","0.00","0.00","0.00","-100.00%","0.00","0","0.53","0"
"MBC","18.78","0.00","0.00%","18.78","18.78","18.78","18.78","3,000.00","56,340.00","0.00","26.45","14.00","17.28","16.34","19.00","20.00","18.2370","18.1676","17.5306","17.62925","18.3729990375","18.1170807439","17.9625970708","18.4704441207","UPTREND","SIDEWAYS","SIDEWAYS","53.7129640492","NEUTRAL","0.1464034275","7.13%","HIGH","105.3140096618","66.4855072464","-33.152173913","1,010","2,487","2,040","18,352.60","43,824.2666666667","35,899.10","White Marubozu","Bullish Harami","None","13.82%","2.29%","0.00%","0.00","0.00","0.00","0.00","0.00","0.32","-34.69%","58.6875","0","7.9914893617","0"
"MBT","82.00","0.00","0.00%","82.70","81.25","83.00","82.00","2,869,100.00","235,011,981.50","-38,549,263.50","109.80","80.00","80.55","76.62","82.50","86.25","83.10","84.7880","92.4845","91.46025","82.9878481909","85.6162857265","88.7040334001","89.7450065464","SIDEWAYS","SIDEWAYS","DOWNTREND","43.7903589562","NEUTRAL","-0.884766829","2.07%","LOW","-63.7020507916","22.2284019281","-70.6896551724","2,388,428","2,590,202","2,812,312","198,477,526.00","214,793,440.6666666667","234,140,608.45","None","None","None","-19.13%","-3.53%","-0.91%","-217,862,607.50","-469,066,025.00","-191,721,300.00","-662,940,945.00","2,017,529,074.9996","5.82","0.52%","14.089347079","0","1.2166172107","0"
"MED","0.53","-0.01","-1.85%","0.54","0.53","0.54","0.54","1,173,000.00","623,400.00","0.00","0.83","0.52","0.52","0.52","0.57","0.66","0.5760","0.5648","0.5614","0.6104","0.5648339356","0.5661967273","0.5740325417","0.5998039133","DOWNTREND","SIDEWAYS","SIDEWAYS","41.2766420762","NEUTRAL","0.000284536","5.55%","HIGH","-116.4021164021","5.3418803419","-100.00","2,647,700","5,181,600","3,996,800","1,508,723.00","3,142,179.3333333333","2,418,398.50","Black Marubozu","Bearish Engulfing","None","-11.67%","-5.36%","-1.85%","-823,100.00","-994,680.0001","-1,042,700.0001","-1,005,850.0001","-44,710,480.0001","0.00","0.00%","0.00","0","-4.4166666667","0"
"MEG","4.71","-0.11","-2.28%","4.82","4.71","4.82","4.82","5,128,000.00","24,244,910.00","-10,824,280.00","5.85","4.21","4.57","4.23","4.82","5.01","4.4945","4.5608","4.7604","4.99135","4.565377604","4.5906993066","4.7135894942","4.7625665255","UPTREND","SIDEWAYS","DOWNTREND","56.8165533481","NEUTRAL","0.0157738911","3.41%","NEUTRAL","107.7485380117","89.6174863388","-18.0327868852","18,430,400","15,707,733","14,488,800","85,537,057.00","71,750,050.6666666667","65,864,240.00","Black Marubozu","Tweezer Tops","None","-8.72%","4.67%","3.97%","36,959,640.00","25,537,140.00","-128,667,919.9997","246,713,910.0003","1,768,461,432.4988","0.41","13.89%","11.487804878","0","1.0584269663","0"
"MER","335.00","5.00","1.52%","334.00","333.00","335.00","330.00","609,290.00","203,627,876.00","80,919,358.00","338.60","254.00","320.50","293.60","336.60","338.60","324.09","324.6440","326.8060","309.1590","325.5548751498","324.6902580361","321.811122804","313.108626497","UPTREND","SIDEWAYS","SIDEWAYS","59.7473838261","NEUTRAL","0.6174728528","1.81%","LOW","143.4632723416","93.9393939394","0.00","274,153","273,694","314,781","89,856,086.60","89,692,111.4666666667","101,723,155.50","Spinning Top","None","None","1.95%","4.04%","4.04%","224,977,886.00","284,321,946.00","378,287,079.9996","545,542,447.9997","5,532,693,756.40","4.71","10.30%","71.1252653928","0","5.4137039431","0"
"MFC","875.00","5.00","0.57%","875.50","875.00","875.50","870.00","60.00","52,525.00","0.00","1,050.00","775.00","860.00","820.00","880.00","907.50","866.00","902.01","928.3950","894.7275","873.3223632336","892.6839588378","903.7311781585","881.1637091404","UPTREND","DOWNTREND","SIDEWAYS","49.4347284709","NEUTRAL","-8.5898385282","1.98%","LOW","44.2208808406","72.7272727273","-27.2727272727","162","155","151","140,270.50","134,215.3333333333","130,241.50","Black Marubozu","Bearish Harami","None","-7.41%","-0.57%","0.57%","0.00","34,000.00","448,750.00","105,275.00","2,204,010.00","1.00","-35.90%","875.00","0","44.3711967546","0"
"MFIN","2.95","0.00","0.00%","2.95","2.95","2.95","2.95","3,000.00","8,850.00","0.00","4.50","2.70","2.93","2.82","3.04","3.14","2.9530","2.9088","2.9428","3.0782","2.95578598","2.935622799","2.960541722","3.1000932622","UPTREND","SIDEWAYS","SIDEWAYS","50.2121602246","NEUTRAL","0.0232749388","2.50%","LOW","-10.1414464905","41.4947974731","-73.9130434783","3,900","4,333","5,850","11,545.00","13,010.6666666667","17,438.50","White Marubozu","Bullish Harami","Three White Soldiers","3.51%","-2.96%","-2.96%","0.00","0.00","15,120.00","51,950.00","94,340.00","0.04","-83.33%","73.75","0","1.2995594714","0"
"MG","0.1850","-0.0010","-0.54%","0.1860","0.1850","0.19","0.1860","400,000.00","74,180.00","-22,320.00","0.33","0.1850","0.1850","0.1850","0.19","0.1990","0.19035","0.1930","0.19621","0.209045","0.1900026124","0.1922620212","0.1969258972","0.2086444971","SIDEWAYS","SIDEWAYS","SIDEWAYS","41.6546096602","NEUTRAL","-0.0008660656","2.11%","LOW","-128.7553648069","0.00","-100.00","410,000","482,000","687,000","77,235.00","91,115.3333333333","130,574.50","Shooting Star","None","None","-9.31%","-4.64%","-2.63%","-22,320.00","38,170.00","216,760.00","1,086,100.00","-58,379,409.9999","0.00","0.00%","0.00","0","1.2333333333","0"
"MHC","0.60","0.00","0.00%","0.59","0.57","0.60","0.60","492,000.00","286,490.00","0.00","0.84","0.26","0.58","0.56","0.62","0.67","0.5970","0.6255","0.47695","0.453825","0.5987238982","0.5763623111","0.5266589418","0.4940295022","DOWNTREND","DOWNTREND","UPTREND","50.4625509455","NEUTRAL","-0.001761645","6.48%","HIGH","-23.6813778256","44.4444444444","-50.00","1,485,800","2,181,933","2,280,550","883,854.00","1,328,226.6666666667","1,391,131.00","Hammer","Tweezer Bottoms","None","96.72%","1.69%","3.45%","4,330.00","262,549.9997","7,810,589.9997","39,916,740.0001","68,161,039.9998","0.02","-66.67%","30.00","0","0.618556701","0"
"MINI","9,744.15","33.82","0.35%","9,704.68","9,698.43","9,779.64","9,710.33","76,796,383.00","97,447,594.85","-41,977,046.9998","14,541.50","9,689.39","9,699.86","9,683.38","10,147.54","10,587.17","10,153.7040","10,640.1182","11,236.4788","12,051.52245","10,164.2813347896","10,572.1867496796","11,032.4034383054","11,526.3317437868","DOWNTREND","DOWNTREND","DOWNTREND","32.9766393003","NEUTRAL","-218.5343407912","1.92%","LOW","-181.3889486012","5.590238678","-92.3732590529","492,709,852","437,287,772","417,651,096","121,307,850.2090","128,136,914.2853333333","121,135,260.3695","None","None","None","-15.29%","-7.74%","-2.96%","-93,545,775.9992","-393,861,657.9993","-587,870,411.9992","-1,334,109,915.9994","-2,405,472,595.9886","0.00","0.00%","0.00","0","0.00","0"
"MJC","4.11","0.00","0.00%","4.10","4.10","4.11","4.11","14,000.00","57,500.00","0.00","6.82","2.00","4.10","3.88","4.32","4.52","4.2525","4.8050","4.8231","3.95245","4.321079055","4.588549174","4.5540221008","4.1004253176","SIDEWAYS","DOWNTREND","SIDEWAYS","34.2108366261","NEUTRAL","-0.1842051576","3.47%","NEUTRAL","-190.9252855496","6.2222222222","-96.6666666667","74,100","89,267","89,250","308,746.00","373,730.00","376,839.00","White Marubozu","Tweezer Bottoms","None","-17.80%","-6.59%","-2.38%","0.00","-101,290.00","-496,925.9999","-26,861,682.9996","-57,196,533.9998","-0.05","-66.67%","-82.20","0","1.0431472081","0"
"MJIC","3.36","0.00","0.00%","3.36","3.36","3.36","3.36","5,000.00","16,800.00","0.00","4.22","2.99","3.31","3.20","3.67","3.90","3.4175","3.4526","3.4113","3.35935","3.4290709261","3.4175372626","3.4071100323","3.4964622287","UPTREND","SIDEWAYS","SIDEWAYS","47.337324815","NEUTRAL","0.0130642048","3.36%","NEUTRAL","-44.0348182284","25.8659469186","-86.8421052632","7,700","7,867","10,050","27,105.00","27,381.3333333333","34,756.50","White Marubozu","Tweezer Bottoms","None","-1.18%","1.51%","0.00%","0.00","3,540.00","38,990.00","76,390.00","131,900.00","-0.06","0.00%","-56.00","0","6.72","0"
"MPI","4.77","-0.07","-1.45%","4.84","4.76","4.86","4.84","22,173,000.00","106,200,400.00","-19,910,259.9996","7.08","4.20","4.72","4.52","4.95","5.48","5.0495","5.0932","5.6978","6.20405","4.9837431376","5.1762128696","5.534582162","5.928324718","DOWNTREND","SIDEWAYS","DOWNTREND","39.901889607","NEUTRAL","-0.0299147052","3.84%","NEUTRAL","-82.1976722307","10.3174603175","-91.6666666667","29,937,330","28,384,907","31,967,180","151,009,921.00","145,176,934.5333333333","161,700,388.80","Black Long Day","None","None","-30.36%","-6.47%","-2.65%","-93,505,679.9996","-256,783,141.9993","-737,313,025.9993","-1,825,688,690.9991","-5,520,599,767.9987","0.44","15.79%","10.8409090909","0","0.9244186047","0"
"MRC","0.69","0.02","2.99%","0.68","0.67","0.70","0.67","81,176,000.00","55,988,820.00","-762,770.00","0.94","0.26","0.66","0.54","0.74","0.92","0.6445","0.6352","0.5294","0.43225","0.6575307979","0.6172364614","0.5550461999","0.4705939643","UPTREND","SIDEWAYS","UPTREND","56.6845279321","NEUTRAL","0.0220666966","6.18%","HIGH","63.9269406393","62.0098039216","-37.50","163,395,800","137,676,000","124,131,550","113,943,056.00","94,348,803.3333333333","82,965,622.50","None","Bullish Harami","None","105.97%","16.95%","0.00%","1,236,920.00","9,564,220.00","-1,305,710.0006","8,425,379.9989","-60,188,631.0004","0.00","0.00%","0.00","0","11.50","0"
"MRP","5.91","-0.22","-3.59%","6.13","5.84","6.20","6.13","4,618,700.00","27,701,289.00","3,965,909.00","10.26","5.45","5.68","5.48","6.54","6.87","6.3050","7.0768","7.6575","7.7290","6.3321734731","6.8759225633","7.272381985","7.3810385154","DOWNTREND","DOWNTREND","DOWNTREND","38.2115792849","NEUTRAL","-0.3383112807","6.13%","HIGH","-85.8750251155","46.7125981755","-65.9259259259","8,351,340","6,617,940","5,506,235","50,482,440.60","40,382,700.1333333333","33,978,285.80","None","None","None","-20.46%","-13.60%","7.07%","12,085,201.00","-107,869,478.00","-92,152,543.00","89,390,040.0002","928,230,333.9985","0.13","360.00%","45.4615384615","0","5.6826923077","0"
"MRSGI","3.00","0.01","0.33%","3.00","2.99","3.03","2.99","168,000.00","503,520.00","-53,940.00","5.30","2.93","2.94","2.94","3.05","3.32","3.1450","3.2510","3.4022","3.73565","3.1268529686","3.2412222871","3.3981902022","3.6090129997","DOWNTREND","DOWNTREND","DOWNTREND","35.2161105009","NEUTRAL","-0.0594806697","2.96%","LOW","-114.3039591315","15.873015873","-83.3333333333","973,400","944,800","844,150","2,966,693.00","2,941,541.3333333333","2,633,234.00","Doji","Tweezer Bottoms","None","-23.08%","-4.46%","-1.32%","-4,807,370.00","-2,726,120.00","1,054,160.00","27,174,180.0003","-800,297,204.9994","0.28","16.67%","10.7142857143","0","1.3157894737","0"
"MVC","3.41","-0.01","-0.29%","3.41","3.41","3.41","3.42","3,000.00","10,230.00","0.00","4.00","2.93","3.28","3.04","3.47","3.66","3.2465","3.2240","3.2216","3.2988","3.2966727526","3.2471587314","3.248914028","3.3225517563","UPTREND","SIDEWAYS","SIDEWAYS","58.5881976047","NEUTRAL","0.0308854714","3.47%","NEUTRAL","106.4701064701","78.4722222222","-22.9166666667","17,800","13,667","12,700","59,067.00","45,095.3333333333","41,637.50","White Marubozu","Bullish Harami","None","6.56%","12.17%","0.59%","0.00","95,220.00","-12,830.00","181,250.00","524,339.9999","0.28","64.71%","12.1785714286","0","1.3115384615","0"
"MWC","26.95","0.05","0.19%","26.85","26.80","27.10","26.90","1,949,000.00","52,392,800.00","-701,555.00","33.50","25.00","26.85","25.25","27.30","28.35","26.7175","26.6930","27.2710","28.86125","26.8008579209","26.834517194","27.3652493889","28.2774411106","UPTREND","SIDEWAYS","SIDEWAYS","52.6049191742","NEUTRAL","0.1061541732","2.20%","LOW","37.9098360656","76.0683760684","-25.641025641","1,558,270","1,220,700","1,092,245","42,220,713.50","32,892,091.3333333333","29,249,030.00","Inverted Hammer","Tweezer Bottoms","None","-3.92%","-3.06%","-0.19%","28,614,725.00","78,821,090.00","122,368,885.00","-112,971,165.00","-412,656,129.9987","0.67","17.54%","40.223880597","0","1.1507258753","0"
"MWIDE","22.60","0.40","1.80%","22.20","22.05","22.75","22.20","4,875,000.00","109,726,455.00","52,780,670.00","25.00","14.90","21.05","19.88","22.68","24.50","22.4550","21.7944","20.8071","19.10415","22.1438980678","21.7996038511","20.9279784407","19.6365714641","DOWNTREND","UPTREND","UPTREND","53.9417529129","NEUTRAL","-0.0057956684","4.17%","NEUTRAL","-5.495818399","45.8783129669","-28.5714285714","2,889,030","2,812,853","3,073,665","63,184,147.25","62,012,787.50","69,253,090.1250","None","None","None","25.56%","-5.64%","8.39%","-12,021,190.00","-226,927,229.9996","2,064,390.0004","471,722,813.0011","334,498,097.0013","0.19","11.76%","118.9473684211","0","4.1929499072","0"
"MWP","103.60","-0.40","-0.38%","103.80","103.60","103.80","104.00","150.00","15,556.00","0.00","112.90","102.00","103.55","101.80","106.80","112.90","106.12","106.60","107.4510","107.6295","105.9042284517","106.5033594195","107.0579833325","107.6770243912","SIDEWAYS","SIDEWAYS","SIDEWAYS","39.2476601112","NEUTRAL","-0.2034872663","1.50%","LOW","-143.6314363144","23.8304093567","-97.2222222222","896","627","1,456","93,369.00","65,437.00","150,552.10","Black Marubozu","None","None","-5.30%","-0.19%","-3.00%","0.00","1,071.00","63,916.00","126,272.00","-20,746,719.00","0.00","0.00%","0.00","0","0.00","0"
"NI","1.10","0.00","0.00%","1.18","1.05","1.18","1.10","172,000.00","187,400.00","0.00","2.38","1.05","1.08","1.08","1.21","1.25","1.1945","1.2040","1.3099","1.5285","1.1870211872","1.2277346014","1.3210976966","1.527153148","DOWNTREND","SIDEWAYS","DOWNTREND","29.6354562042","OVERSOLD","-0.0105751339","5.95%","HIGH","-320.8661417323","30.3535353535","-77.2727272727","218,300","151,533","125,750","254,961.00","177,090.00","147,389.00","None","None","None","-27.15%","-9.09%","-9.84%","-13,080.00","-13,080.00","-13,080.00","150,630.00","1,620,879.9999","-0.03","57.14%","-36.6666666667","0","1.1827956989","0"
"NIKL","4.85","0.10","2.11%","4.75","4.73","4.85","4.75","2,029,000.00","9,799,530.00","-1,465,620.00","8.17","4.73","4.74","4.54","4.98","5.40","5.0690","5.6478","6.0296","6.3796","5.1209269704","5.5138535283","5.8616806847","6.1655173629","DOWNTREND","DOWNTREND","DOWNTREND","31.0917434375","NEUTRAL","-0.2338361538","3.00%","LOW","-151.3326031398","10.2744425386","-77.358490566","1,697,990","1,431,673","1,988,910","8,373,490.60","7,130,731.7333333333","10,147,679.10","White Long Day","None","None","-23.38%","-6.73%","-1.82%","-11,459,649.9997","-17,694,468.9997","-41,384,583.0001","-36,400,745.0004","-470,368,397.9982","0.08","-77.78%","60.6250","0","1.2247474747","0"
"NOW","10.74","-0.64","-5.62%","11.36","10.52","11.36","11.38","33,860,900.00","369,488,568.00","-2,998,500.00","20.00","2.17","8.62","7.30","11.41","12.04","8.55","8.8702","8.3442","5.42075","8.8922899797","8.7490091849","7.9780889621","6.4307465664","UPTREND","DOWNTREND","UPTREND","66.5674266718","NEUTRAL","0.038035804","6.16%","HIGH","280.9923969588","92.8838951311","-19.6629213483","17,538,660","13,437,007","14,100,815","174,425,357.90","130,809,669.0666666667","130,916,469.55","Black Long Day","Bearish Harami","None","280.85%","39.48%","24.02%","-4,033,334.00","-3,780,754.00","-19,808,980.00","-47,040,594.0005","-147,286,012.0014","0.00","0.00%","0.00","0","12.0674157303","0"
"NRCP","1.05","-0.02","-1.87%","1.07","1.03","1.07","1.07","977,000.00","1,024,360.00","-396,610.00","1.93","0.72","1.04","0.98","1.10","1.15","1.0830","1.1512","1.2620","1.0637","1.089060916","1.152125572","1.1628070835","1.0963798447","DOWNTREND","DOWNTREND","DOWNTREND","37.6893291869","NEUTRAL","-0.0324444872","4.62%","NEUTRAL","-124.6040126716","23.7179487179","-84.6153846154","836,100","744,667","647,900","894,801.00","796,745.3333333333","695,067.50","None","Tweezer Tops","None","9.38%","-7.89%","-4.55%","-231,780.00","-94,250.00","-160,670.0001","7,580,979.9998","13,421,909.9997","0.05","400.00%","21.00","0","0.4525862069","0"
